Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution
176,1323,428,0.0,"{39, 10, 138, 13, 77}"
177,1332,418,0.0,"{10, 13, 174, 152, 58}"
178,1339,364,0.0,"{10, 58, 108, 77}"
179,1348,353,0.0009999275207519531,"{56, 10, 174, 138}"
180,1359,393,0.0,"{104, 10, 50, 88, 127}"
181,1366,369,0.0,"{152, 10, 29, 93}"
182,1373,278,0.0,"{32, 10, 93}"
183,1384,310,0.0,"{176, 10, 134, 106}"
184,1391,293,0.0,"{10, 166, 119}"
185,1402,380,0.0,"{10, 53, 50, 77}"
186,1411,332,0.0,"{152, 177, 10, 184}"
187,1422,433,0.0,"{34, 10, 44, 93, 127}"
188,1429,332,0.0,"{56, 10, 182, 127}"
189,1438,321,0.0,"{152, 10, 88, 108}"
190,1447,322,0.0,"{10, 59, 14, 119}"
191,1456,355,0.0,"{152, 10, 187, 171}"
192,1465,335,0.0,"{10, 172, 77, 30}"
193,1474,374,0.0,"{112, 10, 77, 63}"
194,1483,315,0.0,"{152, 10, 83, 92}"
195,1492,365,0.0010008811950683594,"{56, 10, 179, 101}"
196,1501,342,0.0,"{56, 10, 80, 176}"
197,1510,327,0.0,"{10, 34, 122, 127}"
198,1521,359,0.0010004043579101562,"{97, 36, 10, 110, 63}"
199,1528,362,0.0,"{152, 10, 3, 198}"
200,1537,315,0.0,"{37, 10, 3, 77}"
201,1546,353,0.0,"{135, 65, 10, 119}"
202,1553,284,0.0,"{10, 77, 23}"
203,1567,439,0.0010001659393310547,"{101, 166, 10, 11, 138}"
204,1574,375,0.0,"{10, 83, 50, 135}"
205,1583,341,0.0,"{10, 199, 140, 138}"
206,1592,386,0.0,"{10, 127, 198, 119}"
207,1601,361,0.0,"{152, 10, 53, 22}"
208,1610,364,0.0,"{56, 113, 10, 205}"
209,1619,334,0.0,"{10, 187, 52, 127}"
210,1628,363,0.0,"{10, 51, 197, 138}"
211,1638,304,0.0,"{152, 10, 203, 138}"
212,1647,380,0.0,"{113, 10, 137, 138}"
213,1656,373,0.0,"{10, 140, 58, 119}"
214,1665,356,0.0,"{56, 145, 10, 7}"
215,1676,377,0.0,"{10, 138, 149, 56, 31}"
216,1686,347,0.0,"{162, 66, 10, 15, 152}"
217,1695,460,0.0,"{135, 200, 10, 140, 56}"
218,1702,369,0.0,"{209, 10, 108, 119}"
219,1713,417,0.0,"{164, 10, 113, 180, 123}"
220,1720,368,0.0,"{152, 113, 10, 22}"
221,1730,374,0.0,"{113, 10, 101, 93}"
222,1743,455,0.0,"{10, 139, 77, 177, 123, 94}"
223,1748,380,0.0,"{152, 97, 10, 206}"
224,1759,449,0.0,"{10, 205, 214, 119, 123}"
225,1767,340,0.0,"{152, 10, 77, 222}"
226,1776,325,0.0,"{152, 194, 10, 63}"
227,1789,470,0.0009996891021728516,"{1, 10, 152, 52, 56, 29}"
228,1798,465,0.0,"{201, 10, 114, 148, 182, 56}"
229,1804,391,0.0,"{152, 10, 140, 93}"
230,1815,350,0.0009999275207519531,"{227, 10, 115, 56, 59}"
231,1822,328,0.0,"{152, 10, 53, 126}"
232,1834,448,0.0,"{10, 77, 50, 152, 122}"
233,1841,327,0.0,"{10, 59, 93, 134}"
234,1850,387,0.0,"{25, 10, 93, 138}"
235,1861,362,0.0,"{233, 10, 77, 114, 83}"
236,1869,353,0.0,"{152, 10, 104, 23}"
237,1878,366,0.001001119613647461,"{56, 10, 230, 63}"
238,1889,383,0.0,"{10, 74, 56, 217, 152}"
239,1899,402,0.0010006427764892578,"{38, 10, 209, 119, 218}"
240,1908,349,0.0010013580322265625,"{72, 10, 235, 206, 93}"
241,1916,362,0.0,"{10, 187, 50, 190}"
242,1925,365,0.0,"{201, 10, 187, 34}"
243,1934,386,0.0,"{218, 10, 172, 93}"
244,1946,441,0.0,"{32, 166, 10, 113, 117}"
245,1953,367,0.0,"{152, 10, 196, 119}"
246,1964,385,0.0,"{200, 10, 140, 119, 188}"
247,1972,287,0.0,"{152, 10, 220, 144}"
248,1981,390,0.0,"{10, 127, 166, 119}"
249,1991,366,0.0009996891021728516,"{209, 10, 53, 93}"
250,2000,328,0.001001119613647461,"{56, 10, 53, 173}"
251,2009,318,0.0,"{152, 97, 10, 33}"
252,2021,364,0.0009999275207519531,"{10, 140, 143, 115, 152}"
253,2028,352,0.0,"{201, 10, 235, 119}"
254,2038,383,0.0,"{56, 10, 172, 135}"
255,2049,414,0.0,"{10, 138, 113, 56, 57}"
256,2058,413,0.0,"{161, 10, 242, 152, 221}"
257,2066,333,0.0,"{10, 179, 93, 174}"
258,2077,339,0.0,"{201, 10, 119, 186, 255}"
259,2087,380,0.0,"{10, 45, 80, 83, 56}"
260,2094,342,0.0,"{10, 131, 166, 63}"
261,2104,318,0.0,"{10, 226, 53, 127}"
262,2113,352,0.0,"{216, 10, 172, 117}"
263,2125,468,0.0,"{135, 137, 10, 140, 119}"
264,2134,370,0.0,"{105, 10, 50, 152, 252}"
265,2142,360,0.0,"{56, 10, 123, 230}"
266,2151,363,0.0,"{10, 234, 108, 119}"
267,2161,346,0.0010001659393310547,"{224, 10, 123, 237}"
268,2172,399,0.0,"{5, 10, 218, 220, 93}"
269,2182,460,0.0,"{10, 234, 51, 83, 56}"
270,2191,374,0.0,"{10, 266, 76, 119, 31}"
271,2199,379,0.0,"{56, 10, 216, 63}"
272,2210,473,0.0,"{10, 50, 53, 56, 25}"
273,2220,436,0.0,"{1, 201, 10, 242, 51}"
274,2229,382,0.0,"{10, 53, 214, 152, 95}"
275,2235,299,0.0,"{201, 10, 119}"
276,2248,408,0.0,"{10, 138, 44, 207, 191}"
277,2258,434,0.0,"{197, 201, 10, 11, 237}"
278,2268,452,0.0,"{196, 10, 76, 237, 56}"
279,2275,337,0.0,"{152, 10, 198, 199}"
280,2287,393,0.0009999275207519531,"{10, 271, 80, 119, 56}"
281,2296,354,0.0,"{259, 10, 77, 207, 50}"
282,2306,390,0.0,"{99, 168, 10, 152, 222}"
283,2315,387,0.0,"{163, 10, 273, 50, 187}"
284,2325,397,0.0,"{130, 8, 10, 148, 119}"
285,2335,417,0.0,"{96, 265, 10, 50, 152}"
286,2342,341,0.0,"{152, 137, 10, 71}"
287,2352,361,0.0009944438934326172,"{56, 185, 10, 23}"
288,2363,445,0.0,"{162, 10, 56, 90, 127}"
289,2373,460,0.00099945068359375,"{10, 77, 152, 56, 221}"
290,2383,389,0.0,"{103, 10, 177, 51, 119}"
291,2392,425,0.0,"{96, 10, 50, 180, 56}"
292,2402,451,0.0,"{164, 10, 77, 245, 56}"
293,2410,350,0.0010001659393310547,"{25, 10, 77, 257}"
294,2423,444,0.0,"{261, 137, 10, 77, 19, 187}"
295,2431,416,0.0,"{10, 267, 177, 51, 56}"
296,2438,329,0.0009989738464355469,"{25, 10, 237, 114}"
297,2448,339,0.0,"{201, 10, 101, 253}"
298,2460,445,0.0,"{10, 273, 217, 123, 190}"
299,2467,357,0.0,"{152, 113, 10, 70}"
300,2479,368,0.0009992122650146484,"{196, 201, 10, 237, 54}"
301,2487,344,0.0009999275207519531,"{296, 10, 180, 191}"
302,2496,342,0.0,"{273, 10, 275, 218}"
303,2506,380,0.0,"{216, 10, 302, 119}"
304,2518,389,0.0010001659393310547,"{7, 296, 10, 185, 156}"
305,2528,432,0.0,"{201, 10, 56, 187, 31}"
306,2535,319,0.0,"{201, 10, 5, 93}"
307,2545,344,0.0,"{162, 10, 131, 93}"
308,2555,366,0.0,"{56, 10, 83, 117}"
309,2564,378,0.0,"{10, 13, 106, 127}"
310,2576,468,0.0,"{10, 138, 93, 189, 63}"
311,2586,393,0.0,"{7, 10, 235, 119, 221}"
312,2594,346,0.0,"{56, 81, 10, 258}"
313,2605,344,0.0009996891021728516,"{201, 10, 140, 12, 255}"
314,2615,384,0.00099945068359375,"{262, 10, 172, 56, 31}"
315,2625,438,0.0,"{101, 296, 40, 10, 123}"
316,2632,382,0.0009996891021728516,"{152, 10, 296, 101}"
317,2642,360,0.0,"{136, 201, 10, 119}"
318,2654,407,0.0009999275207519531,"{10, 113, 56, 124, 191}"
319,2664,439,0.0,"{257, 100, 10, 302, 56}"
320,2674,387,0.0,"{72, 10, 138, 108, 140}"
321,2681,342,0.0,"{10, 83, 60, 138}"
322,2691,351,0.0,"{128, 10, 53, 119}"
323,2701,385,0.0,"{25, 10, 237, 63}"
324,2713,426,0.0,"{248, 10, 138, 216, 283}"
325,2722,418,0.0,"{128, 10, 206, 56, 221}"
326,2732,454,0.0,"{318, 10, 119, 216, 286}"
327,2740,340,0.0,"{201, 10, 145, 70}"
328,2750,377,0.0,"{56, 10, 323, 7}"
329,2760,373,0.0,"{112, 201, 10, 242}"
330,2771,463,0.0,"{323, 40, 10, 119, 317}"
331,2779,367,0.0,"{296, 201, 10, 316}"
332,2791,393,0.0009999275207519531,"{296, 10, 113, 94, 127}"
333,2801,401,0.0,"{296, 10, 206, 152, 158}"
334,2809,359,0.0,"{70, 10, 106, 119}"
335,2818,354,0.0,"{10, 123, 110, 138}"
336,2828,344,0.00099945068359375,"{10, 275, 172, 237}"
337,2838,358,0.0,"{10, 309, 77, 138}"
338,2852,506,0.0009999275207519531,"{195, 10, 112, 152, 317, 319}"
339,2860,416,0.0009989738464355469,"{232, 10, 237, 207, 56}"
340,2870,411,0.0,"{101, 296, 10, 14, 56}"
341,2880,390,0.0,"{327, 135, 10, 283, 284}"
342,2887,398,0.0,"{56, 273, 10, 296}"
343,2899,420,0.0,"{258, 296, 10, 106, 246}"
344,2907,389,0.0010004043579101562,"{177, 10, 106, 138}"
345,2917,300,0.0,"{160, 201, 10, 323}"
346,2929,465,0.0,"{166, 10, 234, 152, 191}"
347,2939,388,0.0,"{200, 10, 76, 142, 152}"
348,2949,444,0.0,"{162, 10, 141, 56, 218}"
349,2959,409,0.0009999275207519531,"{5, 10, 138, 247, 56}"
350,2966,355,0.0,"{201, 10, 169, 237}"
351,2976,370,0.0,"{10, 77, 106, 189}"
352,2988,489,0.0,"{166, 10, 237, 119, 283}"
353,2998,424,0.0,"{162, 10, 237, 305, 119}"
354,3010,416,0.0,"{296, 10, 299, 333, 152, 159}"
355,3018,436,0.0009999275207519531,"{323, 10, 299, 205, 56}"
356,3028,408,0.0,"{136, 10, 110, 56, 351}"
357,3038,484,0.0010001659393310547,"{10, 106, 56, 187, 127}"
358,3048,447,0.0,"{96, 10, 106, 119, 281}"
359,3056,386,0.0,"{296, 10, 283, 214}"
360,3068,413,0.0,"{10, 138, 343, 187, 317}"
361,3076,388,0.0,"{152, 25, 10, 302}"
362,3087,427,0.0,"{323, 137, 10, 210, 56}"
363,3095,377,0.0,"{56, 162, 10, 216}"
364,3105,342,0.0,"{56, 10, 52, 106}"
365,3115,372,0.0,"{296, 10, 339, 317}"
366,3125,391,0.0,"{56, 113, 10, 127}"
367,3135,374,0.0,"{56, 201, 10, 34}"
368,3145,363,0.0,"{10, 306, 77, 166}"
369,3157,421,0.0,"{194, 10, 77, 113, 56}"
370,3167,388,0.0,"{162, 10, 302, 241, 216}"
371,3175,396,0.0,"{56, 201, 10, 361}"
372,3187,387,0.0,"{164, 72, 10, 119, 191}"
373,3197,448,0.0009999275207519531,"{352, 323, 10, 106, 119}"
374,3207,396,0.0,"{10, 331, 302, 274, 119}"
375,3217,422,0.0009999275207519531,"{201, 10, 182, 123, 317}"
376,3227,453,0.0,"{101, 10, 56, 345, 152}"
377,3237,453,0.0,"{10, 299, 50, 371, 283}"
378,3247,405,0.0,"{354, 327, 10, 56, 187}"
379,3257,426,0.0,"{10, 235, 339, 56, 317}"
380,3267,403,0.0,"{167, 10, 273, 376, 283}"
381,3275,375,0.0,"{273, 10, 101, 218}"
382,3285,326,0.0,"{201, 10, 285, 302}"
383,3295,383,0.0010001659393310547,"{56, 10, 198, 378}"
384,3307,417,0.0,"{192, 10, 77, 119, 348}"
385,3315,349,0.0010006427764892578,"{152, 10, 213, 335}"
386,3327,433,0.0,"{200, 10, 119, 56, 90}"
387,3339,498,0.0,"{97, 10, 273, 369, 183, 56}"
388,3347,489,0.0,"{296, 10, 300, 177, 152}"
389,3357,424,0.0,"{10, 170, 273, 56, 218}"
390,3367,369,0.0,"{323, 169, 10, 77, 183}"
391,3377,457,0.0,"{258, 323, 104, 10, 152}"
392,3385,379,0.0009987354278564453,"{10, 164, 335, 138}"
393,3396,383,0.0,"{56, 10, 13, 237}"
394,3408,391,0.0,"{294, 201, 10, 242, 127}"
395,3416,373,0.0,"{353, 10, 348, 119}"
396,3426,393,0.0,"{273, 10, 93, 302}"
397,3438,451,0.0,"{296, 137, 10, 331, 152}"
398,3448,453,0.0,"{10, 205, 77, 273, 318}"
399,3458,425,0.0,"{390, 10, 77, 273, 279}"
400,3468,454,0.0,"{323, 296, 10, 55, 317}"
401,3476,382,0.0,"{10, 50, 76, 119}"
402,3488,454,0.0,"{6, 10, 152, 317, 381}"
403,3498,460,0.0,"{386, 137, 10, 364, 56}"
404,3508,432,0.0,"{131, 101, 361, 10, 273}"
405,3519,369,0.0010001659393310547,"{201, 10, 138, 366, 309}"
406,3529,402,0.0,"{193, 201, 10, 106, 148}"
407,3539,432,0.0,"{10, 106, 275, 340, 56}"
408,3551,493,0.0,"{10, 44, 237, 143, 317, 383}"
409,3559,391,0.0,"{293, 165, 10, 77, 378}"
410,3569,371,0.0,"{68, 201, 10, 273, 84}"
411,3581,477,0.0,"{10, 371, 373, 56, 345, 152}"
412,3589,466,0.0009999275207519531,"{353, 135, 10, 56, 378}"
413,3599,468,0.0,"{10, 138, 86, 187, 93}"
414,3608,342,0.0010004043579101562,"{201, 10, 179, 257}"
415,3618,389,0.0,"{10, 93, 206, 119}"
416,3630,468,0.0009989738464355469,"{10, 83, 56, 412, 93}"
417,3640,385,0.0009999275207519531,"{355, 10, 143, 317, 93}"
418,3650,405,0.0,"{10, 82, 86, 283, 317}"
419,3660,430,0.0,"{10, 374, 152, 283, 127}"
420,3672,510,0.0,"{101, 296, 297, 10, 119, 283}"
421,3679,390,0.0,"{56, 218, 10, 127}"
422,3691,414,0.0,"{35, 10, 117, 93, 63}"
423,3699,301,0.0,"{296, 25, 10, 49}"
424,3711,461,0.0010004043579101562,"{258, 329, 10, 56, 63}"
425,3719,389,0.0,"{361, 10, 381, 237}"
426,3731,416,0.0,"{229, 390, 10, 152, 59}"
427,3742,465,0.0,"{97, 296, 10, 53, 25}"
428,3752,409,0.0010001659393310547,"{288, 201, 10, 216, 317}"
429,3762,445,0.0,"{422, 10, 378, 90, 93}"
430,3770,342,0.0,"{56, 10, 211, 386}"
431,3784,474,0.0,"{356, 201, 10, 242, 87, 63}"
432,3793,476,0.0,"{201, 10, 177, 53, 63}"
433,3803,468,0.0,"{96, 166, 10, 138, 50}"
434,3813,401,0.0010023117065429688,"{10, 119, 57, 314, 348}"
435,3821,384,0.0,"{51, 10, 323, 140}"
436,3833,498,0.0,"{422, 201, 10, 428, 56}"
437,3844,413,0.0,"{10, 45, 242, 56, 93}"
438,3854,374,0.0,"{422, 10, 139, 85, 119}"
439,3862,377,0.0,"{296, 334, 10, 106}"
440,3874,452,0.0009987354278564453,"{10, 138, 119, 152, 349}"
441,3885,420,0.0,"{312, 10, 306, 152, 63}"
442,3895,471,0.0,"{296, 234, 10, 106, 152}"
443,3905,449,0.0009999275207519531,"{323, 10, 138, 29, 383}"
444,3913,334,0.0,"{56, 156, 10, 376}"
445,3925,469,0.0009999275207519531,"{422, 296, 10, 119, 345}"
446,3936,355,0.0,"{137, 10, 73, 152, 221}"
447,3946,444,0.0,"{426, 10, 300, 237, 56}"
448,3956,413,0.0009999275207519531,"{201, 10, 298, 119, 60}"
449,3966,487,0.0,"{422, 10, 177, 50, 283}"
450,3977,383,0.0,"{10, 273, 402, 438, 187}"
451,3985,340,0.0,"{56, 369, 10, 282}"
452,3997,407,0.00099945068359375,"{166, 423, 296, 10, 77}"
453,4007,397,0.0,"{418, 261, 10, 138, 140}"
454,4018,382,0.0,"{230, 201, 10, 56, 446}"
455,4028,370,0.0,"{199, 10, 138, 333, 123}"
456,4038,447,0.0,"{162, 323, 71, 10, 152}"
457,4049,465,0.00099945068359375,"{3, 10, 302, 152, 411}"
458,4057,367,0.0010001659393310547,"{10, 140, 293, 422}"
459,4069,452,0.0009996891021728516,"{422, 10, 331, 172, 409}"
460,4079,412,0.0,"{388, 296, 10, 138, 50}"
461,4090,411,0.0,"{10, 76, 273, 147, 56}"
462,4098,391,0.0009996891021728516,"{10, 323, 172, 106}"
463,4108,314,0.0,"{56, 10, 4, 378}"
464,4121,445,0.0009999275207519531,"{101, 10, 400, 152, 411}"
465,4131,434,0.0,"{10, 138, 180, 23, 152}"
466,4143,479,0.0,"{295, 10, 431, 113, 119, 56}"
467,4152,414,0.0,"{10, 462, 406, 56, 445}"
468,4162,480,0.0009999275207519531,"{10, 77, 335, 340, 152}"
469,4170,385,0.0,"{56, 10, 283, 463}"
470,4182,371,0.0,"{10, 302, 273, 210, 310}"
471,4193,437,0.0009999275207519531,"{422, 10, 330, 376, 409}"
472,4203,360,0.0,"{5, 37, 10, 152, 59}"
473,4211,380,0.0,"{361, 10, 13, 77}"
474,4224,444,0.0,"{10, 428, 13, 300, 44}"
475,4234,487,0.0010001659393310547,"{258, 10, 273, 369, 152}"
476,4244,476,0.0,"{198, 135, 10, 56, 152}"
477,4255,459,0.0,"{323, 10, 140, 245, 376}"
478,4267,442,0.0,"{323, 201, 10, 337, 115, 93}"
479,4275,423,0.0009999275207519531,"{296, 10, 462, 176, 212}"
480,4284,338,0.0,"{137, 10, 452, 138}"
481,4296,446,0.0,"{454, 10, 138, 434, 317}"
482,4307,387,0.0,"{451, 422, 10, 271, 478}"
483,4317,465,0.0,"{422, 10, 172, 434, 220}"
484,4325,381,0.0,"{56, 10, 108, 381}"
485,4336,375,0.0,"{10, 138, 190, 119}"
486,4346,333,0.0,"{152, 361, 10, 355}"
487,4358,479,0.0,"{10, 395, 428, 138, 25}"
488,4367,378,0.0,"{10, 101, 462, 119}"
489,4381,490,0.0010004043579101562,"{201, 10, 12, 461, 408, 381}"
490,4389,457,0.0,"{422, 10, 138, 433, 348}"
491,4398,344,0.0,"{56, 10, 140, 398}"
492,4412,467,0.0010004043579101562,"{422, 10, 212, 23, 218, 476}"
493,4423,421,0.0010001659393310547,"{194, 376, 10, 397, 373, 56}"
494,4429,373,0.0009999275207519531,"{177, 10, 179, 93}"
495,4439,379,0.0,"{218, 10, 348, 237}"
496,4452,348,0.0,"{323, 392, 10, 172, 315}"
497,4464,489,0.0009999275207519531,"{168, 201, 10, 18, 214, 283}"
498,4471,343,0.0010001659393310547,"{152, 10, 262, 127}"
499,4483,380,0.0,"{294, 10, 50, 317, 318}"
500,4493,428,0.0,"{422, 327, 10, 334, 119}"
501,4502,384,0.0009999275207519531,"{273, 10, 323, 220}"
502,4512,399,0.0009999275207519531,"{56, 10, 296, 422}"
503,4525,419,0.0,"{10, 428, 51, 277, 56}"
504,4533,360,0.0,"{201, 10, 11, 302}"
505,4543,374,0.0,"{296, 10, 376, 7}"
506,4556,490,0.0010006427764892578,"{323, 10, 273, 56, 314}"
507,4564,349,0.0,"{56, 10, 172, 213}"
508,4575,388,0.0,"{361, 10, 422, 494}"
509,4589,459,0.0,"{5, 10, 494, 151, 56, 191}"
510,4598,426,0.0,"{484, 232, 10, 273, 152}"
511,4608,420,0.0,"{10, 234, 138, 334, 472}"
