Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution
332,2799,778,0.0,"{161, 197, 329, 300, 140, 237, 51, 283, 127}"
333,2809,804,0.0010006427764892578,"{201, 138, 171, 176, 273, 51, 247, 25, 127}"
334,2819,700,0.0,"{138, 140, 77, 13, 207, 113, 148, 54, 220}"
335,2828,803,0.0,"{225, 198, 138, 172, 77, 53, 152, 25, 90}"
336,2838,750,0.0010004043579101562,"{230, 135, 169, 187, 335, 50, 283, 284, 191}"
337,2848,683,0.0,"{101, 104, 237, 77, 177, 50, 119, 156, 255}"
338,2860,676,0.001001119613647461,"{258, 101, 165, 263, 235, 177, 50, 56, 59, 157}"
339,2866,609,0.0010008811950683594,"{99, 198, 134, 77, 50, 310, 152, 187}"
340,2878,715,0.0010006427764892578,"{98, 70, 138, 335, 84, 119, 282, 93, 63}"
341,2886,623,0.0010001659393310547,"{289, 123, 172, 300, 16, 273, 283, 63}"
342,2897,743,0.0010004043579101562,"{162, 34, 259, 296, 168, 106, 56, 283, 220}"
343,2905,651,0.0,"{193, 162, 70, 201, 218, 172, 314, 283}"
344,2915,668,0.0010001659393310547,"{196, 166, 233, 138, 302, 177, 247, 56}"
345,2925,685,0.0,"{293, 138, 12, 113, 56, 314, 187, 191}"
346,2937,645,0.0,"{323, 266, 78, 179, 56, 345, 59, 253, 127}"
347,2945,705,0.0,"{323, 230, 138, 140, 237, 275, 317, 127}"
348,2955,709,0.0,"{32, 77, 302, 335, 177, 273, 213, 187}"
349,2971,805,0.0,"{34, 323, 260, 201, 332, 302, 335, 209, 276, 345, 127}"
350,2974,731,0.0,"{128, 225, 258, 77, 335, 273, 93, 127}"
351,2986,735,0.0009980201721191406,"{102, 7, 201, 300, 76, 271, 113, 317, 127}"
352,2994,640,0.0,"{135, 138, 139, 237, 17, 83, 342, 93}"
353,3006,694,0.0,"{323, 267, 172, 76, 302, 335, 339, 125, 127}"
354,3014,638,0.0,"{261, 296, 113, 18, 93, 317, 286, 127}"
355,3026,687,0.0,"{302, 206, 273, 183, 152, 221, 186, 93, 127}"
356,3036,775,0.0,"{191, 262, 135, 172, 237, 119, 217, 190, 63}"
357,3044,648,0.0009999275207519531,"{129, 106, 140, 77, 44, 56, 314, 93}"
358,3058,784,0.0009999275207519531,"{162, 323, 7, 237, 177, 210, 49, 119, 152, 316}"
359,3066,699,0.0,"{292, 5, 7, 201, 237, 119, 348, 317, 63}"
360,3074,740,0.0010004043579101562,"{323, 230, 137, 138, 152, 187, 317, 63}"
361,3082,627,0.001001596450805664,"{138, 106, 234, 237, 109, 119, 127}"
362,3095,777,0.0010006427764892578,"{323, 164, 296, 138, 76, 23, 216, 90, 220}"
363,3107,725,0.0010006427764892578,"{225, 357, 331, 235, 77, 335, 53, 54, 218, 187}"
364,3115,771,0.0,"{323, 201, 106, 300, 302, 238, 119, 317, 190}"
365,3123,696,0.0,"{281, 296, 140, 339, 119, 345, 314, 63}"
366,3135,717,0.001001119613647461,"{344, 100, 296, 104, 13, 77, 219, 152, 283}"
367,3143,702,0.0,"{32, 323, 138, 242, 119, 152, 185, 90}"
368,3153,653,0.0,"{192, 361, 138, 242, 212, 247, 56, 218}"
369,3163,656,0.0,"{296, 106, 172, 300, 145, 118, 56, 29}"
370,3173,710,0.0010008811950683594,"{323, 166, 201, 172, 206, 303, 51, 63}"
371,3181,575,0.0010008811950683594,"{101, 296, 234, 77, 335, 273, 28}"
372,3195,702,0.0,"{323, 171, 332, 206, 273, 369, 307, 148, 220}"
