Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_300_k_0.75,300,4101230,474,0.5044443607330322,6,"{100, 112, 83, 179, 155, 63}"
graph_size_301_k_0.75,301,4138689,481,0.49393272399902344,6,"{100, 168, 140, 269, 51, 53}"
graph_size_302_k_0.75,302,4140718,473,0.49671006202697754,6,"{100, 169, 213, 119, 286, 63}"
graph_size_303_k_0.75,303,4143106,546,0.49779200553894043,6,"{225, 101, 200, 138, 119, 63}"
graph_size_304_k_0.75,304,4153303,466,0.5156714916229248,6,"{291, 135, 11, 208, 23, 283}"
graph_size_305_k_0.75,305,4187677,468,0.5038783550262451,7,"{248, 101, 239, 275, 23, 56, 285}"
graph_size_306_k_0.75,306,4195420,453,0.5011193752288818,6,"{166, 135, 76, 15, 275, 187}"
graph_size_307_k_0.75,307,4224151,489,0.5064773559570312,6,"{162, 291, 201, 50, 121, 286}"
graph_size_308_k_0.75,308,4210904,486,0.5098745822906494,6,"{97, 136, 9, 172, 218, 286}"
graph_size_309_k_0.75,309,4222217,491,0.5030839443206787,7,"{10, 80, 145, 147, 180, 86, 218}"
graph_size_310_k_0.75,310,4251919,467,0.5115377902984619,6,"{128, 140, 208, 113, 210, 59}"
graph_size_311_k_0.75,311,4254007,501,0.511378288269043,7,"{160, 166, 234, 55, 218, 59, 220}"
graph_size_312_k_0.75,312,4284368,447,0.5148298740386963,6,"{227, 293, 137, 174, 113, 283}"
graph_size_313_k_0.75,313,4300787,461,0.5190637111663818,5,"{13, 273, 23, 56, 25}"
graph_size_314_k_0.75,314,4320411,485,0.5196762084960938,6,"{228, 137, 237, 84, 214, 56}"
graph_size_315_k_0.75,315,4308865,483,0.5206255912780762,6,"{248, 161, 162, 172, 56, 123}"
graph_size_316_k_0.75,316,4346122,490,0.5254230499267578,6,"{166, 200, 44, 119, 314, 221}"
graph_size_317_k_0.75,317,4350844,483,0.5242516994476318,6,"{172, 77, 306, 244, 187, 127}"
graph_size_318_k_0.75,318,4370758,465,0.5285251140594482,6,"{71, 10, 237, 303, 311, 93}"
graph_size_319_k_0.75,319,4397604,503,0.5304670333862305,7,"{1, 162, 262, 180, 214, 189, 127}"
graph_size_320_k_0.75,320,4414779,517,0.530839204788208,6,"{198, 59, 235, 77, 177, 123}"
graph_size_321_k_0.75,321,4416853,519,0.5330462455749512,6,"{164, 166, 234, 77, 176, 148}"
graph_size_322_k_0.75,322,4450215,468,0.5368771553039551,7,"{133, 205, 52, 56, 281, 253, 191}"
graph_size_323_k_0.75,323,4437847,470,0.5390024185180664,6,"{32, 65, 198, 143, 273, 86}"
graph_size_324_k_0.75,324,4471229,459,0.5402102470397949,5,"{100, 10, 108, 242, 93}"
graph_size_325_k_0.75,325,4468374,529,0.5471506118774414,7,"{218, 269, 273, 114, 245, 314, 187}"
graph_size_326_k_0.75,326,4502808,490,0.5445740222930908,6,"{106, 138, 113, 209, 91, 316}"
graph_size_327_k_0.75,327,4520771,475,0.5467939376831055,6,"{2, 258, 300, 112, 86, 218}"
graph_size_328_k_0.75,328,4528096,481,0.5469739437103271,6,"{164, 196, 296, 108, 309, 216}"
