Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_1_k_0.25,1,1,15,1.7404556274414062e-05,1,{0}
graph_size_2_k_0.25,2,3,52,1.7404556274414062e-05,1,{1}
graph_size_3_k_0.25,3,6,86,2.2649765014648438e-05,2,"{1, 2}"
graph_size_4_k_0.25,4,11,125,3.2901763916015625e-05,2,"{1, 3}"
graph_size_5_k_0.25,5,24,179,6.151199340820312e-05,4,"{1, 2, 3, 4}"
graph_size_6_k_0.25,6,40,159,8.177757263183594e-05,3,"{1, 2, 3}"
graph_size_7_k_0.25,7,66,187,0.00012445449829101562,3,"{1, 3, 6}"
graph_size_8_k_0.25,8,92,171,0.0001709461212158203,4,"{1, 2, 5, 6}"
graph_size_9_k_0.25,9,188,262,0.00030159950256347656,5,"{0, 3, 6, 7, 8}"
graph_size_10_k_0.25,10,198,242,0.00032448768615722656,5,"{1, 2, 3, 4, 9}"
graph_size_11_k_0.25,11,230,298,0.00039839744567871094,5,"{1, 2, 7, 8, 10}"
graph_size_12_k_0.25,12,388,255,0.0005974769592285156,4,"{0, 10, 6, 7}"
