Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_2000_k_0.125,2000,750224,3145,0.23768305778503418,63,"{1799, 8, 1803, 20, 277, 532, 31, 1314, 1825, 38, 45, 48, 1586, 1848, 1084, 314, 1346, 324, 1863, 1098, 842, 332, 1367, 91, 1373, 100, 359, 874, 113, 1906, 114, 888, 1662, 1927, 907, 908, 147, 659, 150, 1692, 1947, 1182, 1698, 681, 1963, 1965, 1454, 432, 1204, 1467, 1721, 452, 201, 1746, 467, 983, 476, 1763, 243, 500, 1785, 1018, 1526}"
graph_size_2100_k_0.125,2100,817723,4298,0.2612602710723877,86,"{1038, 2065, 1553, 542, 1064, 42, 1080, 570, 1086, 581, 1093, 1607, 1616, 1617, 1106, 1622, 1623, 598, 1113, 1110, 1124, 102, 1639, 1130, 1134, 114, 146, 161, 167, 1219, 1225, 202, 714, 718, 1760, 230, 241, 1269, 249, 1787, 1276, 1277, 765, 254, 1792, 1800, 1807, 276, 803, 1835, 815, 1840, 1336, 1339, 316, 1863, 1352, 1865, 1365, 1886, 355, 1380, 1386, 1396, 1909, 1911, 1912, 1399, 378, 1422, 403, 1437, 927, 1441, 419, 1449, 1962, 1967, 1455, 1980, 1983, 477, 2021, 1510, 487, 2036}"
graph_size_2200_k_0.125,2200,899289,2639,0.29676318168640137,55,"{769, 524, 1038, 1051, 2042, 2087, 554, 822, 55, 56, 1080, 1342, 63, 833, 1603, 74, 594, 1879, 1887, 1888, 357, 1133, 2157, 380, 131, 387, 138, 2189, 1422, 141, 1681, 671, 1963, 1196, 1456, 177, 1713, 444, 961, 965, 712, 713, 203, 205, 718, 217, 220, 1500, 991, 1252, 1007, 1274, 2045, 766, 511}"
graph_size_2300_k_0.125,2300,826141,32,0.2527279853820801,1,{153}
graph_size_2400_k_0.125,2400,1076409,7539,0.3690955638885498,148,"{2048, 2053, 2057, 14, 20, 2069, 18, 32, 1057, 39, 1069, 1081, 1084, 56, 58, 63, 1089, 70, 2118, 73, 1099, 1109, 93, 2142, 1125, 1131, 1133, 1134, 1140, 2176, 149, 1185, 1191, 172, 1199, 1202, 185, 2241, 1218, 1230, 210, 1236, 2264, 1241, 220, 1251, 226, 1259, 1266, 2291, 259, 1285, 264, 2311, 2313, 2327, 2328, 282, 2337, 295, 304, 1332, 1341, 1342, 1345, 324, 2383, 332, 1365, 1368, 1370, 2398, 360, 362, 1399, 1407, 387, 1415, 1420, 410, 1436, 1437, 442, 443, 453, 457, 1482, 463, 1509, 489, 494, 1542, 1543, 521, 1547, 1548, 534, 541, 1572, 553, 1579, 567, 1592, 571, 575, 576, 1617, 1623, 601, 605, 608, 613, 1654, 645, 1675, 1684, 678, 1705, 1706, 1712, 1742, 1744, 1753, 1762, 739, 747, 748, 759, 778, 1823, 1834, 1861, 1867, 1869, 1871, 848, 1873, 874, 885, 894, 1926, 906, 1950, 1955, 943, 1981, 2025, 2035}"
graph_size_2500_k_0.125,2500,876766,265,0.2552969455718994,6,"{1672, 1425, 978, 2025, 41, 2302}"
graph_size_2600_k_0.125,2600,940423,2486,0.29033803939819336,55,"{1283, 2053, 1802, 269, 1529, 2580, 794, 796, 1824, 1570, 36, 1063, 807, 1832, 298, 1837, 1838, 1075, 1589, 1845, 1597, 575, 1088, 62, 841, 1357, 1616, 593, 2139, 350, 94, 866, 1397, 1145, 1659, 1407, 1153, 1155, 1180, 1182, 2207, 935, 1722, 958, 2500, 1483, 978, 987, 477, 481, 1518, 1012, 760, 508, 2558}"
graph_size_2700_k_0.125,2700,952798,51,0.27141857147216797,1,{256}
graph_size_2800_k_0.125,2800,1009305,1793,0.29399800300598145,38,"{2560, 898, 1665, 1539, 896, 2318, 1433, 667, 2332, 420, 1448, 939, 2738, 49, 55, 1856, 2754, 1090, 67, 2122, 1994, 593, 981, 1884, 1501, 1760, 1377, 1506, 1253, 2022, 743, 367, 2547, 757, 758, 887, 117, 1791}"
graph_size_2900_k_0.125,2900,970026,1466,0.2673220634460449,32,"{2561, 129, 1029, 2566, 772, 2831, 2836, 2197, 2333, 2084, 2599, 2604, 2741, 2230, 2363, 456, 1358, 2639, 723, 1627, 1500, 1254, 2662, 617, 2032, 497, 882, 1265, 2035, 378, 1277, 638}"
graph_size_3000_k_0.125,3000,1078714,1904,0.33310985565185547,34,"{1793, 2820, 2190, 1551, 2448, 2577, 1172, 661, 150, 2965, 2978, 1319, 2472, 2608, 2226, 2611, 1587, 2486, 567, 311, 1476, 2373, 1477, 1732, 1739, 343, 2904, 983, 1626, 1246, 2654, 611, 493, 2543}"
graph_size_3100_k_0.125,3100,1033788,1219,0.2864699363708496,19,"{2196, 279, 2726, 1326, 2737, 1590, 1465, 2625, 579, 1091, 973, 1623, 2271, 994, 1124, 1007, 2160, 2168, 1785}"
graph_size_3200_k_0.125,3200,1301302,6672,0.4183952808380127,125,"{1027, 1041, 3092, 3098, 2073, 1055, 1059, 38, 3112, 2100, 2101, 1084, 79, 80, 3161, 3172, 1126, 111, 2160, 114, 128, 149, 1183, 166, 185, 2264, 1241, 2271, 2288, 2308, 271, 2324, 286, 1311, 291, 1319, 303, 2359, 1340, 2365, 2366, 331, 2383, 2384, 2398, 2401, 353, 1381, 364, 1405, 406, 423, 1453, 1465, 2495, 450, 1474, 461, 2511, 470, 505, 1530, 507, 2553, 506, 543, 1568, 1581, 1586, 1604, 2630, 2671, 627, 1651, 2689, 647, 1674, 2701, 2712, 666, 2723, 1701, 1711, 2746, 699, 700, 1728, 1739, 2777, 734, 2796, 749, 752, 1780, 1784, 765, 767, 2830, 788, 1812, 1837, 816, 2895, 1885, 2911, 2915, 1902, 2932, 2941, 2951, 903, 1933, 2969, 934, 2983, 2994, 1977, 1978, 1993, 3024, 3042, 2021, 1001, 2030, 1011}"
graph_size_3300_k_0.125,3300,1120674,1721,0.3150627613067627,39,"{1022, 3097, 3114, 44, 1346, 2378, 1616, 2394, 858, 95, 3173, 1397, 1395, 2933, 2686, 2689, 2184, 649, 1940, 918, 1431, 2201, 2203, 2977, 930, 937, 1452, 1451, 944, 1969, 2747, 700, 954, 2764, 470, 991, 3049, 2035, 509}"
graph_size_3400_k_0.125,3400,1152121,212,0.337888240814209,3,"{2285, 51, 63}"
graph_size_3500_k_0.125,3500,1284285,4962,0.40984535217285156,97,"{522, 526, 537, 544, 38, 2086, 3131, 1095, 2632, 73, 85, 1623, 2140, 606, 2158, 111, 2164, 633, 648, 649, 2700, 2191, 2196, 1687, 1176, 2206, 3235, 2212, 1725, 190, 3263, 194, 199, 2250, 2252, 723, 2262, 2267, 221, 3293, 1250, 229, 3302, 743, 2280, 234, 3317, 2300, 777, 1290, 779, 793, 288, 1843, 308, 314, 317, 2368, 1350, 1352, 1864, 2382, 850, 3412, 340, 3417, 357, 2413, 1907, 1910, 3450, 382, 385, 386, 1927, 1932, 2957, 397, 2960, 2473, 938, 2988, 1463, 954, 3003, 962, 2504, 1482, 3023, 477, 1505, 2533, 2540, 1008, 506, 2556, 510}"
