Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.000392913818359375,1,{0}
2,3001,52,0.006197452545166016,1,{1}
3,5001,52,0.0066356658935546875,1,{1}
4,6661,125,0.008743047714233398,2,"{1, 3}"
5,9122,159,0.010597467422485352,3,"{1, 2, 3}"
6,11230,86,0.00989675521850586,2,"{1, 2}"
7,14278,145,0.010512113571166992,3,"{1, 3, 4}"
8,16526,125,0.01085662841796875,2,"{1, 3}"
9,19148,135,0.01188039779663086,2,"{3, 6}"
10,21973,140,0.011443138122558594,2,"{6, 7}"
11,25085,140,0.012556314468383789,3,"{0, 9, 6}"
12,27302,178,0.012761592864990234,2,"{10, 7}"
13,30398,196,0.014290332794189453,3,"{8, 10, 6}"
14,34147,203,0.015928983688354492,3,"{9, 10, 12}"
15,36915,176,0.015234708786010742,3,"{8, 11, 7}"
16,39280,178,0.015331506729125977,2,"{10, 7}"
17,40975,185,0.015154123306274414,2,"{10, 13}"
18,44845,177,0.019692182540893555,3,"{9, 13, 14}"
19,49640,222,0.02293872833251953,3,"{11, 3, 13}"
20,52198,193,0.018470048904418945,3,"{19, 10, 3}"
21,54394,241,0.01823592185974121,3,"{9, 10, 7}"
22,57464,202,0.019116640090942383,4,"{8, 9, 4, 13}"
23,62962,226,0.01983332633972168,3,"{10, 11, 6}"
24,64990,209,0.020497798919677734,3,"{10, 20, 22}"
25,65469,214,0.020704984664916992,3,"{10, 12, 22}"
26,73932,261,0.022170543670654297,4,"{9, 3, 12, 13}"
27,76299,262,0.022655010223388672,3,"{25, 13, 23}"
28,77688,233,0.02236175537109375,3,"{13, 6, 23}"
29,80246,241,0.02321338653564453,4,"{25, 27, 6, 7}"
30,83249,237,0.02398848533630371,3,"{13, 22, 7}"
31,90069,271,0.029679298400878906,4,"{25, 29, 5, 13}"
32,94890,271,0.03913235664367676,4,"{16, 10, 29, 13}"
33,94489,240,0.026178359985351562,3,"{32, 13, 22}"
34,98003,294,0.027768611907958984,4,"{32, 9, 29, 7}"
35,107383,314,0.02849602699279785,5,"{33, 9, 10, 20, 23}"
36,104092,239,0.02731800079345703,3,"{9, 13, 25}"
37,108999,277,0.029456138610839844,3,"{25, 10, 23}"
38,111996,259,0.02925395965576172,3,"{10, 13, 22}"
39,119509,322,0.03130745887756348,5,"{33, 9, 11, 22, 25}"
40,118019,255,0.03233623504638672,3,"{25, 7, 23}"
41,125049,323,0.031578779220581055,4,"{32, 10, 11, 7}"
42,130391,317,0.035005807876586914,4,"{9, 13, 25, 7}"
43,131233,241,0.03438997268676758,4,"{15, 7, 29, 39}"
44,135697,309,0.03323841094970703,4,"{32, 25, 34, 6}"
45,136309,276,0.03374838829040527,4,"{25, 44, 20, 23}"
46,143795,283,0.0348665714263916,4,"{10, 11, 22, 15}"
47,146371,279,0.04070425033569336,5,"{32, 35, 40, 43, 15}"
48,155285,312,0.03798270225524902,5,"{34, 6, 7, 8, 9}"
49,152758,273,0.03677511215209961,4,"{10, 5, 29, 7}"
50,155952,260,0.03649282455444336,4,"{34, 42, 22, 23}"
51,159838,308,0.036760807037353516,4,"{32, 1, 10, 34}"
52,163761,310,0.038269758224487305,4,"{10, 44, 29, 22}"
53,167307,318,0.03745889663696289,4,"{48, 25, 10, 11}"
54,174487,312,0.04133296012878418,4,"{25, 13, 22, 6}"
55,171964,297,0.05642580986022949,4,"{34, 3, 53, 6}"
56,177499,305,0.05919671058654785,4,"{13, 34, 3, 29}"
57,180531,318,0.054960012435913086,4,"{56, 25, 13, 31}"
58,186914,310,0.05005335807800293,5,"{3, 41, 11, 44, 25}"
59,186953,293,0.053954362869262695,5,"{32, 39, 7, 24, 58}"
60,192639,273,0.04643821716308594,3,"{50, 59, 13}"
61,196921,296,0.042342185974121094,4,"{8, 10, 34, 53}"
62,203733,358,0.04224419593811035,5,"{32, 10, 47, 55, 25}"
63,204233,357,0.042695045471191406,4,"{10, 58, 51, 53}"
64,209963,350,0.04397916793823242,4,"{56, 25, 13, 22}"
65,210773,325,0.05002164840698242,4,"{51, 10, 35, 23}"
66,214314,345,0.04673314094543457,4,"{10, 11, 13, 63}"
67,223381,354,0.04894089698791504,4,"{10, 3, 13, 63}"
68,225517,345,0.04809856414794922,5,"{7, 10, 43, 13, 62}"
69,226661,351,0.0484156608581543,5,"{10, 11, 50, 21, 58}"
70,231347,326,0.05129122734069824,4,"{50, 35, 53, 63}"
71,240086,435,0.050434112548828125,5,"{10, 13, 48, 25, 63}"
72,240256,317,0.04977750778198242,4,"{10, 53, 13, 15}"
73,239003,318,0.051325321197509766,5,"{70, 45, 52, 25, 63}"
74,248524,326,0.05531883239746094,4,"{32, 11, 13, 63}"
75,251785,360,0.0553131103515625,5,"{32, 7, 45, 23, 59}"
76,259465,441,0.052268028259277344,5,"{10, 13, 51, 23, 58}"
77,258359,343,0.05571436882019043,5,"{3, 10, 45, 13, 48}"
78,264292,353,0.05529046058654785,4,"{32, 25, 50, 23}"
79,266907,353,0.05811786651611328,5,"{65, 40, 12, 50, 23}"
80,267717,354,0.057466983795166016,5,"{70, 11, 44, 48, 56}"
81,273657,325,0.05778098106384277,4,"{10, 58, 35, 77}"
82,279267,371,0.059020042419433594,4,"{25, 77, 63, 23}"
83,285711,374,0.05868029594421387,5,"{32, 35, 6, 77, 13}"
84,291142,353,0.06647300720214844,4,"{56, 32, 77, 22}"
85,291919,396,0.060189247131347656,5,"{18, 53, 56, 59, 63}"
86,291147,374,0.05914020538330078,4,"{56, 83, 10, 32}"
87,299602,353,0.060089826583862305,5,"{37, 77, 52, 23, 58}"
88,301188,359,0.06384158134460449,4,"{10, 83, 58, 76}"
