Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.0003829002380371094,1,{0}
2,2251,52,0.004769325256347656,1,{1}
3,3751,52,0.00483393669128418,1,{1}
4,4993,125,0.006931304931640625,2,"{1, 3}"
5,6855,159,0.007508516311645508,3,"{1, 2, 3}"
6,8403,86,0.007018327713012695,2,"{1, 2}"
7,10881,145,0.008715152740478516,3,"{1, 3, 4}"
8,12333,125,0.008321762084960938,2,"{1, 3}"
9,14396,135,0.008587121963500977,2,"{3, 6}"
10,16434,140,0.009101152420043945,2,"{6, 7}"
11,18881,140,0.009153366088867188,3,"{0, 9, 6}"
12,20727,178,0.01154637336730957,2,"{10, 7}"
13,22672,196,0.010538101196289062,3,"{8, 10, 6}"
14,25610,203,0.01153111457824707,3,"{9, 10, 12}"
15,27533,176,0.017261266708374023,3,"{8, 11, 7}"
16,29548,178,0.016895055770874023,2,"{10, 7}"
17,31057,185,0.012065410614013672,2,"{10, 13}"
18,33748,177,0.012093067169189453,3,"{9, 13, 14}"
19,37020,222,0.012756586074829102,3,"{3, 11, 13}"
20,39219,193,0.013505935668945312,3,"{3, 10, 19}"
21,41077,241,0.014472723007202148,3,"{9, 10, 7}"
22,43097,202,0.015226364135742188,4,"{8, 9, 4, 13}"
23,47805,226,0.015821456909179688,3,"{10, 11, 6}"
24,48673,209,0.01574254035949707,3,"{10, 20, 22}"
25,48851,214,0.015738487243652344,3,"{10, 12, 22}"
26,54863,261,0.017299413681030273,4,"{9, 3, 12, 13}"
27,56868,262,0.016889333724975586,3,"{25, 13, 23}"
28,58382,233,0.017891407012939453,3,"{13, 6, 23}"
29,60198,241,0.018268108367919922,4,"{25, 27, 6, 7}"
30,62283,237,0.017945051193237305,3,"{13, 22, 7}"
31,67946,271,0.01901102066040039,4,"{25, 5, 29, 13}"
32,71636,271,0.01898050308227539,4,"{16, 10, 13, 29}"
33,70262,240,0.019409656524658203,3,"{32, 13, 22}"
34,74338,294,0.020587682723999023,4,"{32, 9, 29, 7}"
35,80406,314,0.02066183090209961,5,"{33, 9, 10, 20, 23}"
36,78108,239,0.020606279373168945,3,"{9, 13, 25}"
37,81547,277,0.02357649803161621,3,"{25, 10, 23}"
38,84567,259,0.021643877029418945,3,"{10, 13, 22}"
39,89610,322,0.022934436798095703,5,"{33, 9, 11, 22, 25}"
40,87922,255,0.022278785705566406,3,"{25, 7, 23}"
41,93350,323,0.023491621017456055,4,"{32, 10, 11, 7}"
42,96334,317,0.024290800094604492,4,"{25, 13, 9, 7}"
43,98101,241,0.02447509765625,4,"{29, 7, 39, 15}"
44,102467,309,0.025055646896362305,4,"{32, 25, 34, 6}"
45,103156,276,0.02496623992919922,4,"{25, 20, 44, 23}"
46,109542,283,0.026257991790771484,4,"{10, 11, 22, 15}"
47,109088,279,0.026424646377563477,5,"{32, 35, 40, 43, 15}"
48,116658,312,0.032801151275634766,5,"{34, 6, 7, 8, 9}"
49,114663,273,0.02778339385986328,4,"{29, 10, 5, 7}"
50,117066,260,0.028746604919433594,4,"{42, 34, 22, 23}"
51,120366,308,0.02825331687927246,4,"{32, 1, 10, 34}"
52,123059,310,0.029423236846923828,4,"{10, 44, 29, 22}"
53,125658,318,0.03026437759399414,4,"{48, 25, 10, 11}"
54,130838,312,0.03020453453063965,4,"{25, 13, 22, 6}"
55,129001,297,0.029512405395507812,4,"{34, 3, 53, 6}"
56,133043,305,0.0386357307434082,4,"{3, 34, 13, 29}"
57,134610,318,0.030645132064819336,4,"{56, 25, 13, 31}"
58,139637,310,0.031455039978027344,5,"{3, 41, 11, 44, 25}"
59,140117,293,0.0394744873046875,5,"{32, 7, 39, 24, 58}"
60,145190,292,0.03719210624694824,4,"{25, 50, 19, 23}"
61,148355,296,0.031821250915527344,4,"{8, 10, 34, 53}"
62,153356,358,0.0323793888092041,5,"{32, 10, 47, 55, 25}"
63,153437,357,0.03306436538696289,4,"{10, 58, 51, 53}"
64,157537,350,0.035765886306762695,4,"{56, 25, 13, 22}"
65,158856,325,0.0342249870300293,4,"{35, 10, 51, 23}"
66,161389,345,0.03389596939086914,4,"{10, 11, 13, 63}"
67,166441,354,0.03467750549316406,4,"{10, 3, 13, 63}"
68,170444,345,0.03505706787109375,5,"{7, 10, 43, 13, 62}"
69,170777,351,0.03592967987060547,5,"{10, 11, 50, 21, 58}"
70,174767,326,0.03769564628601074,4,"{50, 35, 53, 63}"
71,180071,435,0.04041862487792969,5,"{10, 13, 48, 25, 63}"
72,180253,317,0.03860068321228027,4,"{10, 53, 13, 15}"
73,179378,318,0.03901839256286621,5,"{70, 45, 52, 25, 63}"
74,188079,326,0.04021096229553223,4,"{32, 11, 13, 63}"
75,189055,360,0.03929328918457031,5,"{70, 45, 23, 59, 63}"
76,193818,441,0.0407106876373291,5,"{10, 13, 51, 23, 58}"
77,194707,343,0.044213056564331055,5,"{3, 10, 45, 13, 48}"
78,198072,353,0.042865753173828125,4,"{32, 25, 50, 23}"
79,199971,353,0.042742252349853516,5,"{65, 40, 12, 50, 23}"
80,200499,354,0.0423123836517334,5,"{70, 11, 44, 48, 56}"
81,203873,325,0.04400444030761719,4,"{10, 35, 58, 77}"
82,210520,371,0.061765193939208984,4,"{25, 77, 63, 23}"
83,216248,374,0.04704618453979492,5,"{32, 35, 6, 13, 77}"
84,217192,353,0.05012369155883789,4,"{32, 56, 77, 22}"
85,216651,396,0.04549407958984375,5,"{18, 53, 56, 59, 63}"
86,216466,374,0.0433197021484375,4,"{32, 10, 56, 83}"
87,223517,353,0.04577517509460449,5,"{37, 77, 52, 23, 58}"
88,223660,362,0.05229973793029785,5,"{67, 10, 76, 83, 58}"
