Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.0004355907440185547,1,{0}
2,1501,52,0.0034155845642089844,1,{1}
3,2502,52,0.003389120101928711,1,{1}
4,3313,125,0.004209995269775391,2,"{1, 3}"
5,4557,159,0.005167722702026367,3,"{1, 2, 3}"
6,5668,86,0.0050890445709228516,2,"{1, 2}"
7,7250,145,0.005293369293212891,3,"{1, 3, 4}"
8,8310,125,0.005881547927856445,2,"{1, 3}"
9,9581,135,0.005879640579223633,2,"{3, 6}"
10,11089,140,0.006964683532714844,2,"{6, 7}"
11,12533,140,0.006896495819091797,3,"{0, 9, 6}"
12,13787,178,0.006288051605224609,2,"{10, 7}"
13,15171,196,0.007455348968505859,3,"{8, 10, 6}"
14,17057,203,0.007737398147583008,3,"{9, 10, 12}"
15,18300,176,0.008301019668579102,3,"{8, 11, 7}"
16,19604,178,0.008437871932983398,2,"{10, 7}"
17,20763,185,0.009345054626464844,2,"{10, 13}"
18,22452,177,0.008385658264160156,3,"{9, 13, 14}"
19,24728,222,0.01050567626953125,3,"{11, 3, 13}"
20,25953,193,0.010497093200683594,3,"{9, 13, 15}"
21,26976,241,0.011715173721313477,3,"{9, 10, 7}"
22,28772,202,0.011090755462646484,4,"{8, 9, 4, 13}"
23,31436,226,0.011299848556518555,3,"{10, 11, 6}"
24,32325,209,0.020670413970947266,3,"{10, 20, 22}"
25,32853,214,0.0115966796875,3,"{10, 12, 22}"
26,36522,261,0.011485099792480469,4,"{9, 3, 12, 13}"
27,38126,262,0.012382984161376953,3,"{25, 13, 23}"
28,38798,233,0.012758016586303711,3,"{13, 6, 23}"
29,39929,241,0.012260675430297852,4,"{25, 27, 6, 7}"
30,41619,237,0.012137889862060547,3,"{13, 22, 7}"
31,44993,271,0.012765169143676758,4,"{25, 5, 13, 29}"
32,47409,271,0.013163566589355469,4,"{16, 10, 13, 29}"
33,46649,240,0.013405323028564453,3,"{32, 13, 22}"
34,49598,294,0.013590812683105469,4,"{32, 9, 29, 7}"
35,52865,314,0.014378786087036133,5,"{33, 9, 10, 20, 23}"
36,51623,239,0.014890670776367188,3,"{9, 13, 25}"
37,54095,277,0.014702081680297852,3,"{25, 10, 23}"
38,56061,259,0.01562190055847168,3,"{10, 13, 22}"
39,60116,322,0.016560077667236328,5,"{33, 9, 11, 22, 25}"
40,58495,255,0.015220403671264648,3,"{25, 7, 23}"
41,62190,323,0.016202688217163086,4,"{32, 10, 11, 7}"
42,65366,317,0.015892744064331055,4,"{25, 13, 9, 7}"
43,65314,241,0.017204761505126953,4,"{39, 15, 29, 7}"
44,67514,309,0.016956329345703125,4,"{32, 25, 34, 6}"
45,69062,276,0.017499208450317383,4,"{25, 44, 20, 23}"
46,72065,283,0.0179293155670166,4,"{10, 11, 22, 15}"
47,72854,279,0.01774740219116211,5,"{32, 35, 40, 43, 15}"
48,76886,312,0.019026994705200195,5,"{34, 6, 7, 8, 9}"
49,76568,273,0.019175291061401367,4,"{10, 5, 29, 7}"
50,77115,260,0.019988298416137695,4,"{42, 34, 22, 23}"
51,80375,308,0.020189285278320312,4,"{32, 1, 34, 10}"
52,81891,310,0.020138263702392578,4,"{10, 44, 29, 22}"
53,82705,318,0.02196216583251953,4,"{48, 25, 10, 11}"
54,87279,312,0.020688295364379883,4,"{25, 13, 22, 6}"
55,85691,297,0.021863222122192383,4,"{34, 3, 53, 6}"
56,89487,305,0.03209662437438965,4,"{13, 34, 3, 29}"
57,90409,318,0.020689725875854492,4,"{56, 25, 13, 31}"
58,91431,310,0.021259069442749023,5,"{3, 41, 11, 44, 25}"
59,94123,284,0.02186274528503418,4,"{32, 58, 7, 39}"
