Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.0004849433898925781,1,{0}
2,76,52,0.0005943775177001953,1,{1}
3,126,52,0.0005562305450439453,1,{1}
4,170,125,0.0006012916564941406,2,"{1, 3}"
5,232,159,0.0006382465362548828,3,"{1, 2, 3}"
6,280,86,0.0006592273712158203,2,"{1, 2}"
7,363,145,0.0007007122039794922,3,"{1, 3, 4}"
8,414,125,0.0006623268127441406,2,"{1, 3}"
9,471,135,0.0006983280181884766,2,"{3, 6}"
10,557,140,0.0009176731109619141,2,"{6, 7}"
11,623,140,0.0008013248443603516,3,"{0, 9, 6}"
12,686,178,0.0009183883666992188,2,"{10, 7}"
13,761,196,0.0008449554443359375,3,"{8, 10, 6}"
14,866,203,0.0008859634399414062,3,"{9, 10, 12}"
15,908,176,0.0009217262268066406,3,"{8, 11, 7}"
16,978,178,0.0008842945098876953,2,"{10, 7}"
17,1067,185,0.0008845329284667969,2,"{10, 13}"
18,1135,177,0.0008993148803710938,3,"{9, 13, 14}"
19,1240,222,0.0014030933380126953,3,"{11, 3, 13}"
20,1301,193,0.0013039112091064453,3,"{9, 13, 15}"
21,1398,241,0.001004934310913086,3,"{9, 10, 7}"
22,1450,193,0.0010683536529541016,3,"{3, 20, 13}"
23,1638,226,0.0014374256134033203,3,"{10, 11, 6}"
24,1577,196,0.0014088153839111328,3,"{3, 15, 7}"
25,1578,214,0.00109100341796875,3,"{10, 12, 22}"
26,1788,254,0.0009992122650146484,3,"{25, 13, 7}"
27,1881,262,0.0009999275207519531,3,"{25, 13, 23}"
28,1935,233,0.0010216236114501953,3,"{13, 6, 23}"
29,1950,241,0.0010647773742675781,4,"{25, 27, 6, 7}"
30,2131,237,0.0010120868682861328,3,"{13, 22, 7}"
31,2261,269,0.0012271404266357422,3,"{25, 10, 7}"
32,2417,269,0.0018162727355957031,4,"{18, 23, 13, 7}"
33,2380,240,0.0016798973083496094,3,"{32, 13, 22}"
34,2495,294,0.0013682842254638672,4,"{32, 9, 29, 7}"
35,2777,314,0.0013244152069091797,5,"{33, 9, 10, 20, 23}"
36,2575,234,0.001641988754272461,3,"{10, 35, 23}"
37,2767,277,0.0021581649780273438,3,"{25, 10, 23}"
38,2848,229,0.0021431446075439453,3,"{1, 25, 23}"
39,3032,322,0.002362489700317383,5,"{33, 9, 11, 22, 25}"
40,2944,252,0.003123760223388672,3,"{10, 22, 7}"
41,3021,323,0.002008676528930664,4,"{32, 10, 11, 7}"
42,3319,317,0.002234220504760742,4,"{25, 13, 9, 7}"
43,3274,241,0.0024797916412353516,4,"{39, 15, 29, 7}"
44,3475,286,0.0025260448455810547,4,"{10, 11, 37, 7}"
45,3503,269,0.002660989761352539,3,"{25, 10, 7}"
46,3762,279,0.0016214847564697266,4,"{32, 8, 23, 7}"
47,3732,228,0.0017597675323486328,3,"{32, 3, 22}"
48,3917,265,0.0016629695892333984,4,"{10, 3, 4, 29}"
49,3697,203,0.0014793872833251953,4,"{40, 1, 37, 30}"
50,3930,260,0.0016510486602783203,4,"{42, 34, 22, 23}"
51,4015,236,0.0015785694122314453,3,"{48, 10, 3}"
52,4073,310,0.0016298294067382812,4,"{10, 44, 29, 22}"
53,4242,287,0.0015637874603271484,4,"{40, 25, 37, 23}"
54,4589,312,0.0017783641815185547,4,"{25, 13, 22, 6}"
55,4406,297,0.0016450881958007812,4,"{34, 3, 53, 6}"
56,4683,255,0.001737356185913086,4,"{40, 9, 43, 53}"
57,4582,276,0.0016808509826660156,3,"{56, 25, 13}"
58,4874,310,0.0016252994537353516,5,"{3, 41, 11, 44, 25}"
59,4524,284,0.0019233226776123047,4,"{56, 34, 11, 15}"
60,4881,272,0.0017676353454589844,3,"{25, 50, 23}"
61,4740,265,0.001689910888671875,4,"{50, 43, 52, 13}"
62,4923,269,0.0019028186798095703,3,"{50, 10, 22}"
63,4876,357,0.0019216537475585938,4,"{51, 58, 10, 53}"
64,5426,262,0.0019884109497070312,4,"{32, 9, 29, 39}"
65,5141,325,0.0017442703247070312,4,"{35, 10, 51, 23}"
66,5535,335,0.001840829849243164,4,"{10, 11, 34, 63}"
67,5632,305,0.0019545555114746094,5,"{2, 10, 42, 60, 63}"
68,5518,319,0.0020384788513183594,5,"{4, 13, 47, 50, 25}"
69,5260,302,0.0018801689147949219,4,"{51, 30, 22, 63}"
70,5804,326,0.0019154548645019531,4,"{50, 35, 53, 63}"
71,6242,367,0.0023050308227539062,4,"{13, 10, 63, 23}"
72,6293,316,0.0019369125366210938,4,"{56, 10, 4, 63}"
73,5911,301,0.0018813610076904297,4,"{1, 50, 51, 70}"
74,6191,277,0.0019271373748779297,4,"{40, 32, 13, 15}"
75,6114,303,0.001981973648071289,4,"{3, 43, 56, 51}"
76,6728,428,0.0020139217376708984,5,"{3, 10, 13, 51, 58}"
77,6336,321,0.0019958019256591797,4,"{48, 10, 3, 13}"
78,6808,353,0.0027065277099609375,4,"{32, 25, 50, 23}"
79,6785,350,0.0034084320068359375,4,"{56, 51, 13, 22}"
80,6582,336,0.0034999847412109375,5,"{70, 39, 11, 48, 56}"
81,6688,325,0.0035185813903808594,4,"{10, 35, 58, 77}"
82,7315,363,0.004160642623901367,4,"{25, 63, 77, 7}"
83,7114,374,0.00519561767578125,5,"{32, 35, 6, 77, 13}"
84,7472,308,0.005205869674682617,4,"{81, 59, 22, 23}"
85,7277,318,0.0046575069427490234,4,"{32, 25, 60, 63}"
86,7392,359,0.003856182098388672,4,"{32, 10, 56, 7}"
87,7345,322,0.0030715465545654297,4,"{32, 9, 51, 76}"
88,7893,359,0.002475261688232422,4,"{10, 58, 83, 76}"
89,7744,283,0.0022814273834228516,5,"{22, 57, 60, 63, 31}"
90,7587,361,0.002372264862060547,4,"{32, 25, 51, 77}"
91,7836,292,0.0023202896118164062,4,"{32, 1, 84, 76}"
92,7966,406,0.0025985240936279297,5,"{6, 10, 80, 83, 23}"
93,8306,369,0.002410888671875,5,"{3, 7, 13, 77, 87}"
94,8250,313,0.0022978782653808594,4,"{59, 76, 53, 39}"
95,8309,304,0.002299070358276367,4,"{65, 58, 93, 6}"
96,8566,346,0.0031931400299072266,5,"{37, 77, 82, 50, 86}"
97,8055,295,0.002538919448852539,4,"{81, 51, 53, 6}"
98,9018,355,0.0023055076599121094,4,"{56, 50, 3, 76}"
99,8473,371,0.0025255680084228516,4,"{56, 50, 77, 7}"
100,8778,316,0.002403736114501953,5,"{64, 1, 99, 76, 50}"
101,8741,302,0.002444028854370117,4,"{25, 30, 22, 63}"
102,9136,333,0.002501964569091797,5,"{97, 66, 70, 76, 53}"
103,9051,336,0.002925395965576172,5,"{101, 9, 76, 12, 48}"
104,8938,317,0.002460479736328125,4,"{51, 76, 77, 30}"
105,9548,312,0.0025472640991210938,4,"{50, 3, 100, 70}"
106,9269,309,0.002438068389892578,4,"{80, 97, 99, 25}"
107,9700,349,0.0026073455810546875,4,"{50, 76, 86, 23}"
108,9298,370,0.0026171207427978516,4,"{50, 83, 93, 13}"
109,9787,322,0.0027573108673095703,5,"{70, 40, 47, 23, 58}"
110,9789,389,0.0027990341186523438,5,"{101, 23, 56, 58, 30}"
111,10087,333,0.0025720596313476562,4,"{56, 97, 83, 1}"
112,9800,279,0.0026311874389648438,4,"{104, 90, 6, 63}"
113,10164,343,0.002923250198364258,4,"{29, 76, 77, 23}"
114,10360,374,0.003311634063720703,5,"{101, 45, 13, 53, 93}"
115,10587,338,0.0027840137481689453,4,"{104, 97, 10, 101}"
116,10122,277,0.0026993751525878906,4,"{113, 42, 6, 63}"
117,10171,297,0.003058195114135742,4,"{98, 7, 22, 63}"
118,10810,405,0.0028727054595947266,5,"{98, 101, 76, 50, 51}"
119,10919,405,0.002881765365600586,5,"{97, 13, 77, 59, 30}"
120,11074,356,0.0030519962310791016,5,"{96, 70, 109, 80, 23}"
121,10875,339,0.0027480125427246094,4,"{58, 59, 86, 23}"
122,10552,330,0.0029168128967285156,4,"{56, 13, 101, 6}"
123,11690,315,0.0031371116638183594,4,"{56, 121, 44, 13}"
124,10887,319,0.0028944015502929688,4,"{80, 65, 50, 83}"
125,11304,409,0.0032024383544921875,5,"{96, 106, 11, 29, 63}"
126,11793,298,0.0031363964080810547,4,"{29, 76, 109, 7}"
127,11659,391,0.0033872127532958984,5,"{69, 76, 77, 117, 25}"
128,11766,358,0.0031235218048095703,5,"{101, 70, 6, 81, 50}"
129,11881,357,0.0031135082244873047,4,"{96, 119, 77, 7}"
130,11476,364,0.003083467483520508,4,"{113, 106, 76, 53}"
131,12319,376,0.0031626224517822266,5,"{100, 13, 50, 84, 62}"
132,12086,312,0.0031828880310058594,4,"{106, 131, 13, 7}"
133,11830,320,0.003159761428833008,4,"{96, 106, 83, 60}"
134,11824,340,0.003060579299926758,5,"{3, 13, 110, 79, 83}"
135,12440,397,0.00398707389831543,5,"{39, 106, 11, 50, 63}"
