Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.00039076805114746094,1,{0}
2,751,52,0.005439281463623047,1,{1}
3,1252,52,0.0019431114196777344,1,{1}
4,1677,125,0.0024712085723876953,2,"{1, 3}"
5,2286,159,0.0028426647186279297,3,"{1, 2, 3}"
6,2823,86,0.0028960704803466797,2,"{1, 2}"
7,3585,145,0.0040929317474365234,3,"{1, 3, 4}"
8,4101,125,0.002855062484741211,2,"{1, 3}"
9,4819,135,0.003126859664916992,2,"{3, 6}"
10,5508,140,0.003328084945678711,2,"{6, 7}"
11,6234,140,0.004372358322143555,3,"{0, 9, 6}"
12,6860,178,0.003471851348876953,2,"{10, 7}"
13,7642,196,0.0036699771881103516,3,"{8, 10, 6}"
14,8651,203,0.004011631011962891,3,"{9, 10, 12}"
15,9199,176,0.004723072052001953,3,"{8, 11, 7}"
16,9752,178,0.004117012023925781,2,"{10, 7}"
17,10250,185,0.004210948944091797,2,"{10, 13}"
18,11356,177,0.004805326461791992,3,"{9, 13, 14}"
19,12355,222,0.005232572555541992,3,"{11, 3, 13}"
20,13160,193,0.005074977874755859,3,"{9, 13, 15}"
21,13697,241,0.006044626235961914,3,"{9, 10, 7}"
22,14444,202,0.0063629150390625,4,"{8, 9, 4, 13}"
23,15758,226,0.0064699649810791016,3,"{10, 11, 6}"
24,16426,209,0.006879329681396484,3,"{10, 20, 22}"
25,16506,214,0.005859375,3,"{10, 12, 22}"
26,18044,261,0.007121086120605469,4,"{9, 3, 12, 13}"
27,19232,262,0.006481647491455078,3,"{25, 13, 23}"
28,19446,233,0.006531238555908203,3,"{13, 6, 23}"
29,19961,241,0.007195711135864258,4,"{25, 27, 6, 7}"
30,20879,237,0.006152629852294922,3,"{13, 22, 7}"
31,22448,271,0.007195949554443359,4,"{25, 29, 13, 5}"
32,23791,271,0.007805824279785156,4,"{16, 10, 29, 13}"
33,23626,240,0.008204221725463867,3,"{32, 13, 22}"
34,24816,294,0.007033348083496094,4,"{32, 9, 29, 7}"
35,26808,314,0.008515357971191406,5,"{33, 9, 10, 20, 23}"
36,26345,239,0.007906913757324219,3,"{25, 13, 9}"
37,27555,277,0.009148597717285156,3,"{25, 10, 23}"
38,28155,259,0.008179664611816406,3,"{10, 13, 22}"
39,29567,322,0.00911569595336914,5,"{33, 9, 11, 22, 25}"
40,29762,255,0.008782625198364258,3,"{25, 7, 23}"
41,31599,323,0.008738040924072266,4,"{32, 10, 11, 7}"
42,32561,317,0.0093994140625,4,"{9, 13, 25, 7}"
43,32646,241,0.009198188781738281,4,"{39, 7, 29, 15}"
44,34045,309,0.00878596305847168,4,"{32, 25, 34, 6}"
45,33717,276,0.009943485260009766,4,"{25, 20, 44, 23}"
46,36524,283,0.008909225463867188,4,"{10, 11, 22, 15}"
47,36796,279,0.009010076522827148,5,"{32, 35, 40, 43, 15}"
48,39107,312,0.009762048721313477,5,"{34, 6, 7, 8, 9}"
49,37637,273,0.010441064834594727,4,"{10, 5, 29, 7}"
50,38415,260,0.011045217514038086,4,"{34, 42, 22, 23}"
51,40225,308,0.011254072189331055,4,"{32, 1, 10, 34}"
52,40621,310,0.012450933456420898,4,"{10, 44, 29, 22}"
53,41631,318,0.011409521102905273,4,"{48, 25, 10, 11}"
54,42764,312,0.012619733810424805,4,"{25, 13, 22, 6}"
55,42905,297,0.012016534805297852,4,"{34, 3, 53, 6}"
56,44552,305,0.010938405990600586,4,"{3, 34, 29, 13}"
57,45697,318,0.012565374374389648,4,"{56, 25, 13, 31}"
58,46041,310,0.018639564514160156,5,"{3, 41, 11, 44, 25}"
59,47348,293,0.022562742233276367,5,"{32, 39, 7, 24, 58}"
60,48756,292,0.01354074478149414,4,"{25, 50, 19, 23}"
61,49445,296,0.02185201644897461,4,"{8, 34, 10, 53}"
62,51257,358,0.01546478271484375,5,"{32, 10, 47, 55, 25}"
63,51619,357,0.013087272644042969,4,"{10, 51, 58, 53}"
64,52320,350,0.017375946044921875,4,"{56, 25, 13, 22}"
65,52660,325,0.013591289520263672,4,"{35, 10, 51, 23}"
66,54006,345,0.013811826705932617,4,"{10, 11, 13, 63}"
