Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution
1,249,15,0.0011138916015625,{0}
2,249,52,0.0009989738464355469,{1}
3,249,52,0.001087188720703125,{1}
4,249,125,0.0014760494232177734,"{1, 3}"
5,249,159,0.0022737979888916016,"{1, 2, 3}"
6,249,86,0.0023190975189208984,"{1, 2}"
7,249,145,0.002323627471923828,"{1, 3, 4}"
8,249,125,0.0020668506622314453,"{1, 3}"
9,249,135,0.0021898746490478516,"{3, 6}"
10,249,140,0.002512693405151367,"{6, 7}"
11,249,140,0.002766132354736328,"{0, 9, 6}"
12,249,178,0.003864288330078125,"{10, 7}"
13,249,196,0.003315448760986328,"{8, 10, 6}"
14,249,203,0.0030112266540527344,"{9, 10, 12}"
15,249,176,0.0032339096069335938,"{8, 11, 7}"
16,249,178,0.003624439239501953,"{10, 7}"
17,249,185,0.0033986568450927734,"{10, 13}"
18,249,177,0.0036764144897460938,"{9, 13, 14}"
19,249,222,0.003921985626220703,"{3, 11, 13}"
20,249,193,0.0056416988372802734,"{9, 13, 15}"
21,249,241,0.0043163299560546875,"{9, 10, 7}"
22,249,202,0.004415750503540039,"{8, 9, 4, 13}"
23,249,226,0.00656890869140625,"{10, 11, 6}"
24,249,209,0.004749298095703125,"{10, 20, 22}"
25,249,214,0.0055544376373291016,"{10, 12, 22}"
26,249,261,0.004803657531738281,"{9, 3, 12, 13}"
27,249,262,0.005255937576293945,"{25, 13, 23}"
28,249,233,0.005948543548583984,"{13, 6, 23}"
29,249,241,0.005424022674560547,"{25, 27, 6, 7}"
30,249,237,0.0063664913177490234,"{13, 22, 7}"
31,249,271,0.005522489547729492,"{25, 5, 29, 13}"
32,249,271,0.005717277526855469,"{16, 10, 29, 13}"
33,249,240,0.007781028747558594,"{32, 13, 22}"
34,249,294,0.006157398223876953,"{32, 9, 29, 7}"
35,249,314,0.008315324783325195,"{33, 9, 10, 20, 23}"
36,249,239,0.006488323211669922,"{9, 13, 25}"
37,249,277,0.007347583770751953,"{25, 10, 23}"
38,249,254,0.006797313690185547,"{10, 2, 20, 13}"
39,249,322,0.007645130157470703,"{33, 9, 11, 22, 25}"
40,249,255,0.007719993591308594,"{25, 7, 23}"
41,249,323,0.009543180465698242,"{32, 10, 11, 7}"
42,249,317,0.008982181549072266,"{9, 13, 25, 7}"
43,249,241,0.008350133895874023,"{29, 15, 7, 39}"
44,249,309,0.008296012878417969,"{32, 25, 34, 6}"
45,249,274,0.010619640350341797,"{25, 44, 30, 7}"
46,249,283,0.008967399597167969,"{10, 11, 22, 15}"
47,249,279,0.00852060317993164,"{32, 35, 40, 43, 15}"
48,249,312,0.008084774017333984,"{34, 6, 7, 8, 9}"
49,249,273,0.00913548469543457,"{10, 5, 29, 7}"
50,249,260,0.009279727935791016,"{34, 42, 22, 23}"
51,249,308,0.008628368377685547,"{32, 1, 10, 34}"
52,249,310,0.009994745254516602,"{10, 44, 29, 22}"
53,249,318,0.009607076644897461,"{48, 25, 10, 11}"
54,249,312,0.009119749069213867,"{25, 13, 22, 6}"
55,249,297,0.009435892105102539,"{34, 3, 53, 6}"
56,249,305,0.010353803634643555,"{29, 34, 3, 13}"
57,249,318,0.010586261749267578,"{56, 25, 13, 31}"
58,249,310,0.010346174240112305,"{3, 41, 11, 44, 25}"
59,249,284,0.009829044342041016,"{56, 34, 11, 15}"
60,249,273,0.01262211799621582,"{50, 59, 13}"
61,249,290,0.010308027267456055,"{48, 56, 2, 59}"
62,249,358,0.013590097427368164,"{32, 10, 47, 55, 25}"
