Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution
1,999,15,0.0011250972747802734,{0}
2,999,52,0.0014934539794921875,{1}
3,999,52,0.0017485618591308594,{1}
4,999,125,0.002432584762573242,"{1, 3}"
5,999,159,0.00299835205078125,"{1, 2, 3}"
6,999,86,0.0030930042266845703,"{1, 2}"
7,999,145,0.003482341766357422,"{1, 3, 4}"
8,999,125,0.003535032272338867,"{1, 3}"
9,999,135,0.003844022750854492,"{3, 6}"
10,999,140,0.00411534309387207,"{6, 7}"
11,999,140,0.004541635513305664,"{0, 9, 6}"
12,999,178,0.004762172698974609,"{10, 7}"
13,999,196,0.0050051212310791016,"{8, 10, 6}"
14,999,203,0.005307435989379883,"{9, 10, 12}"
15,999,176,0.005599498748779297,"{8, 11, 7}"
16,999,178,0.005840778350830078,"{10, 7}"
17,999,185,0.005984783172607422,"{10, 13}"
18,999,177,0.0063323974609375,"{9, 13, 14}"
19,999,222,0.007002115249633789,"{11, 3, 13}"
20,999,193,0.007187843322753906,"{9, 13, 15}"
21,999,241,0.007495403289794922,"{9, 10, 7}"
22,999,202,0.007681846618652344,"{8, 9, 4, 13}"
23,999,226,0.00801706314086914,"{10, 11, 6}"
24,999,209,0.008430242538452148,"{10, 20, 22}"
25,999,214,0.008501768112182617,"{10, 12, 22}"
26,999,261,0.008846759796142578,"{9, 3, 12, 13}"
27,999,262,0.009136676788330078,"{25, 13, 23}"
28,999,233,0.009391546249389648,"{13, 6, 23}"
29,999,241,0.00958871841430664,"{25, 27, 6, 7}"
30,999,237,0.009981870651245117,"{13, 22, 7}"
31,999,271,0.010076522827148438,"{25, 13, 5, 29}"
32,999,271,0.01045846939086914,"{16, 10, 13, 29}"
33,999,240,0.010970592498779297,"{32, 13, 22}"
34,999,294,0.010817289352416992,"{32, 9, 29, 7}"
35,999,314,0.01146841049194336,"{33, 9, 10, 20, 23}"
36,999,239,0.011512994766235352,"{9, 13, 25}"
37,999,277,0.01669764518737793,"{25, 10, 23}"
38,999,259,0.012091398239135742,"{10, 13, 22}"
39,999,322,0.012303352355957031,"{33, 9, 11, 22, 25}"
40,999,255,0.012476205825805664,"{25, 23, 7}"
41,999,323,0.012775421142578125,"{32, 10, 11, 7}"
42,999,317,0.012993335723876953,"{9, 13, 25, 7}"
43,999,241,0.013353586196899414,"{39, 7, 29, 15}"
