Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_2100_k_0.125,2100,35611291,3302,1.2544059753417969,45,"{1798, 525, 1423, 655, 401, 922, 29, 1821, 159, 671, 41, 813, 46, 1327, 815, 51, 1592, 827, 317, 575, 1987, 710, 1737, 1611, 77, 206, 1486, 1487, 601, 1243, 2013, 990, 1503, 353, 1378, 1892, 1004, 879, 1138, 499, 628, 501, 2034, 498, 755}"
graph_size_2200_k_0.125,2200,37535328,3235,1.3114004135131836,43,"{2049, 386, 1285, 6, 1161, 395, 651, 269, 1163, 922, 1694, 2169, 162, 1697, 1452, 431, 1968, 2098, 1091, 323, 197, 1097, 1738, 77, 2125, 1872, 593, 850, 1626, 1373, 221, 735, 2019, 361, 1258, 494, 2033, 753, 755, 2167, 633, 762, 1148}"
graph_size_2300_k_0.125,2300,39542030,3335,1.3805348873138428,43,"{258, 262, 1162, 2059, 653, 1681, 1939, 412, 2208, 1057, 547, 293, 935, 1451, 1196, 1835, 2094, 177, 1465, 1081, 59, 187, 1213, 2118, 1863, 1862, 715, 205, 593, 1494, 1241, 218, 1887, 225, 1383, 1386, 106, 749, 877, 368, 1398, 1528, 1662}"
graph_size_2400_k_0.125,2400,41457186,3347,1.4301486015319824,46,"{128, 386, 266, 1295, 1169, 275, 148, 918, 1303, 665, 2074, 922, 1308, 1438, 286, 674, 935, 427, 1708, 1325, 434, 2226, 819, 1466, 2106, 2367, 2368, 197, 966, 588, 1741, 2385, 1618, 1626, 1503, 1631, 1761, 230, 1260, 877, 1007, 1903, 1267, 1014, 247, 638}"
graph_size_2500_k_0.125,2500,43407015,3316,1.4937989711761475,42,"{1273, 2312, 140, 15, 1938, 1175, 922, 2459, 544, 1059, 811, 1455, 1712, 1332, 1590, 1207, 2237, 1856, 451, 1606, 588, 2125, 1486, 1370, 2010, 1628, 2014, 606, 2148, 2278, 1383, 746, 2027, 2283, 2160, 1522, 1012, 2425, 1786, 1275, 381, 1150}"
graph_size_2600_k_0.125,2600,45373895,3414,1.5728330612182617,47,"{2049, 771, 645, 902, 1031, 2319, 2076, 1437, 2590, 2592, 421, 1830, 2092, 1213, 1599, 191, 1345, 963, 1863, 840, 1865, 841, 1869, 2515, 1364, 2261, 982, 596, 602, 1374, 1631, 1762, 483, 484, 1125, 1635, 743, 1768, 619, 2029, 2031, 624, 369, 245, 629, 1400, 2173}"
graph_size_2700_k_0.125,2700,47394843,3376,1.6181464195251465,43,"{2305, 770, 386, 1030, 649, 1426, 1945, 283, 1950, 164, 169, 1452, 2093, 302, 1198, 1073, 2225, 949, 1974, 314, 2618, 60, 1727, 2240, 831, 2369, 1988, 2504, 1096, 204, 2255, 1236, 2132, 601, 1508, 871, 1260, 1773, 879, 369, 754, 2419, 765}"
graph_size_2800_k_0.125,2800,49422175,3404,1.6781468391418457,45,"{768, 512, 1155, 778, 13, 2575, 1426, 2451, 1684, 917, 1429, 792, 29, 31, 1445, 1534, 2602, 2092, 180, 1077, 1081, 958, 2368, 578, 323, 2248, 1865, 329, 459, 205, 846, 2125, 977, 721, 1619, 2132, 2264, 351, 483, 1636, 1385, 2418, 380, 1916, 1150}"
graph_size_2900_k_0.125,2900,51446515,3478,1.757866621017456,46,"{770, 1543, 654, 270, 782, 273, 1938, 2066, 533, 661, 792, 1433, 922, 1947, 2331, 2717, 2840, 422, 1707, 1073, 2610, 50, 1460, 1201, 1715, 2755, 1477, 1225, 971, 1615, 340, 1623, 1881, 2397, 93, 2144, 864, 612, 1768, 2795, 2156, 1775, 1392, 2801, 1399, 633}"
graph_size_3000_k_0.125,3000,53295022,3436,1.8180508613586426,47,"{768, 137, 2185, 2445, 1678, 653, 2446, 1169, 2701, 1047, 2711, 281, 2468, 1061, 1706, 938, 1708, 2861, 1071, 1327, 562, 53, 1590, 2231, 59, 1724, 2236, 707, 453, 2887, 853, 2392, 221, 2910, 2912, 1764, 868, 1766, 230, 1767, 1129, 108, 1388, 2802, 1018, 1022, 2943}"
graph_size_3100_k_0.125,3100,55387841,3464,1.8847808837890625,44,"{1669, 2953, 1548, 653, 1935, 657, 406, 3094, 2204, 1693, 1948, 2982, 550, 2984, 1833, 174, 1968, 50, 63, 960, 837, 1991, 459, 588, 461, 3023, 463, 1361, 850, 1364, 1115, 1371, 606, 1508, 230, 619, 748, 1522, 2164, 500, 2936, 505, 2684, 2047}"
graph_size_3200_k_0.125,3200,57363777,3534,1.9435484409332275,49,"{2305, 1410, 2563, 2438, 2441, 778, 1803, 907, 2701, 911, 401, 786, 1300, 662, 1944, 2841, 1185, 2340, 166, 2471, 1446, 1662, 434, 50, 2100, 1718, 1591, 57, 2493, 1216, 577, 2627, 70, 1353, 970, 76, 2901, 3030, 3033, 2905, 2523, 1758, 3039, 479, 1124, 2536, 1260, 378, 2302}"
graph_size_3300_k_0.125,3300,59412813,3453,1.9883525371551514,48,"{1155, 1293, 143, 1679, 1426, 2195, 1556, 405, 1686, 3095, 2322, 2454, 922, 1563, 1946, 2589, 2974, 3235, 2468, 1958, 2214, 3242, 173, 3250, 1332, 2233, 961, 451, 583, 1607, 1865, 3147, 1752, 217, 218, 2649, 3295, 608, 2662, 2026, 1643, 3052, 2027, 2031, 1394, 755, 119, 2680}"
graph_size_3400_k_0.125,3400,61388660,3612,2.061034917831421,46,"{2945, 1797, 2440, 2188, 13, 782, 2959, 1036, 1938, 2706, 2197, 541, 29, 2589, 1697, 3367, 1195, 817, 948, 1460, 3001, 1340, 3262, 1086, 195, 837, 1993, 331, 971, 2895, 463, 1620, 3029, 2134, 2521, 2523, 2017, 1889, 1382, 620, 493, 1777, 629, 376, 2938, 1279}"
graph_size_3500_k_0.125,3500,63495973,3410,2.130819797515869,46,"{258, 3463, 777, 3211, 3340, 3084, 3212, 2187, 2704, 12, 2318, 1939, 148, 400, 792, 2076, 1053, 2589, 1311, 3492, 2983, 1191, 1711, 3119, 1977, 2620, 2175, 1098, 3291, 2780, 2013, 2397, 479, 478, 2919, 2920, 1770, 2794, 3052, 877, 499, 629, 3189, 2551, 378, 1535}"
