Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.25,100,1192054,1000,0.05099344253540039,13,"{32, 96, 35, 70, 7, 11, 76, 13, 44, 50, 53, 86, 23}"
graph_size_200_k_0.25,200,2585614,1182,0.09605240821838379,15,"{97, 35, 195, 196, 168, 138, 10, 139, 108, 177, 148, 120, 58, 152, 127}"
graph_size_300_k_0.25,300,4137416,1334,0.15128064155578613,18,"{32, 199, 297, 106, 109, 206, 15, 272, 283, 83, 53, 25, 90, 59, 156, 221, 286, 127}"
graph_size_400_k_0.25,400,5755040,1432,0.20916962623596191,19,"{128, 262, 10, 142, 148, 283, 290, 302, 179, 316, 195, 84, 218, 99, 100, 113, 119, 122, 383}"
graph_size_500_k_0.25,500,7414944,1479,0.267794132232666,19,"{133, 140, 273, 150, 286, 440, 59, 189, 323, 457, 76, 335, 216, 362, 494, 370, 371, 119, 123}"
graph_size_600_k_0.25,600,9105316,1483,0.32291102409362793,19,"{266, 10, 411, 30, 544, 290, 547, 428, 53, 56, 190, 191, 578, 451, 329, 468, 91, 497, 507}"
graph_size_700_k_0.25,700,10852064,1575,0.3864891529083252,19,"{516, 517, 395, 13, 657, 529, 536, 152, 422, 687, 306, 56, 314, 63, 616, 623, 112, 381, 638}"
graph_size_800_k_0.25,800,12603354,1578,0.4727163314819336,20,"{512, 770, 135, 9, 138, 652, 664, 412, 798, 672, 676, 682, 176, 177, 434, 323, 461, 593, 606, 735}"
graph_size_900_k_0.25,900,14444742,1549,0.504418134689331,21,"{5, 135, 137, 530, 536, 669, 798, 419, 428, 813, 172, 179, 65, 451, 201, 459, 849, 613, 112, 501, 761}"
graph_size_1000_k_0.25,1000,16253678,1661,0.5628573894500732,23,"{657, 22, 534, 681, 810, 687, 949, 578, 970, 336, 850, 212, 471, 601, 865, 483, 739, 873, 238, 239, 247, 888, 381}"
graph_size_1100_k_0.25,1100,18107686,1631,0.6287283897399902,21,"{1028, 398, 913, 277, 1048, 152, 411, 932, 810, 298, 428, 172, 318, 719, 853, 987, 354, 229, 752, 880, 499}"
graph_size_1200_k_0.25,1200,19941840,1815,0.6678671836853027,23,"{130, 653, 1066, 554, 811, 815, 58, 1087, 1089, 454, 839, 1098, 80, 216, 220, 989, 863, 1000, 1005, 109, 1135, 1007, 1021}"
graph_size_1300_k_0.25,1300,21851689,1693,0.7498056888580322,22,"{11, 783, 913, 422, 1064, 940, 1204, 440, 184, 1209, 62, 1098, 1231, 1104, 595, 93, 995, 1000, 1005, 369, 502, 1273}"
graph_size_1400_k_0.25,1400,23751057,1755,0.8200602531433105,23,"{897, 389, 1159, 1161, 1292, 653, 145, 26, 667, 1308, 1317, 296, 555, 173, 314, 454, 1095, 201, 976, 1364, 1245, 877, 750}"
graph_size_1500_k_0.25,1500,25705104,1725,0.8809130191802979,23,"{1029, 1297, 1175, 1183, 1185, 1314, 164, 1451, 190, 1216, 841, 1354, 845, 982, 1370, 734, 1374, 354, 101, 1385, 233, 498, 122}"
graph_size_1600_k_0.25,1600,27590560,1807,0.9346749782562256,22,"{386, 1419, 22, 279, 922, 283, 34, 1065, 810, 177, 949, 1078, 56, 957, 711, 732, 865, 613, 110, 1519, 1522, 765}"
graph_size_1700_k_0.25,1700,29491373,1769,1.0002291202545166,21,"{6, 904, 525, 784, 1307, 1568, 1569, 1185, 1317, 51, 1090, 1091, 963, 840, 1229, 1487, 93, 879, 1013, 119, 1407}"
graph_size_1800_k_0.25,1800,31530781,1890,1.0422816276550293,25,"{1036, 400, 152, 923, 156, 1307, 163, 1065, 1706, 172, 1332, 441, 1476, 1744, 1105, 1494, 216, 219, 1504, 1376, 369, 502, 376, 1145, 1535}"
graph_size_1900_k_0.25,1900,33472644,1813,1.139220952987671,25,"{1794, 1294, 1044, 536, 414, 811, 1198, 1204, 695, 1463, 1719, 317, 318, 1727, 1600, 708, 1733, 1094, 71, 717, 93, 1779, 1013, 1655, 1399}"
graph_size_2000_k_0.25,2000,35417053,1835,1.187232494354248,23,"{512, 1161, 523, 917, 1061, 1064, 428, 1968, 1334, 1983, 1091, 709, 1353, 1613, 468, 1622, 471, 1241, 1114, 1777, 500, 762, 1276}"
graph_size_2100_k_0.25,2100,37461719,1836,1.2450501918792725,25,"{904, 1550, 1298, 1942, 23, 1945, 1692, 1568, 810, 1073, 53, 1847, 1468, 956, 1983, 459, 1235, 342, 96, 1376, 867, 996, 1126, 1773, 1529}"
graph_size_2200_k_0.25,2200,39531980,1957,1.3022713661193848,25,"{1281, 900, 2180, 1285, 520, 1546, 1438, 162, 1191, 811, 172, 1073, 697, 1477, 208, 1491, 2137, 601, 867, 1508, 487, 749, 1266, 1906, 765}"
graph_size_2300_k_0.25,2300,41454882,1916,1.3951590061187744,23,"{1800, 1301, 25, 667, 1692, 809, 1974, 1591, 953, 1983, 970, 331, 334, 335, 1881, 218, 2267, 731, 93, 2270, 96, 1000, 1257}"
graph_size_2400_k_0.25,2400,43462089,1795,1.435288906097412,23,"{2050, 1541, 2184, 1161, 9, 913, 787, 23, 1307, 1469, 1355, 2256, 1364, 599, 601, 2013, 1502, 872, 873, 237, 2159, 2033, 1023}"
graph_size_2500_k_0.25,2500,45529799,1870,1.4876399040222168,24,"{2182, 648, 400, 1820, 1568, 547, 676, 1582, 2356, 820, 438, 1855, 1856, 1861, 455, 2133, 1754, 93, 1508, 1898, 2155, 364, 493, 765}"
graph_size_2600_k_0.25,2600,47528375,1948,1.5430881977081299,23,"{1666, 397, 272, 1938, 23, 1176, 2587, 541, 1451, 428, 585, 80, 983, 728, 1760, 2023, 1639, 108, 1775, 1010, 1913, 2556, 1150}"
graph_size_2700_k_0.25,2700,49555833,1899,1.6192421913146973,25,"{2565, 904, 2313, 1418, 1935, 784, 529, 538, 2204, 1830, 1706, 2476, 1964, 48, 2111, 2113, 1092, 2249, 1501, 1378, 2278, 1641, 1011, 1398, 1401}"
graph_size_2800_k_0.25,2800,51685471,1863,1.6867079734802246,25,"{1540, 1287, 1530, 1944, 665, 2717, 418, 1834, 172, 1709, 306, 2741, 185, 443, 1211, 1724, 1993, 2686, 2007, 762, 2275, 1011, 1526, 378, 638}"
graph_size_2900_k_0.25,2900,53787401,1865,1.7731742858886719,23,"{2051, 1284, 1540, 2691, 396, 1300, 1064, 438, 1468, 1987, 70, 1611, 331, 1236, 2661, 746, 2800, 1521, 1011, 499, 2169, 1660, 381}"
