Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1001,15,0.0008378028869628906,1,{0}
2,1502,52,0.0010402202606201172,1,{1}
3,2002,52,0.0012121200561523438,1,{1}
4,3038,125,0.0017414093017578125,2,"{1, 3}"
5,4115,159,0.002348184585571289,3,"{1, 2, 3}"
6,4380,86,0.0038623809814453125,2,"{1, 2}"
7,5657,145,0.00455474853515625,3,"{1, 3, 4}"
8,5742,125,0.0030527114868164062,2,"{1, 3}"
9,6533,135,0.002679586410522461,2,"{3, 6}"
10,6865,140,0.003309011459350586,2,"{6, 7}"
11,8522,140,0.002964019775390625,3,"{0, 9, 6}"
12,9061,178,0.0029458999633789062,2,"{10, 7}"
13,9981,196,0.003199338912963867,3,"{8, 10, 6}"
14,10691,203,0.004271268844604492,3,"{9, 10, 12}"
15,11994,176,0.003726959228515625,3,"{8, 11, 7}"
16,12529,178,0.0036535263061523438,2,"{10, 7}"
17,12907,185,0.0038080215454101562,2,"{10, 13}"
18,13815,177,0.004485368728637695,3,"{9, 13, 14}"
19,15763,222,0.004538297653198242,3,"{11, 3, 13}"
20,15812,193,0.004679679870605469,3,"{3, 10, 19}"
21,17063,241,0.0054666996002197266,3,"{9, 10, 7}"
22,17494,202,0.004712820053100586,4,"{8, 9, 4, 13}"
23,19395,226,0.005143404006958008,3,"{10, 11, 6}"
24,20610,209,0.005361795425415039,3,"{10, 20, 22}"
25,20186,214,0.0052258968353271484,3,"{10, 12, 22}"
26,21666,261,0.005518913269042969,4,"{9, 3, 12, 13}"
27,22419,262,0.006286144256591797,3,"{25, 13, 23}"
28,23331,233,0.0056765079498291016,3,"{13, 6, 23}"
29,24545,241,0.006232500076293945,4,"{25, 27, 6, 7}"
30,25502,237,0.006070137023925781,3,"{13, 22, 7}"
31,25462,271,0.006841897964477539,4,"{25, 29, 5, 13}"
32,27849,271,0.006602048873901367,4,"{16, 13, 10, 29}"
33,28747,240,0.00667572021484375,3,"{32, 13, 22}"
34,28443,294,0.006592273712158203,4,"{32, 9, 29, 7}"
35,31821,314,0.0071146488189697266,5,"{33, 9, 10, 20, 23}"
36,31037,239,0.006970405578613281,3,"{25, 13, 9}"
37,33095,277,0.007619380950927734,3,"{25, 10, 23}"
38,33737,259,0.007355213165283203,3,"{10, 13, 22}"
39,34134,322,0.007838964462280273,5,"{33, 9, 11, 22, 25}"
40,34746,255,0.0077097415924072266,3,"{25, 23, 7}"
41,35492,323,0.008012056350708008,4,"{32, 10, 11, 7}"
42,36277,317,0.00827932357788086,4,"{9, 13, 25, 7}"
43,38524,241,0.008538007736206055,4,"{39, 15, 29, 7}"
44,39371,309,0.008864641189575195,4,"{32, 25, 34, 6}"
45,40076,276,0.008733034133911133,4,"{25, 20, 44, 23}"
46,42025,283,0.008878469467163086,4,"{10, 11, 22, 15}"
47,41990,279,0.009824752807617188,5,"{32, 35, 40, 43, 15}"
48,44019,312,0.010053157806396484,5,"{34, 6, 7, 8, 9}"
49,44451,273,0.009105205535888672,4,"{5, 10, 29, 7}"
50,44446,256,0.010216236114501953,4,"{41, 34, 13, 7}"
51,46764,308,0.013709306716918945,4,"{32, 1, 10, 34}"
52,46478,310,0.01082468032836914,4,"{10, 44, 29, 22}"
53,46970,318,0.010479927062988281,4,"{48, 25, 10, 11}"
54,49399,312,0.01019740104675293,4,"{25, 13, 6, 22}"
55,49785,297,0.010065793991088867,4,"{34, 3, 53, 6}"
56,50632,305,0.011498689651489258,4,"{3, 34, 13, 29}"
57,52206,318,0.011852264404296875,4,"{56, 25, 13, 31}"
58,53383,310,0.010931968688964844,5,"{3, 41, 11, 44, 25}"
59,53346,293,0.012023687362670898,5,"{32, 7, 39, 24, 58}"
60,56510,292,0.010884523391723633,4,"{25, 50, 19, 23}"
61,56004,287,0.010799646377563477,4,"{42, 10, 34, 53}"
62,57157,297,0.011887073516845703,4,"{10, 51, 44, 31}"
63,57672,314,0.012546300888061523,4,"{10, 58, 51, 37}"
64,59773,350,0.013596296310424805,4,"{56, 25, 13, 22}"
65,59245,293,0.012212991714477539,4,"{58, 39, 29, 63}"
66,61592,345,0.013290166854858398,4,"{10, 11, 13, 63}"
67,62426,354,0.01289057731628418,4,"{10, 3, 13, 63}"
68,63409,314,0.01301717758178711,4,"{56, 25, 50, 47}"
69,63238,351,0.015619516372680664,5,"{10, 11, 50, 21, 58}"
70,65828,323,0.013036251068115234,4,"{56, 25, 39, 23}"
71,66519,320,0.01345515251159668,4,"{50, 34, 53, 70}"
72,67226,302,0.013476371765136719,5,"{37, 7, 51, 52, 62}"
73,67797,313,0.014157533645629883,5,"{64, 70, 52, 25, 63}"
74,69228,326,0.01421976089477539,4,"{32, 11, 13, 63}"
75,72097,360,0.014513015747070312,5,"{32, 7, 45, 23, 59}"
76,71136,441,0.013819217681884766,5,"{10, 13, 51, 23, 58}"
77,73707,298,0.016223669052124023,5,"{3, 41, 10, 13, 45}"
78,73901,334,0.01468658447265625,5,"{65, 12, 77, 53, 62}"
79,74976,353,0.014829874038696289,5,"{65, 40, 12, 50, 23}"
80,75304,354,0.015887737274169922,5,"{70, 11, 44, 48, 56}"
81,78236,310,0.01543426513671875,4,"{58, 35, 77, 13}"
82,79088,363,0.01564645767211914,4,"{25, 77, 63, 7}"
83,80216,318,0.01668524742126465,4,"{56, 25, 32, 52}"
84,79704,353,0.01647496223449707,4,"{32, 56, 77, 22}"
85,81429,396,0.015859127044677734,5,"{18, 53, 56, 59, 63}"
86,81977,360,0.015844345092773438,4,"{32, 56, 83, 23}"
87,84252,353,0.015758514404296875,5,"{37, 77, 52, 23, 58}"
88,84334,352,0.01702737808227539,4,"{10, 83, 84, 76}"
89,86524,366,0.02117180824279785,5,"{39, 9, 44, 56, 59}"
90,86639,380,0.028621912002563477,5,"{77, 47, 51, 25, 29}"
91,87843,325,0.019363880157470703,4,"{10, 31, 53, 63}"
92,90598,406,0.016414165496826172,5,"{6, 10, 80, 83, 23}"
93,90213,364,0.01659083366394043,4,"{56, 58, 76, 77}"
94,92204,344,0.017420530319213867,4,"{10, 50, 70, 23}"
95,91746,368,0.017096757888793945,5,"{42, 77, 80, 83, 53}"
96,93881,325,0.01699376106262207,5,"{32, 71, 9, 83, 88}"
97,96359,376,0.020116567611694336,5,"{32, 6, 81, 51, 53}"
98,96603,340,0.017183542251586914,5,"{3, 5, 9, 50, 23}"
99,97447,373,0.017350435256958008,5,"{6, 39, 10, 80, 56}"
100,97188,330,0.01809859275817871,4,"{56, 97, 48, 58}"
101,98331,324,0.017581701278686523,5,"{100, 40, 88, 59, 60}"
102,100009,342,0.01755666732788086,5,"{65, 81, 83, 87, 59}"
103,100949,362,0.01779770851135254,5,"{65, 34, 100, 37, 63}"
104,102103,358,0.019318342208862305,4,"{13, 59, 93, 101}"
105,102114,358,0.019979476928710938,5,"{65, 67, 77, 50, 63}"
106,104466,352,0.018746137619018555,5,"{100, 37, 6, 84, 59}"
107,106042,320,0.019081830978393555,4,"{40, 25, 51, 29}"
108,104788,375,0.019160747528076172,4,"{106, 63, 93, 23}"
109,107936,415,0.019125938415527344,5,"{40, 50, 84, 23, 63}"
110,107845,375,0.02031111717224121,5,"{47, 48, 50, 83, 63}"
111,108012,333,0.019829750061035156,4,"{56, 97, 83, 1}"
112,112830,338,0.019948959350585938,5,"{32, 101, 104, 108, 19}"
113,112161,333,0.02125096321105957,5,"{99, 104, 90, 91, 93}"
114,113938,385,0.020448923110961914,5,"{32, 1, 6, 83, 93}"
115,112827,395,0.021029949188232422,5,"{3, 100, 70, 108, 25}"
116,115914,406,0.020300865173339844,5,"{112, 83, 51, 56, 31}"
117,117133,311,0.02077651023864746,5,"{39, 10, 53, 90, 28}"
