Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.75,100,673,180,0.00013637542724609375,4,"{35, 26, 99, 55}"
graph_size_200_k_0.75,200,1539,180,0.00023365020751953125,5,"{33, 69, 70, 173, 85}"
graph_size_300_k_0.75,300,2477,114,0.00032782554626464844,4,"{40, 33, 203, 21}"
graph_size_400_k_0.75,400,3468,374,0.0004856586456298828,5,"{237, 302, 145, 245, 153}"
graph_size_500_k_0.75,500,4495,216,0.0006339550018310547,6,"{192, 486, 12, 154, 348, 413}"
graph_size_600_k_0.75,600,5548,204,0.000751495361328125,5,"{527, 303, 49, 210, 213}"
graph_size_700_k_0.75,700,6626,258,0.0008347034454345703,5,"{33, 180, 84, 407, 601}"
graph_size_800_k_0.75,800,7728,370,0.0009729862213134766,6,"{672, 193, 38, 137, 86, 56}"
graph_size_900_k_0.75,900,8847,309,0.0011332035064697266,7,"{199, 520, 391, 685, 115, 54, 792}"
graph_size_1000_k_0.75,1000,9980,382,0.0012238025665283203,7,"{137, 241, 211, 152, 185, 986, 159}"
graph_size_1100_k_0.75,1100,11124,318,0.0012593269348144531,5,"{711, 361, 187, 605, 510}"
graph_size_1200_k_0.75,1200,12287,302,0.0014219284057617188,6,"{965, 947, 886, 440, 478, 767}"
graph_size_1300_k_0.75,1300,13462,206,0.0015628337860107422,7,"{641, 708, 359, 456, 1258, 946, 915}"
graph_size_1400_k_0.75,1400,14646,363,0.001676321029663086,7,"{352, 321, 1292, 402, 948, 1142, 535}"
graph_size_1500_k_0.75,1500,15841,511,0.001802206039428711,7,"{408, 550, 1420, 206, 1112, 1241, 1086}"
graph_size_1600_k_0.75,1600,17043,179,0.001873016357421875,6,"{296, 972, 943, 1585, 89, 988}"
graph_size_1700_k_0.75,1700,18254,312,0.0019690990447998047,5,"{448, 837, 199, 1519, 1361}"
graph_size_1800_k_0.75,1800,19477,324,0.0021409988403320312,6,"{577, 969, 1772, 1774, 697, 122}"
graph_size_1900_k_0.75,1900,20709,412,0.0022940635681152344,7,"{842, 1869, 1742, 50, 115, 634, 860}"
graph_size_2000_k_0.75,2000,21946,400,0.002438783645629883,7,"{1666, 228, 102, 1479, 876, 556, 1945}"
graph_size_2100_k_0.75,2100,23190,336,0.002543926239013672,7,"{1248, 231, 1706, 907, 277, 216, 223}"
graph_size_2200_k_0.75,2200,24442,352,0.00274658203125,7,"{258, 1831, 1703, 205, 87, 375, 185}"
graph_size_2300_k_0.75,2300,25698,353,0.0027723312377929688,6,"{195, 2022, 1395, 1916, 285, 958}"
graph_size_2400_k_0.75,2400,26962,323,0.0029022693634033203,6,"{1761, 560, 2167, 1271, 186, 2175}"
graph_size_2500_k_0.75,2500,28232,186,0.003039836883544922,6,"{576, 449, 1667, 753, 178, 1947}"
graph_size_2600_k_0.75,2600,29508,402,0.0030422210693359375,6,"{394, 881, 1715, 1524, 1243, 1183}"
graph_size_2700_k_0.75,2700,30789,278,0.003201007843017578,6,"{164, 421, 744, 2131, 213, 2298}"
graph_size_2800_k_0.75,2800,32076,327,0.0033109188079833984,6,"{2624, 162, 614, 1106, 541, 2302}"
graph_size_2900_k_0.75,2900,33368,368,0.0034749507904052734,6,"{809, 2443, 1612, 1169, 152, 541}"
graph_size_3000_k_0.75,3000,34665,430,0.0035822391510009766,6,"{2848, 1185, 1156, 652, 147, 1820}"
graph_size_3100_k_0.75,3100,35968,294,0.003718137741088867,7,"{2176, 648, 1961, 3083, 1451, 1076, 951}"
graph_size_3200_k_0.75,3200,37275,325,0.0040264129638671875,7,"{137, 493, 2254, 720, 2549, 1016, 2141}"
graph_size_3300_k_0.75,3300,38584,292,0.00400090217590332,6,"{133, 2315, 1744, 2261, 1015, 410}"
graph_size_3400_k_0.75,3400,39901,376,0.004572868347167969,7,"{1152, 129, 2255, 817, 472, 1086, 1790}"
graph_size_3500_k_0.75,3500,41218,264,0.004279136657714844,6,"{935, 3243, 2448, 3477, 3320, 1820}"
