Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.75,100,1227191,334,0.1685197353363037,4,"{32, 50, 6, 63}"
graph_size_200_k_0.75,200,2642670,420,0.3183462619781494,5,"{130, 99, 23, 119, 93}"
graph_size_300_k_0.75,300,4096621,474,0.48871445655822754,6,"{100, 112, 83, 179, 155, 63}"
graph_size_400_k_0.75,400,5626693,561,0.6878831386566162,6,"{34, 237, 302, 77, 83, 56}"
graph_size_500_k_0.75,500,7166391,523,0.8933215141296387,8,"{418, 194, 258, 455, 430, 20, 340, 214}"
graph_size_600_k_0.75,600,8746471,535,1.0690579414367676,7,"{161, 65, 335, 529, 562, 150, 247}"
graph_size_700_k_0.75,700,10393308,504,1.2578415870666504,7,"{448, 198, 656, 468, 596, 440, 63}"
graph_size_800_k_0.75,800,12006418,507,1.4451820850372314,6,"{32, 746, 618, 494, 462, 302}"
graph_size_900_k_0.75,900,13600155,552,1.623915433883667,7,"{96, 288, 422, 329, 498, 342, 378}"
graph_size_1000_k_0.75,1000,15277198,532,2.1560449600219727,7,"{770, 676, 485, 588, 401, 313, 351}"
graph_size_1100_k_0.75,1100,16981034,518,2.0770421028137207,7,"{516, 1064, 140, 879, 818, 894, 606}"
graph_size_1200_k_0.75,1200,18652781,554,2.197460889816284,6,"{837, 1095, 904, 395, 177, 731}"
graph_size_1300_k_0.75,1300,20312202,581,2.481719493865967,7,"{386, 867, 10, 1068, 815, 755, 629}"
graph_size_1400_k_0.75,1400,22080497,528,2.5904479026794434,7,"{1216, 1383, 300, 431, 339, 56, 1177}"
graph_size_1500_k_0.75,1500,23692382,545,2.7730727195739746,7,"{1478, 422, 461, 494, 502, 1175, 1080}"
graph_size_1600_k_0.75,1600,25483578,533,2.9641778469085693,6,"{34, 493, 687, 51, 83, 119}"
graph_size_1700_k_0.75,1700,27202938,606,3.1393516063690186,7,"{100, 293, 1511, 1465, 1195, 345, 1370}"
graph_size_1800_k_0.75,1800,28929022,599,3.3496451377868652,8,"{65, 580, 745, 1779, 1267, 1205, 535, 1498}"
graph_size_1900_k_0.75,1900,30676077,577,3.5046546459198,7,"{746, 302, 1332, 501, 470, 601, 1629}"
graph_size_2000_k_0.75,2000,32461988,619,3.867213726043701,7,"{580, 1863, 302, 1519, 1524, 765, 1150}"
graph_size_2100_k_0.75,2100,34211477,550,3.8820364475250244,7,"{2031, 1392, 1361, 434, 1396, 62, 191}"
graph_size_2200_k_0.75,2200,35969730,576,4.063627481460571,8,"{1922, 1126, 106, 523, 140, 1750, 728, 1273}"
graph_size_2300_k_0.75,2300,37760478,573,4.266157388687134,8,"{160, 390, 2090, 817, 1204, 982, 1531, 1438}"
graph_size_2400_k_0.75,2400,39465589,559,4.518508672714233,7,"{1536, 1987, 583, 1991, 2026, 1327, 1499}"
graph_size_2500_k_0.75,2500,41291813,568,4.795445203781128,8,"{1185, 258, 1610, 1867, 1675, 2412, 1974, 855}"
graph_size_2600_k_0.75,2600,43177053,573,4.8247246742248535,7,"{2340, 967, 2063, 2556, 852, 1494, 1276}"
graph_size_2700_k_0.75,2700,44921346,628,5.1447083950042725,8,"{1538, 2440, 1129, 2506, 2283, 2155, 2386, 123}"
graph_size_2800_k_0.75,2800,46657953,634,5.214015245437622,8,"{1124, 1191, 2668, 883, 1176, 378, 1341, 541}"
graph_size_2900_k_0.75,2900,48384331,633,5.562945127487183,8,"{2465, 842, 300, 1868, 750, 1709, 307, 855}"
graph_size_3000_k_0.75,3000,50234532,613,5.632559061050415,8,"{1092, 1064, 1482, 2193, 2961, 2965, 56, 191}"
graph_size_3100_k_0.75,3100,52115513,587,5.828392267227173,7,"{2218, 970, 1393, 1364, 472, 1053, 2590}"
graph_size_3200_k_0.75,3200,53858579,607,6.000206470489502,8,"{1091, 1477, 3047, 463, 273, 1139, 1429, 923}"
graph_size_3300_k_0.75,3300,55898650,585,6.238086462020874,8,"{1188, 1241, 2692, 2436, 1383, 2544, 409, 2746}"
graph_size_3400_k_0.75,3400,57453283,625,6.409205436706543,7,"{2251, 2575, 403, 1716, 1781, 2614, 3260}"
graph_size_3500_k_0.75,3500,59390027,581,6.63715124130249,7,"{2557, 131, 902, 3249, 3353, 1820, 2301}"
