Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.25,100,1300317,987,0.20958757400512695,12,"{70, 39, 10, 44, 13, 77, 80, 50, 51, 83, 53, 56}"
graph_size_200_k_0.25,200,2839668,1086,0.37384462356567383,18,"{97, 34, 131, 4, 69, 166, 71, 106, 110, 111, 176, 177, 178, 179, 152, 24, 58, 125}"
graph_size_300_k_0.25,300,4494987,1186,0.5602941513061523,18,"{96, 162, 101, 168, 297, 169, 235, 110, 112, 275, 179, 214, 22, 152, 281, 282, 120, 223}"
graph_size_400_k_0.25,400,6235602,1291,0.7751936912536621,18,"{353, 195, 196, 100, 71, 171, 109, 365, 187, 16, 369, 150, 376, 121, 283, 381, 286, 351}"
graph_size_500_k_0.25,500,8009727,1321,0.9765188694000244,20,"{258, 6, 397, 405, 24, 287, 439, 56, 440, 58, 317, 211, 213, 216, 351, 100, 368, 119, 382, 127}"
graph_size_600_k_0.25,600,9851205,1457,1.2032527923583984,19,"{265, 139, 529, 401, 19, 152, 283, 541, 285, 296, 555, 53, 318, 196, 580, 92, 237, 378, 383}"
graph_size_700_k_0.25,700,11709274,1622,1.4017391204833984,20,"{257, 137, 536, 25, 538, 283, 428, 172, 56, 580, 582, 463, 84, 99, 101, 230, 369, 628, 117, 375}"
graph_size_800_k_0.25,800,13607721,1436,1.600714921951294,22,"{512, 514, 547, 294, 428, 430, 176, 51, 695, 184, 201, 335, 214, 471, 731, 120, 735, 483, 101, 358, 504, 383}"
graph_size_900_k_0.25,900,15528728,1416,1.7997913360595703,21,"{132, 7, 145, 798, 547, 47, 304, 50, 691, 53, 58, 59, 707, 199, 845, 593, 223, 867, 118, 890, 507}"
graph_size_1000_k_0.25,1000,17499538,1510,1.9957151412963867,22,"{29, 544, 931, 554, 172, 302, 305, 180, 961, 458, 974, 852, 991, 483, 492, 237, 108, 879, 367, 115, 119, 252}"
graph_size_1100_k_0.25,1100,19431747,1510,2.212589740753174,22,"{397, 1044, 920, 668, 171, 307, 1082, 955, 1086, 453, 1095, 585, 714, 462, 739, 358, 873, 234, 364, 751, 118, 507}"
graph_size_1200_k_0.25,1200,21436542,1647,2.427798271179199,23,"{1036, 1175, 664, 25, 1053, 925, 422, 306, 692, 63, 200, 589, 212, 596, 728, 218, 860, 994, 1000, 1130, 1013, 630, 1022}"
graph_size_1300_k_0.25,1300,23443518,1652,2.6464946269989014,23,"{904, 1034, 149, 21, 1175, 300, 687, 691, 1204, 955, 706, 840, 1100, 974, 463, 1234, 1236, 597, 1113, 478, 867, 868, 1268}"
graph_size_1400_k_0.25,1400,25489326,1632,2.856222152709961,22,"{136, 1293, 152, 796, 1185, 940, 51, 948, 59, 827, 454, 334, 733, 1381, 358, 230, 1388, 1141, 1273, 1147, 1021, 382}"
graph_size_1500_k_0.25,1500,27488029,1567,3.054306983947754,22,"{1025, 1419, 140, 1036, 525, 656, 156, 440, 702, 711, 714, 1239, 860, 989, 733, 359, 234, 244, 1014, 891, 1405, 1022}"
graph_size_1600_k_0.25,1600,29561068,1724,3.3094780445098877,24,"{1552, 659, 30, 557, 56, 60, 1213, 318, 1343, 1481, 586, 459, 458, 1498, 221, 225, 487, 746, 369, 501, 1014, 1013, 1403, 383}"
graph_size_1700_k_0.25,1700,31646719,1699,3.485231876373291,24,"{902, 140, 653, 1552, 544, 676, 550, 1195, 940, 558, 176, 844, 205, 334, 1232, 720, 1241, 345, 1370, 1502, 106, 365, 762, 1147}"
graph_size_1800_k_0.25,1800,33787908,1749,3.7066867351531982,24,"{897, 654, 1550, 411, 801, 40, 815, 433, 177, 689, 1716, 1082, 1466, 1601, 837, 1104, 339, 980, 599, 97, 1775, 753, 1267, 1279}"
graph_size_1900_k_0.25,1900,35868895,1641,3.961637258529663,26,"{1157, 261, 658, 1298, 282, 1061, 422, 1705, 1584, 699, 1472, 1089, 961, 76, 845, 208, 1110, 728, 730, 1757, 1629, 742, 1002, 1775, 753, 1398}"
graph_size_2000_k_0.25,2000,37969268,1770,4.111427307128906,27,"{641, 261, 521, 1806, 399, 1679, 666, 1435, 284, 1063, 1450, 1971, 436, 1459, 1341, 319, 834, 1988, 1480, 471, 346, 606, 351, 1760, 1124, 1519, 755}"
graph_size_2100_k_0.25,2100,40058883,1701,4.304469585418701,25,"{771, 901, 1288, 2062, 1432, 547, 293, 1964, 559, 1206, 55, 1466, 955, 1213, 197, 966, 455, 464, 209, 1624, 491, 879, 1906, 500, 503}"
graph_size_2200_k_0.25,2200,42207578,1766,4.520399332046509,24,"{131, 390, 1678, 656, 1554, 660, 1312, 2082, 301, 1583, 820, 1976, 1337, 824, 1097, 1738, 1869, 77, 1363, 1878, 1757, 2152, 1647, 883}"
graph_size_2300_k_0.25,2300,44367045,1782,4.738895654678345,23,"{1921, 643, 1300, 544, 1065, 2091, 687, 2225, 1591, 1080, 314, 827, 703, 711, 1613, 208, 2262, 1754, 2011, 91, 731, 494, 113}"
graph_size_2400_k_0.25,2400,46447068,1706,5.051709890365601,25,"{514, 1540, 2327, 2203, 1064, 2361, 1856, 323, 1347, 1605, 2250, 458, 77, 1617, 1107, 854, 96, 1889, 2145, 1251, 2027, 1517, 240, 1013, 383}"
graph_size_2500_k_0.25,2500,48627734,1719,5.200225353240967,24,"{390, 1679, 656, 1048, 162, 1195, 2353, 2100, 2002, 214, 1239, 1628, 1757, 2014, 734, 611, 358, 743, 359, 492, 879, 2038, 378, 1150}"
graph_size_2600_k_0.25,2600,50711106,1677,5.354459285736084,25,"{1927, 905, 1806, 1679, 1813, 1567, 2082, 2339, 1708, 50, 51, 836, 1861, 970, 1742, 210, 981, 1378, 871, 1386, 106, 750, 2420, 1786, 2302}"
graph_size_2700_k_0.25,2700,52975711,1717,5.6445159912109375,24,"{2306, 2691, 2567, 1162, 1164, 1293, 1567, 2464, 2208, 161, 1830, 301, 1718, 1092, 2646, 729, 989, 1376, 104, 1001, 1775, 1011, 765, 2558}"
graph_size_2800_k_0.25,2800,55213796,1731,5.875978469848633,25,"{517, 789, 1302, 2586, 1438, 1950, 1439, 171, 2221, 815, 189, 706, 2243, 2247, 1737, 462, 1486, 84, 89, 2524, 225, 2536, 239, 246, 2686}"
graph_size_2900_k_0.25,2900,57346148,1754,6.059413909912109,25,"{512, 770, 2692, 1797, 1801, 782, 1441, 1956, 182, 438, 2870, 313, 1338, 955, 454, 841, 1868, 1613, 2132, 1878, 1890, 1891, 1637, 1017, 2303}"
