Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_1_k_0.75,1,1,15,1.5497207641601562e-05,1,{0}
graph_size_2_k_0.75,2,3,52,1.5020370483398438e-05,1,{1}
graph_size_3_k_0.75,3,6,52,2.5987625122070312e-05,1,{1}
graph_size_4_k_0.75,4,10,125,2.9325485229492188e-05,2,"{1, 3}"
graph_size_5_k_0.75,5,20,159,4.673004150390625e-05,3,"{1, 2, 3}"
graph_size_6_k_0.75,6,25,86,5.0067901611328125e-05,2,"{1, 2}"
graph_size_7_k_0.75,7,39,145,7.176399230957031e-05,3,"{1, 3, 4}"
graph_size_8_k_0.75,8,52,125,8.96453857421875e-05,2,"{1, 3}"
graph_size_9_k_0.75,9,67,135,0.00010967254638671875,2,"{3, 6}"
graph_size_10_k_0.75,10,66,140,0.00011301040649414062,2,"{6, 7}"
graph_size_11_k_0.75,11,88,140,0.00014209747314453125,3,"{0, 9, 6}"
graph_size_12_k_0.75,12,125,178,0.00019168853759765625,2,"{10, 7}"
graph_size_13_k_0.75,13,151,196,0.00022912025451660156,3,"{8, 10, 6}"
graph_size_14_k_0.75,14,196,203,0.0003108978271484375,3,"{9, 10, 12}"
graph_size_15_k_0.75,15,241,176,0.00035500526428222656,3,"{8, 11, 7}"
graph_size_16_k_0.75,16,275,178,0.0004019737243652344,2,"{10, 7}"
graph_size_17_k_0.75,17,304,185,0.0004477500915527344,2,"{10, 13}"
graph_size_18_k_0.75,18,339,177,0.0005359649658203125,3,"{9, 13, 14}"
graph_size_19_k_0.75,19,449,222,0.0006806850433349609,3,"{11, 3, 13}"
graph_size_20_k_0.75,20,444,193,0.0007765293121337891,3,"{19, 10, 3}"
graph_size_21_k_0.75,21,596,241,0.0009279251098632812,3,"{9, 10, 7}"
graph_size_22_k_0.75,22,721,202,0.0011353492736816406,4,"{8, 9, 4, 13}"
graph_size_23_k_0.75,23,764,226,0.0012156963348388672,3,"{10, 11, 6}"
graph_size_24_k_0.75,24,985,209,0.0015528202056884766,3,"{10, 20, 22}"
graph_size_25_k_0.75,25,961,214,0.001524209976196289,3,"{10, 12, 22}"
graph_size_26_k_0.75,26,1392,261,0.0021791458129882812,4,"{9, 3, 12, 13}"
graph_size_27_k_0.75,27,1424,262,0.0022912025451660156,3,"{25, 13, 23}"
graph_size_28_k_0.75,28,1626,233,0.002619504928588867,3,"{13, 6, 23}"
graph_size_29_k_0.75,29,1714,241,0.00276947021484375,4,"{25, 27, 6, 7}"
graph_size_30_k_0.75,30,2160,237,0.003453493118286133,3,"{13, 22, 7}"
graph_size_31_k_0.75,31,2077,271,0.0034117698669433594,4,"{25, 5, 13, 29}"
graph_size_32_k_0.75,32,2440,271,0.0039212703704833984,4,"{16, 10, 13, 29}"
graph_size_33_k_0.75,33,2653,240,0.004352092742919922,3,"{32, 13, 22}"
graph_size_34_k_0.75,34,2669,294,0.004447221755981445,4,"{32, 9, 29, 7}"
graph_size_35_k_0.75,35,3629,314,0.005925893783569336,5,"{33, 20, 23, 9, 10}"
graph_size_36_k_0.75,36,3517,239,0.005872964859008789,3,"{9, 13, 25}"
graph_size_37_k_0.75,37,4432,277,0.007196187973022461,3,"{25, 10, 23}"
graph_size_38_k_0.75,38,4230,259,0.007090091705322266,3,"{10, 13, 22}"
graph_size_39_k_0.75,39,4790,322,0.008186578750610352,5,"{33, 22, 9, 11, 25}"
graph_size_40_k_0.75,40,5253,255,0.008823394775390625,3,"{25, 7, 23}"
graph_size_41_k_0.75,41,6102,323,0.010248422622680664,4,"{32, 10, 11, 7}"
graph_size_42_k_0.75,42,5741,317,0.009987115859985352,4,"{9, 13, 25, 7}"
graph_size_43_k_0.75,43,6089,241,0.010894060134887695,4,"{29, 15, 39, 7}"
graph_size_44_k_0.75,44,6860,309,0.012305021286010742,4,"{32, 25, 34, 6}"
