Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.00040531158447265625,1,{0}
2,77,52,0.0006380081176757812,1,{1}
3,119,86,0.0006124973297119141,2,"{1, 2}"
4,126,125,0.0006413459777832031,2,"{1, 3}"
5,186,159,0.0006694793701171875,3,"{1, 2, 3}"
6,260,125,0.0006785392761230469,2,"{1, 3}"
7,313,187,0.00069427490234375,3,"{1, 3, 6}"
8,396,125,0.0007236003875732422,2,"{1, 3}"
9,478,169,0.0007505416870117188,3,"{2, 3, 6}"
10,521,155,0.0007967948913574219,3,"{0, 6, 7}"
11,608,264,0.0009567737579345703,4,"{8, 1, 10, 7}"
12,695,240,0.0008325576782226562,3,"{10, 6, 7}"
13,745,227,0.0009214878082275391,3,"{9, 10, 11}"
14,804,326,0.0009102821350097656,4,"{9, 10, 13, 7}"
15,909,303,0.0012052059173583984,4,"{9, 10, 6, 7}"
16,991,292,0.0012912750244140625,4,"{10, 13, 6, 15}"
17,1064,320,0.00133514404296875,4,"{10, 3, 13, 6}"
18,1134,279,0.0013315677642822266,5,"{5, 9, 10, 11, 14}"
19,1217,236,0.0015420913696289062,4,"{3, 17, 11, 13}"
20,1229,312,0.0016770362854003906,5,"{3, 4, 8, 10, 13}"
21,1391,314,0.0017092227935791016,4,"{9, 10, 3, 7}"
22,1366,278,0.004885435104370117,5,"{3, 4, 6, 7, 15}"
23,1485,248,0.0016870498657226562,4,"{8, 7, 22, 6}"
24,1626,360,0.001844644546508789,5,"{3, 7, 10, 11, 15}"
25,1604,322,0.001811981201171875,6,"{3, 6, 16, 21, 22, 23}"
26,1753,366,0.0018963813781738281,6,"{3, 9, 15, 19, 22, 25}"
27,1876,377,0.001970052719116211,5,"{1, 9, 13, 23, 25}"
28,1903,298,0.0022618770599365234,4,"{3, 13, 6, 7}"
29,1995,328,0.0014128684997558594,4,"{25, 13, 22, 7}"
30,2223,339,0.0011472702026367188,5,"{2, 8, 10, 13, 23}"
31,2249,337,0.0011987686157226562,4,"{10, 3, 7, 23}"
32,2247,413,0.0011959075927734375,6,"{2, 10, 13, 14, 22, 25}"
33,2397,328,0.00148773193359375,4,"{10, 11, 23, 7}"
34,2494,353,0.0013546943664550781,5,"{32, 9, 10, 20, 22}"
35,2644,386,0.0012969970703125,6,"{33, 6, 8, 10, 22, 23}"
36,2526,393,0.0012836456298828125,6,"{2, 3, 9, 11, 13, 22}"
37,2657,310,0.0013058185577392578,4,"{25, 10, 2, 13}"
38,2831,397,0.0013375282287597656,5,"{34, 9, 10, 13, 22}"
39,2989,451,0.0014998912811279297,7,"{32, 3, 37, 11, 22, 25, 28}"
40,3035,436,0.0017309188842773438,6,"{35, 3, 7, 9, 10, 22}"
41,3095,432,0.001508951187133789,6,"{32, 3, 7, 20, 22, 25}"
42,3143,356,0.0016705989837646484,5,"{34, 38, 7, 13, 25}"
43,3412,378,0.0015316009521484375,6,"{1, 35, 7, 13, 14, 23}"
44,3283,363,0.0014615058898925781,6,"{34, 37, 39, 8, 10, 11}"
45,3588,418,0.0015022754669189453,6,"{7, 39, 41, 10, 13, 25}"
46,3688,405,0.0018279552459716797,5,"{32, 7, 10, 22, 29}"
47,3811,381,0.0015552043914794922,5,"{32, 3, 7, 11, 13}"
48,3850,406,0.0019297599792480469,6,"{3, 37, 6, 9, 10, 11}"
49,3889,461,0.0015931129455566406,7,"{34, 3, 6, 7, 13, 16, 22}"
50,3952,377,0.001795053482055664,6,"{32, 34, 6, 46, 48, 23}"
51,4092,412,0.0015513896942138672,6,"{6, 11, 15, 50, 22, 29}"
52,4003,417,0.0016589164733886719,7,"{1, 35, 40, 44, 22, 29, 30}"
53,4408,432,0.0016400814056396484,6,"{32, 10, 11, 14, 23, 29}"
54,4586,442,0.0018630027770996094,6,"{6, 40, 44, 13, 22, 25}"
55,4520,388,0.00165557861328125,5,"{34, 3, 6, 51, 53}"
56,4632,404,0.0020186901092529297,7,"{2, 34, 3, 15, 50, 27, 29}"
57,4651,349,0.0021076202392578125,5,"{1, 33, 10, 50, 29}"
58,4711,386,0.0018436908721923828,6,"{34, 37, 40, 11, 51, 52}"
59,4850,445,0.0018374919891357422,6,"{32, 1, 13, 15, 51, 25}"
60,5183,425,0.0018439292907714844,7,"{32, 33, 38, 42, 13, 23, 25}"
61,4973,398,0.0020678043365478516,5,"{34, 40, 51, 53, 58}"
62,5056,455,0.0019299983978271484,6,"{34, 35, 40, 10, 53, 58}"
63,5297,425,0.002148866653442383,7,"{1, 13, 46, 51, 22, 29, 30}"
64,5604,426,0.001953125,6,"{39, 10, 48, 58, 31, 63}"
65,5545,457,0.002062082290649414,6,"{34, 13, 50, 53, 25, 28}"
66,5419,439,0.0024542808532714844,5,"{32, 10, 50, 25, 29}"
67,5730,459,0.001886129379272461,6,"{1, 7, 23, 56, 59, 60}"
68,5656,439,0.001936197280883789,6,"{9, 47, 50, 22, 56, 58}"
69,6216,449,0.0019409656524658203,6,"{1, 9, 10, 13, 51, 55}"
70,5915,424,0.001960277557373047,6,"{32, 65, 51, 59, 60, 62}"
71,6143,469,0.0021250247955322266,7,"{66, 13, 14, 23, 59, 29, 63}"
72,6198,453,0.0021049976348876953,7,"{1, 38, 9, 11, 48, 51, 59}"
73,6258,412,0.0020110607147216797,5,"{34, 10, 23, 58, 29}"
74,6401,484,0.002549409866333008,7,"{1, 69, 7, 10, 11, 13, 48}"
75,6326,413,0.0022733211517333984,6,"{70, 71, 10, 22, 60, 29}"
76,6701,507,0.0021905899047851562,7,"{38, 10, 43, 13, 51, 23, 58}"
77,6666,487,0.0032520294189453125,7,"{32, 35, 10, 50, 28, 62, 63}"
78,6938,479,0.0022444725036621094,6,"{65, 35, 10, 76, 51, 53}"
79,6964,500,0.002294778823852539,6,"{10, 76, 77, 50, 58, 30}"
80,6998,438,0.0021779537200927734,6,"{71, 44, 77, 20, 25, 63}"
81,7053,466,0.0022690296173095703,6,"{32, 7, 9, 13, 48, 63}"
82,7415,479,0.0023581981658935547,7,"{7, 71, 76, 14, 50, 59, 62}"
83,7366,442,0.0035848617553710938,6,"{6, 10, 80, 82, 51, 63}"
84,7836,514,0.002355337142944336,8,"{34, 37, 11, 44, 14, 50, 59, 60}"
85,7730,424,0.0030798912048339844,6,"{40, 9, 55, 56, 30, 63}"
86,7695,497,0.0027112960815429688,8,"{33, 7, 71, 10, 47, 19, 53, 56}"
87,7746,602,0.0023441314697265625,8,"{3, 10, 11, 76, 80, 55, 86, 22}"
88,7764,465,0.002669811248779297,7,"{37, 76, 79, 15, 83, 58, 59}"
89,7847,455,0.002827167510986328,6,"{3, 39, 11, 50, 23, 25}"
90,8167,463,0.0023832321166992188,6,"{7, 83, 51, 23, 29, 62}"
91,8505,438,0.002911090850830078,7,"{7, 8, 11, 53, 88, 25, 60}"
92,8430,496,0.0029039382934570312,6,"{40, 10, 83, 53, 56, 60}"
93,8074,394,0.002546072006225586,6,"{3, 37, 48, 86, 25, 31}"
94,8539,480,0.0037784576416015625,6,"{3, 8, 10, 76, 83, 59}"
95,8335,489,0.0027523040771484375,6,"{7, 80, 84, 23, 25, 93}"
96,8882,529,0.002773761749267578,6,"{10, 13, 50, 84, 86, 63}"
97,8938,448,0.0026247501373291016,6,"{3, 7, 11, 15, 50, 59}"
98,9354,517,0.00257110595703125,7,"{5, 50, 51, 83, 23, 58, 91}"
