Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
1,1,15,0.0003886222839355469,1,{0}
2,301,52,0.0011298656463623047,1,{1}
3,469,86,0.0017066001892089844,2,"{1, 2}"
4,502,125,0.0014777183532714844,2,"{1, 3}"
5,769,159,0.0014848709106445312,3,"{1, 2, 3}"
6,1047,125,0.0013623237609863281,2,"{1, 3}"
7,1234,187,0.0016276836395263672,3,"{1, 3, 6}"
8,1561,125,0.0014977455139160156,2,"{1, 3}"
9,1858,169,0.0018582344055175781,3,"{2, 3, 6}"
10,2101,155,0.0016503334045410156,3,"{0, 6, 7}"
11,2475,264,0.0019011497497558594,4,"{8, 1, 10, 7}"
12,2736,240,0.0018105506896972656,3,"{10, 6, 7}"
13,2911,236,0.0021986961364746094,4,"{8, 10, 12, 6}"
14,3214,326,0.002550363540649414,4,"{9, 10, 13, 7}"
15,3525,303,0.0029201507568359375,4,"{9, 10, 6, 7}"
16,3912,325,0.002243518829345703,4,"{10, 13, 6, 7}"
17,4078,320,0.0023376941680908203,4,"{10, 3, 13, 6}"
18,4452,288,0.002496004104614258,5,"{3, 5, 9, 10, 14}"
19,4803,247,0.002438068389892578,5,"{4, 8, 10, 11, 14}"
20,5182,312,0.0025811195373535156,5,"{3, 4, 8, 10, 13}"
21,5427,314,0.0028934478759765625,4,"{9, 10, 3, 7}"
22,5837,299,0.002822399139404297,6,"{3, 4, 6, 13, 15, 17}"
23,5731,260,0.0057525634765625,4,"{10, 4, 6, 7}"
24,6434,360,0.0028586387634277344,5,"{3, 7, 10, 11, 15}"
25,6686,349,0.0029604434967041016,5,"{3, 6, 10, 12, 22}"
26,7013,366,0.0032143592834472656,6,"{3, 9, 15, 19, 22, 25}"
27,7685,377,0.003354310989379883,5,"{1, 9, 13, 23, 25}"
28,7723,313,0.0031893253326416016,4,"{10, 3, 6, 7}"
29,8072,328,0.0031299591064453125,4,"{25, 13, 22, 7}"
30,8464,370,0.0034139156341552734,6,"{2, 10, 13, 15, 19, 23}"
31,9050,387,0.0039331912994384766,6,"{2, 7, 11, 13, 20, 25}"
32,9402,419,0.004158496856689453,6,"{10, 12, 13, 14, 22, 25}"
33,9345,328,0.0034837722778320312,4,"{10, 11, 7, 23}"
34,10019,358,0.0034644603729248047,5,"{32, 7, 9, 11, 29}"
35,10470,417,0.0040814876556396484,6,"{33, 34, 9, 10, 11, 13}"
36,10662,371,0.00401616096496582,5,"{34, 3, 11, 13, 22}"
37,10728,334,0.0038917064666748047,5,"{9, 10, 13, 17, 29}"
38,10934,432,0.0037233829498291016,6,"{34, 9, 10, 13, 20, 22}"
39,11960,451,0.0044040679931640625,7,"{32, 3, 37, 11, 22, 25, 28}"
40,12293,436,0.004085063934326172,6,"{3, 35, 7, 9, 10, 22}"
41,12827,457,0.003967761993408203,6,"{32, 3, 7, 8, 10, 25}"
42,13040,422,0.0044252872467041016,6,"{7, 9, 11, 13, 25, 30}"
43,13768,399,0.006112337112426758,6,"{1, 7, 13, 22, 23, 28}"
44,13413,434,0.004286289215087891,6,"{34, 3, 37, 7, 10, 11}"
45,14282,536,0.004330158233642578,7,"{3, 7, 39, 9, 10, 13, 25}"
46,14823,427,0.006590127944946289,6,"{32, 7, 10, 45, 22, 29}"
47,14583,391,0.004356861114501953,5,"{32, 3, 7, 13, 22}"
48,15498,406,0.004696369171142578,6,"{3, 37, 6, 9, 10, 11}"
49,15547,475,0.004819154739379883,7,"{34, 7, 11, 44, 13, 20, 22}"
50,15915,430,0.004746198654174805,7,"{32, 6, 7, 11, 15, 17, 23}"
51,16377,452,0.004736423492431641,7,"{32, 35, 5, 7, 15, 23, 25}"
52,16704,425,0.0055637359619140625,6,"{3, 42, 10, 44, 25, 29}"
53,17416,464,0.004769563674926758,7,"{34, 5, 10, 15, 48, 23, 29}"
54,17879,415,0.00487971305847168,6,"{44, 13, 14, 51, 22, 29}"
55,17872,423,0.004861116409301758,6,"{34, 3, 6, 51, 20, 53}"
56,18162,422,0.005829811096191406,7,"{32, 3, 6, 40, 12, 47, 29}"
57,18754,440,0.005216121673583984,5,"{10, 44, 13, 56, 25}"
58,18762,431,0.005419492721557617,6,"{38, 7, 13, 48, 53, 25}"
59,19702,459,0.005390644073486328,7,"{3, 8, 18, 22, 23, 56, 29}"
60,19568,434,0.0052471160888671875,6,"{33, 40, 11, 50, 23, 59}"
61,20299,498,0.005746364593505859,7,"{35, 5, 7, 9, 10, 50, 25}"
62,20823,544,0.005690336227416992,6,"{10, 22, 23, 56, 25, 59}"
63,21652,498,0.005671977996826172,6,"{34, 3, 10, 13, 22, 25}"
64,21661,432,0.005913734436035156,6,"{1, 3, 7, 12, 59, 63}"
65,22100,476,0.005709171295166016,6,"{32, 7, 53, 59, 30, 63}"
66,22247,521,0.006386756896972656,6,"{32, 10, 11, 13, 50, 63}"
67,22750,455,0.007383108139038086,6,"{1, 22, 23, 56, 59, 60}"
68,23286,494,0.005885601043701172,7,"{32, 65, 7, 40, 9, 12, 56}"
69,23677,490,0.007470369338989258,6,"{11, 52, 56, 25, 59, 63}"
70,23714,507,0.006021976470947266,7,"{1, 2, 10, 11, 51, 53, 58}"
71,24667,535,0.0066640377044677734,6,"{10, 13, 48, 56, 25, 63}"
72,25610,481,0.007081508636474609,7,"{34, 38, 70, 10, 13, 15, 23}"
73,25494,483,0.012068033218383789,7,"{37, 9, 13, 52, 55, 25, 63}"
74,25649,497,0.009031057357788086,7,"{32, 69, 10, 13, 15, 23, 55}"
75,25282,471,0.007031679153442383,6,"{70, 10, 14, 23, 56, 59}"
76,26658,481,0.007142782211303711,6,"{3, 39, 10, 13, 51, 23}"
77,26157,487,0.006917715072631836,7,"{1, 37, 7, 9, 44, 50, 51}"
78,27584,521,0.006805419921875,7,"{39, 71, 13, 77, 15, 56, 59}"
79,27788,517,0.0072705745697021484,6,"{10, 76, 77, 50, 55, 58}"
80,28437,454,0.006701469421386719,7,"{71, 9, 10, 75, 15, 23, 59}"
81,28557,442,0.007134675979614258,6,"{71, 10, 11, 77, 13, 30}"
82,28930,479,0.007834434509277344,7,"{7, 71, 76, 14, 50, 59, 62}"
83,30097,521,0.007317781448364258,7,"{32, 35, 6, 77, 23, 60, 63}"
84,30011,501,0.007575035095214844,7,"{34, 3, 11, 50, 20, 53, 29}"
85,30289,516,0.00736546516418457,7,"{7, 10, 76, 48, 18, 29, 63}"
86,31445,511,0.0072901248931884766,7,"{66, 7, 10, 11, 53, 22, 56}"
87,31342,543,0.00818181037902832,7,"{3, 70, 10, 43, 76, 86, 56}"
88,31649,491,0.0072095394134521484,7,"{1, 34, 3, 50, 53, 22, 87}"
89,31510,506,0.007929325103759766,6,"{7, 71, 10, 50, 23, 59}"
90,32728,511,0.007573366165161133,8,"{32, 67, 6, 77, 51, 85, 86, 25}"
91,33198,520,0.007749080657958984,8,"{7, 43, 81, 51, 86, 56, 88, 31}"
92,33163,537,0.007679939270019531,7,"{13, 15, 53, 56, 25, 58, 60}"
93,33725,553,0.008678913116455078,7,"{3, 11, 77, 51, 84, 22, 86}"
94,34539,501,0.007827043533325195,7,"{32, 65, 3, 50, 51, 22, 57}"
95,34266,589,0.008411884307861328,8,"{3, 7, 8, 80, 50, 58, 59, 29}"
96,35461,521,0.008002758026123047,7,"{44, 77, 13, 84, 86, 28, 93}"
97,35031,536,0.00853586196899414,7,"{32, 7, 9, 51, 88, 59, 63}"
98,35683,556,0.008284568786621094,8,"{5, 7, 48, 81, 50, 51, 58, 29}"
99,36612,465,0.008248329162597656,6,"{32, 97, 7, 40, 81, 93}"
100,37567,604,0.009974479675292969,8,"{32, 99, 9, 76, 13, 81, 29, 63}"
101,37076,520,0.009129047393798828,8,"{71, 9, 42, 10, 11, 53, 23, 30}"
102,38136,503,0.009141683578491211,7,"{97, 100, 76, 80, 87, 91, 93}"
103,38833,523,0.008814334869384766,7,"{32, 6, 7, 22, 55, 25, 58}"
104,39205,579,0.008449316024780273,7,"{32, 3, 77, 83, 53, 91, 93}"
105,39062,561,0.008593559265136719,10,"{96, 6, 9, 44, 18, 51, 83, 20, 24, 62}"
106,38723,576,0.009183645248413086,8,"{1, 37, 6, 101, 50, 84, 53, 86}"
107,40133,538,0.009064197540283203,7,"{32, 37, 40, 51, 83, 25, 29}"
108,41043,562,0.008979558944702148,7,"{1, 97, 101, 70, 83, 23, 93}"
109,41433,587,0.009252309799194336,8,"{70, 7, 40, 47, 53, 23, 56, 58}"
110,41455,622,0.009207487106323242,8,"{102, 106, 77, 81, 50, 56, 58, 30}"
