Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.5,100,5933042,385,0.39655447006225586,8,"{66, 34, 75, 46, 48, 80, 84, 58}"
graph_size_200_k_0.5,200,24318447,456,0.9522440433502197,7,"{17, 58, 90, 152, 105, 10, 187}"
graph_size_300_k_0.5,300,55916007,580,1.5679028034210205,9,"{96, 226, 3, 196, 104, 78, 50, 22, 247}"
graph_size_400_k_0.5,400,101721571,532,4.369965076446533,10,"{97, 193, 65, 261, 267, 173, 213, 183, 218, 351}"
graph_size_500_k_0.5,500,154437501,648,4.641357660293579,10,"{420, 356, 422, 140, 493, 496, 341, 54, 312, 216}"
graph_size_600_k_0.5,600,219401254,671,5.036111354827881,12,"{581, 38, 235, 206, 560, 113, 19, 468, 120, 253, 538, 381}"
graph_size_700_k_0.5,700,302356049,731,8.574544429779053,10,"{512, 577, 558, 302, 434, 179, 312, 538, 91, 541}"
graph_size_800_k_0.5,800,394308958,615,9.383118629455566,11,"{262, 743, 14, 47, 752, 208, 400, 149, 501, 277, 154}"
graph_size_900_k_0.5,900,507296524,591,17.946476697921753,10,"{640, 166, 775, 8, 582, 498, 534, 793, 571, 798}"
graph_size_1000_k_0.5,1000,624088972,684,14.467740058898926,11,"{449, 484, 967, 487, 841, 718, 593, 340, 918, 827, 511}"
graph_size_1100_k_0.5,1100,728144226,722,19.180313110351562,11,"{258, 345, 460, 142, 177, 914, 562, 628, 664, 249, 862}"
graph_size_1200_k_0.5,1200,878467989,854,18.89071798324585,12,"{451, 643, 1093, 296, 520, 395, 556, 13, 114, 340, 349, 861}"
graph_size_1300_k_0.5,1300,1068053001,876,25.08577251434326,12,"{96, 770, 1188, 997, 138, 1163, 1228, 861, 242, 828, 381, 351}"
graph_size_1400_k_0.5,1400,1257465327,716,26.230334997177124,11,"{804, 1188, 361, 554, 1101, 336, 51, 629, 600, 1147, 415}"
graph_size_1500_k_0.5,1500,1388350815,754,46.33744978904724,12,"{97, 258, 1443, 1412, 164, 90, 1220, 581, 137, 1301, 918, 218}"
graph_size_1600_k_0.5,1600,1594172994,761,37.997429847717285,11,"{1251, 1445, 1383, 616, 1257, 1518, 1295, 112, 1237, 216, 188}"
graph_size_1700_k_0.5,1700,1780741088,835,56.784934759140015,12,"{512, 1190, 1386, 1676, 237, 624, 1043, 1556, 1654, 1367, 1529, 1115}"
graph_size_1800_k_0.5,1800,2033357697,787,41.886340379714966,12,"{1696, 613, 1511, 200, 73, 141, 145, 1010, 1524, 987, 1788, 735}"
graph_size_1900_k_0.5,1900,2186713709,796,48.09597563743591,12,"{449, 1317, 1094, 7, 1481, 459, 1326, 561, 1650, 1267, 761, 1341}"
graph_size_2000_k_0.5,2000,2528049756,870,53.9431209564209,12,"{225, 1986, 1923, 451, 1862, 1768, 1099, 569, 1586, 86, 216, 665}"
