Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_101_k_0.5,101,683,410,7.2479248046875e-05,5,"{32, 8, 10, 50, 56}"
graph_size_102_k_0.5,102,693,472,7.152557373046875e-05,6,"{3, 10, 77, 50, 19, 23}"
graph_size_103_k_0.5,103,699,427,6.747245788574219e-05,5,"{32, 10, 55, 25, 93}"
graph_size_104_k_0.5,104,707,417,6.818771362304688e-05,5,"{32, 10, 77, 15, 83}"
graph_size_105_k_0.5,105,717,419,6.842613220214844e-05,6,"{3, 68, 10, 13, 80, 50}"
graph_size_106_k_0.5,106,724,427,7.176399230957031e-05,5,"{10, 25, 93, 62, 63}"
graph_size_107_k_0.5,107,736,485,7.176399230957031e-05,7,"{2, 71, 10, 45, 50, 53, 59}"
graph_size_108_k_0.5,108,744,502,8.988380432128906e-05,7,"{64, 97, 10, 106, 50, 24, 93}"
graph_size_109_k_0.5,109,752,480,7.319450378417969e-05,7,"{10, 51, 84, 54, 56, 25, 92}"
graph_size_110_k_0.5,110,760,584,7.700920104980469e-05,7,"{102, 10, 106, 77, 51, 56, 30}"
graph_size_111_k_0.5,111,767,440,7.152557373046875e-05,6,"{10, 108, 56, 60, 93, 95}"
graph_size_112_k_0.5,112,779,481,7.605552673339844e-05,8,"{101, 8, 10, 45, 61, 59, 93, 31}"
graph_size_113_k_0.5,113,783,368,7.724761962890625e-05,6,"{72, 73, 10, 11, 51, 56}"
graph_size_114_k_0.5,114,789,461,7.557868957519531e-05,5,"{97, 10, 113, 56, 58}"
graph_size_115_k_0.5,115,804,509,7.843971252441406e-05,8,"{97, 10, 107, 77, 48, 114, 56, 24}"
graph_size_116_k_0.5,116,808,465,7.677078247070312e-05,6,"{10, 77, 113, 22, 94, 63}"
graph_size_117_k_0.5,117,816,439,7.867813110351562e-05,6,"{1, 101, 7, 10, 77, 82}"
graph_size_118_k_0.5,118,825,480,7.772445678710938e-05,6,"{100, 7, 10, 106, 42, 56}"
graph_size_119_k_0.5,119,835,546,8.082389831542969e-05,7,"{70, 10, 106, 113, 81, 31, 63}"
graph_size_120_k_0.5,120,841,464,7.891654968261719e-05,6,"{104, 10, 108, 15, 80, 119}"
graph_size_121_k_0.5,121,850,535,7.963180541992188e-05,6,"{65, 34, 10, 77, 119, 63}"
graph_size_122_k_0.5,122,860,502,8.559226989746094e-05,7,"{34, 67, 39, 10, 76, 51, 119}"
graph_size_123_k_0.5,123,868,427,8.320808410644531e-05,7,"{96, 69, 72, 10, 106, 56, 89}"
graph_size_124_k_0.5,124,875,555,8.344650268554688e-05,6,"{104, 10, 50, 56, 93, 63}"
graph_size_125_k_0.5,125,885,568,8.511543273925781e-05,7,"{37, 59, 10, 113, 117, 22, 123}"
graph_size_126_k_0.5,126,894,480,8.869171142578125e-05,7,"{10, 11, 108, 77, 79, 49, 63}"
graph_size_127_k_0.5,127,900,513,8.463859558105469e-05,6,"{38, 10, 77, 50, 56, 59}"
graph_size_128_k_0.5,128,908,563,8.749961853027344e-05,6,"{96, 10, 77, 53, 56, 93}"
graph_size_129_k_0.5,129,919,585,8.630752563476562e-05,7,"{96, 8, 10, 76, 13, 77, 119}"
graph_size_130_k_0.5,130,925,397,8.916854858398438e-05,6,"{36, 7, 10, 106, 21, 119}"
graph_size_131_k_0.5,131,936,516,8.916854858398438e-05,7,"{105, 10, 106, 50, 23, 56, 57}"
graph_size_132_k_0.5,132,944,507,9.179115295410156e-05,7,"{130, 10, 75, 50, 52, 86, 56}"
graph_size_133_k_0.5,133,953,474,9.369850158691406e-05,7,"{40, 10, 46, 18, 86, 56, 93}"
graph_size_134_k_0.5,134,959,475,9.131431579589844e-05,6,"{32, 10, 46, 113, 119, 123}"
graph_size_135_k_0.5,135,970,542,9.34600830078125e-05,7,"{128, 132, 10, 109, 51, 56, 59}"
graph_size_136_k_0.5,136,976,469,9.703636169433594e-05,6,"{96, 100, 72, 10, 119, 56}"
graph_size_137_k_0.5,137,985,528,9.822845458984375e-05,6,"{97, 10, 109, 119, 56, 58}"
graph_size_138_k_0.5,138,995,517,9.512901306152344e-05,7,"{105, 10, 43, 83, 22, 119, 59}"
graph_size_139_k_0.5,139,1002,484,9.417533874511719e-05,6,"{135, 10, 106, 77, 113, 26}"
graph_size_140_k_0.5,140,1013,496,0.00010395050048828125,7,"{37, 10, 138, 20, 56, 120, 63}"
graph_size_141_k_0.5,141,1021,623,9.608268737792969e-05,7,"{97, 10, 140, 44, 112, 119, 93}"
graph_size_142_k_0.5,142,1032,565,9.918212890625e-05,8,"{137, 10, 59, 138, 109, 79, 49, 123}"
graph_size_143_k_0.5,143,1036,514,9.5367431640625e-05,6,"{34, 10, 106, 77, 15, 119}"
graph_size_144_k_0.5,144,1049,697,0.00010418891906738281,8,"{96, 34, 10, 139, 51, 53, 56, 59}"
graph_size_145_k_0.5,145,1056,513,0.00010061264038085938,7,"{3, 135, 10, 50, 56, 122, 94}"
graph_size_146_k_0.5,146,1064,550,9.989738464355469e-05,7,"{135, 10, 11, 113, 50, 119, 61}"
graph_size_147_k_0.5,147,1071,499,0.00010800361633300781,6,"{10, 76, 50, 19, 119, 93}"
graph_size_148_k_0.5,148,1079,553,9.894371032714844e-05,6,"{136, 10, 138, 56, 93, 63}"
graph_size_149_k_0.5,149,1090,521,9.989738464355469e-05,7,"{130, 71, 10, 106, 13, 16, 56}"
graph_size_150_k_0.5,150,1097,524,9.965896606445312e-05,6,"{10, 138, 12, 77, 25, 63}"
graph_size_151_k_0.5,151,1109,553,0.00010442733764648438,8,"{37, 5, 10, 138, 110, 15, 86, 63}"
graph_size_152_k_0.5,152,1116,565,0.00011157989501953125,7,"{96, 6, 10, 84, 56, 90, 63}"
graph_size_153_k_0.5,153,1125,587,0.00010275840759277344,7,"{10, 138, 142, 50, 86, 59, 93}"
graph_size_154_k_0.5,154,1130,455,0.00010132789611816406,5,"{6, 10, 138, 113, 56}"
graph_size_155_k_0.5,155,1144,550,0.00010657310485839844,8,"{131, 100, 9, 10, 73, 141, 56, 123}"
graph_size_156_k_0.5,156,1151,589,0.00010895729064941406,7,"{96, 10, 143, 50, 117, 23, 56}"
graph_size_157_k_0.5,157,1160,621,0.00010633468627929688,7,"{97, 10, 83, 119, 56, 25, 151}"
graph_size_158_k_0.5,158,1166,545,0.00010633468627929688,6,"{10, 106, 81, 119, 93, 127}"
graph_size_159_k_0.5,159,1177,542,0.00011467933654785156,7,"{10, 106, 110, 145, 56, 58, 28}"
graph_size_160_k_0.5,160,1188,648,0.00011730194091796875,8,"{97, 70, 10, 44, 77, 113, 56, 126}"
graph_size_161_k_0.5,161,1197,649,0.00010895729064941406,8,"{10, 138, 109, 46, 23, 119, 127, 63}"
graph_size_162_k_0.5,162,1206,631,0.00010824203491210938,8,"{5, 137, 10, 106, 77, 109, 83, 117}"
graph_size_163_k_0.5,163,1212,607,0.00010991096496582031,7,"{7, 10, 43, 83, 119, 56, 93}"
graph_size_164_k_0.5,164,1219,562,0.00010800361633300781,6,"{10, 138, 76, 112, 56, 63}"
graph_size_165_k_0.5,165,1230,512,0.00011968612670898438,7,"{3, 163, 10, 53, 150, 152, 127}"
graph_size_166_k_0.5,166,1239,574,0.00011873245239257812,7,"{104, 10, 77, 119, 56, 26, 152}"
graph_size_167_k_0.5,167,1246,546,0.00012183189392089844,6,"{65, 137, 10, 138, 113, 56}"
graph_size_168_k_0.5,168,1256,548,0.00011730194091796875,7,"{97, 137, 10, 20, 56, 30, 127}"
graph_size_169_k_0.5,169,1265,612,0.00011277198791503906,7,"{135, 10, 152, 148, 56, 156, 93}"
graph_size_170_k_0.5,170,1272,542,0.00011467933654785156,6,"{10, 117, 119, 56, 29, 127}"
graph_size_171_k_0.5,171,1285,585,0.00011897087097167969,8,"{128, 161, 162, 10, 107, 77, 109, 152}"
graph_size_172_k_0.5,172,1296,764,0.0001232624053955078,9,"{166, 135, 168, 10, 56, 90, 91, 152, 127}"
graph_size_173_k_0.5,173,1299,529,0.00011301040649414062,6,"{10, 43, 77, 50, 56, 127}"
graph_size_174_k_0.5,174,1306,455,0.0001125335693359375,5,"{10, 44, 77, 56, 59}"
graph_size_175_k_0.5,175,1318,601,0.00011801719665527344,7,"{101, 10, 138, 170, 77, 113, 50}"
graph_size_176_k_0.5,176,1327,477,0.000118255615234375,7,"{32, 67, 10, 138, 77, 116, 59}"
graph_size_177_k_0.5,177,1336,466,0.00011849403381347656,7,"{10, 138, 47, 112, 81, 85, 152}"
graph_size_178_k_0.5,178,1341,478,0.0001227855682373047,5,"{164, 10, 106, 77, 56}"
graph_size_179_k_0.5,179,1352,561,0.00011754035949707031,6,"{97, 135, 10, 138, 108, 56}"
graph_size_180_k_0.5,180,1367,599,0.0001239776611328125,9,"{39, 72, 103, 10, 11, 76, 50, 119, 63}"
graph_size_181_k_0.5,181,1372,559,0.00012111663818359375,7,"{32, 10, 29, 118, 152, 123, 93}"
graph_size_182_k_0.5,182,1379,518,0.00011992454528808594,6,"{34, 10, 51, 56, 122, 93}"
