Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.25,100,693,909,0.0002734661102294922,14,"{66, 99, 35, 9, 76, 13, 44, 50, 84, 86, 23, 24, 60, 63}"
graph_size_200_k_0.25,200,1557,1015,0.00047969818115234375,14,"{191, 3, 4, 101, 36, 79, 50, 148, 117, 86, 56, 58, 59, 127}"
graph_size_300_k_0.25,300,2503,1341,0.0007040500640869141,17,"{32, 162, 258, 285, 297, 141, 206, 15, 283, 272, 83, 53, 25, 218, 59, 93, 286}"
graph_size_400_k_0.25,400,3496,1454,0.0009586811065673828,19,"{1, 393, 10, 267, 273, 148, 299, 172, 187, 316, 191, 77, 208, 215, 218, 93, 351, 237, 121}"
graph_size_500_k_0.25,500,4519,1530,0.0011763572692871094,18,"{1, 231, 361, 298, 331, 108, 77, 493, 302, 273, 50, 148, 468, 152, 378, 220, 317, 216}"
graph_size_600_k_0.25,600,5572,1477,0.0014407634735107422,17,"{290, 451, 455, 317, 200, 459, 396, 283, 113, 242, 499, 247, 440, 151, 538, 411, 93}"
graph_size_700_k_0.25,700,6652,1554,0.0017008781433105469,18,"{128, 258, 420, 135, 296, 554, 138, 108, 77, 234, 335, 369, 83, 411, 631, 601, 283, 191}"
graph_size_800_k_0.25,800,7758,1610,0.0019788742065429688,21,"{642, 772, 138, 140, 396, 270, 268, 273, 792, 666, 302, 441, 711, 335, 80, 83, 742, 361, 371, 119, 766}"
graph_size_900_k_0.25,900,8875,1749,0.002176046371459961,21,"{390, 152, 283, 800, 162, 676, 810, 173, 303, 820, 314, 63, 191, 837, 722, 471, 353, 746, 619, 751, 369}"
graph_size_1000_k_0.25,1000,10008,1593,0.002467632293701172,21,"{897, 641, 271, 273, 23, 283, 542, 31, 937, 426, 177, 50, 711, 971, 850, 731, 221, 93, 742, 746, 376}"
graph_size_1100_k_0.25,1100,11158,1774,0.002810239791870117,22,"{641, 10, 272, 529, 152, 411, 162, 296, 1073, 50, 438, 311, 188, 323, 711, 201, 970, 983, 606, 96, 99, 232}"
graph_size_1200_k_0.25,1200,12317,1731,0.0030503273010253906,21,"{897, 409, 665, 411, 283, 667, 166, 555, 562, 184, 697, 967, 839, 714, 459, 462, 1124, 361, 875, 501, 885}"
graph_size_1300_k_0.25,1300,13490,1672,0.0033769607543945312,21,"{1161, 138, 270, 538, 541, 422, 1065, 300, 685, 50, 58, 963, 69, 711, 842, 75, 1251, 619, 1260, 876, 123}"
graph_size_1400_k_0.25,1400,14676,1794,0.0035676956176757812,22,"{135, 649, 1170, 1303, 665, 1308, 160, 676, 555, 177, 50, 965, 982, 1370, 96, 361, 1386, 237, 109, 1010, 1396, 1397}"
graph_size_1500_k_0.25,1500,15871,1921,0.0038404464721679688,22,"{516, 138, 1425, 148, 409, 25, 1312, 554, 172, 51, 185, 59, 957, 63, 1097, 856, 1241, 1251, 361, 1013, 1401, 1403}"
graph_size_1600_k_0.25,1600,17073,1880,0.004058122634887695,21,"{138, 1060, 296, 1195, 813, 948, 705, 1347, 837, 842, 1364, 731, 220, 613, 1511, 236, 1522, 1013, 501, 1275, 894}"
graph_size_1700_k_0.25,1700,18288,1817,0.004365444183349609,22,"{786, 916, 789, 792, 541, 1694, 554, 811, 1580, 1204, 955, 190, 1600, 967, 1482, 1488, 225, 1251, 619, 369, 1401, 378}"
graph_size_1800_k_0.25,1800,19511,1804,0.0047626495361328125,23,"{1161, 778, 525, 1038, 1679, 1303, 422, 1072, 177, 692, 1472, 707, 840, 75, 461, 846, 731, 1758, 106, 1519, 113, 1522, 1779}"
graph_size_1900_k_0.25,1900,20739,1952,0.004800081253051758,22,"{1540, 1284, 1799, 1679, 529, 1425, 538, 1440, 1707, 1213, 198, 1352, 842, 714, 1367, 357, 742, 361, 621, 369, 1779, 1150}"
graph_size_2000_k_0.25,2000,21974,1902,0.005216121673583984,21,"{902, 1549, 145, 411, 1308, 554, 811, 948, 963, 1094, 967, 839, 1097, 1877, 613, 1385, 493, 1518, 496, 242, 1023}"
graph_size_2100_k_0.25,2100,23222,1955,0.0056340694427490234,23,"{1411, 1540, 1926, 657, 1938, 1185, 162, 1188, 1444, 1830, 172, 948, 837, 201, 842, 848, 1619, 1502, 746, 1386, 237, 1005, 762}"
graph_size_2200_k_0.25,2200,24476,2176,0.0057260990142822266,24,"{2049, 10, 395, 25, 1694, 544, 422, 177, 1715, 1206, 187, 1086, 1600, 323, 1477, 1352, 1114, 860, 1508, 1511, 749, 2033, 501, 252}"
graph_size_2300_k_0.25,2300,25734,1949,0.0059397220611572266,24,"{1798, 10, 1802, 1164, 1936, 273, 1938, 286, 1442, 296, 1065, 555, 1198, 1462, 1472, 963, 1861, 711, 2121, 77, 1243, 1245, 1011, 1781}"
graph_size_2400_k_0.25,2400,26996,1861,0.006143808364868164,23,"{1286, 902, 134, 1161, 10, 411, 283, 544, 422, 554, 810, 1715, 1600, 578, 1988, 711, 2248, 201, 1229, 2001, 1258, 1903, 1391}"
graph_size_2500_k_0.25,2500,28266,2060,0.0064389705657958984,23,"{1669, 1913, 665, 1057, 811, 2095, 1715, 2106, 2236, 63, 1600, 1471, 963, 1097, 853, 2265, 2395, 1245, 613, 498, 1138, 1401, 890}"
graph_size_2600_k_0.25,2600,29546,2147,0.006791353225708008,25,"{389, 538, 676, 1065, 554, 1198, 2236, 1472, 963, 1987, 2374, 1480, 77, 2002, 1877, 1502, 2276, 613, 1766, 1900, 1522, 371, 1013, 119, 2169}"
graph_size_2700_k_0.25,2700,30825,2014,0.006903409957885742,24,"{1155, 653, 667, 1440, 2341, 811, 558, 177, 1457, 955, 2235, 2622, 2500, 1877, 216, 601, 729, 731, 1127, 2157, 750, 1011, 1779, 1397}"
