Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.75,100,673,308,0.00029158592224121094,4,"{10, 44, 77, 39}"
graph_size_200_k_0.75,200,1539,366,0.00048661231994628906,5,"{41, 50, 150, 56, 152}"
graph_size_300_k_0.75,300,2479,463,0.0007004737854003906,5,"{242, 50, 22, 119, 152}"
graph_size_400_k_0.75,400,3468,374,0.0009946823120117188,5,"{160, 323, 200, 237, 191}"
graph_size_500_k_0.75,500,4493,469,0.0012500286102294922,5,"{422, 135, 296, 23, 127}"
graph_size_600_k_0.75,600,5550,402,0.001687765121459961,6,"{386, 10, 304, 369, 119, 474}"
graph_size_700_k_0.75,700,6628,466,0.0017545223236083984,6,"{323, 652, 315, 119, 283, 191}"
graph_size_800_k_0.75,800,7726,439,0.0020248889923095703,5,"{586, 554, 152, 731, 93}"
graph_size_900_k_0.75,900,8843,443,0.0022051334381103516,5,"{676, 166, 746, 811, 637}"
graph_size_1000_k_0.75,1000,9976,422,0.0024700164794921875,5,"{544, 963, 119, 701, 191}"
graph_size_1100_k_0.75,1100,11126,558,0.002712726593017578,6,"{711, 487, 201, 811, 588, 948}"
graph_size_1200_k_0.75,1200,12287,555,0.0029687881469726562,6,"{963, 554, 239, 119, 376, 220}"
graph_size_1300_k_0.75,1300,13460,550,0.0033044815063476562,6,"{10, 208, 273, 119, 376, 827}"
graph_size_1400_k_0.75,1400,14644,540,0.0034537315368652344,6,"{1382, 583, 1161, 201, 1364, 1370}"
graph_size_1500_k_0.75,1500,15837,483,0.0036842823028564453,5,"{395, 665, 1401, 731, 127}"
graph_size_1600_k_0.75,1600,17043,472,0.003892660140991211,6,"{837, 296, 504, 1484, 152, 731}"
graph_size_1700_k_0.75,1700,18256,517,0.004168272018432617,6,"{1600, 1508, 967, 811, 397, 986}"
graph_size_1800_k_0.75,1800,19479,578,0.004488706588745117,7,"{963, 1385, 555, 624, 1619, 537, 1245}"
graph_size_1900_k_0.75,1900,20709,611,0.004706859588623047,7,"{1665, 642, 963, 1251, 1385, 458, 56}"
graph_size_2000_k_0.75,2000,21944,520,0.0048944950103759766,6,"{613, 422, 1550, 273, 1460, 1877}"
graph_size_2100_k_0.75,2100,23188,543,0.005184173583984375,6,"{1, 50, 152, 731, 2013, 191}"
graph_size_2200_k_0.75,2200,24444,566,0.005380392074584961,8,"{1634, 139, 798, 498, 1397, 1109, 1308, 1694}"
graph_size_2300_k_0.75,2300,25700,581,0.005769968032836914,7,"{1638, 554, 273, 1950, 1243, 2142, 1567}"
graph_size_2400_k_0.75,2400,26964,589,0.005824565887451172,7,"{1641, 10, 2320, 1264, 1877, 920, 2169}"
graph_size_2500_k_0.75,2500,28234,602,0.00613093376159668,7,"{963, 967, 10, 851, 1396, 948, 2428}"
graph_size_2600_k_0.75,2600,29506,476,0.006368398666381836,5,"{138, 428, 2156, 2028, 119}"
graph_size_2700_k_0.75,2700,30787,471,0.0065958499908447266,5,"{1287, 811, 302, 2169, 1694}"
graph_size_2800_k_0.75,2800,32076,516,0.007199287414550781,6,"{1600, 1830, 140, 686, 563, 2612}"
graph_size_2900_k_0.75,2900,33370,625,0.0075991153717041016,7,"{2756, 1097, 2283, 398, 214, 152, 1401}"
graph_size_3000_k_0.75,3000,34663,469,0.00770115852355957,5,"{711, 119, 1626, 1245, 1567}"
graph_size_3100_k_0.75,3100,35966,549,0.007639884948730469,6,"{2661, 811, 2283, 3055, 152, 1629}"
graph_size_3200_k_0.75,3200,37273,591,0.007829904556274414,6,"{967, 1352, 1161, 2283, 879, 1974}"
graph_size_3300_k_0.75,3300,38586,626,0.008814573287963867,7,"{1600, 1892, 3175, 2575, 242, 56, 283}"
graph_size_3400_k_0.75,3400,39899,590,0.008397340774536133,6,"{1830, 746, 493, 3374, 1135, 1938}"
graph_size_3500_k_0.75,3500,41218,560,0.008661508560180664,6,"{3233, 1938, 341, 731, 541, 1567}"
