Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_1_k_0.5,1,1,15,3.314018249511719e-05,1,{0}
graph_size_2_k_0.5,2,19984,52,0.006094217300415039,1,{1}
graph_size_3_k_0.5,3,31343,86,0.0054111480712890625,2,"{1, 2}"
graph_size_4_k_0.5,4,27492,125,0.0049207210540771484,2,"{1, 3}"
graph_size_5_k_0.5,5,49900,159,0.006926774978637695,3,"{1, 2, 3}"
graph_size_6_k_0.5,6,56268,125,0.007035255432128906,2,"{1, 3}"
graph_size_7_k_0.5,7,67063,187,0.008209705352783203,3,"{1, 3, 6}"
graph_size_8_k_0.5,8,73112,125,0.007774829864501953,2,"{1, 3}"
graph_size_9_k_0.5,9,88267,169,0.008260011672973633,3,"{2, 3, 6}"
graph_size_10_k_0.5,10,93630,155,0.008588790893554688,3,"{0, 6, 7}"
graph_size_11_k_0.5,11,109695,264,0.009618520736694336,4,"{8, 1, 10, 7}"
graph_size_12_k_0.5,12,118998,240,0.009474039077758789,3,"{10, 6, 7}"
graph_size_13_k_0.5,13,127384,236,0.010042667388916016,4,"{8, 10, 12, 6}"
graph_size_14_k_0.5,14,143126,326,0.011268854141235352,4,"{9, 10, 13, 7}"
graph_size_15_k_0.5,15,149525,303,0.011703014373779297,4,"{9, 10, 6, 7}"
graph_size_16_k_0.5,16,163214,325,0.012303590774536133,4,"{10, 13, 6, 7}"
graph_size_17_k_0.5,17,169837,320,0.012231111526489258,4,"{10, 3, 13, 6}"
graph_size_18_k_0.5,18,187360,304,0.013948440551757812,6,"{5, 9, 11, 12, 13, 14}"
graph_size_19_k_0.5,19,191421,247,0.013426065444946289,5,"{4, 8, 10, 11, 14}"
graph_size_20_k_0.5,20,204464,312,0.014035463333129883,5,"{3, 4, 8, 10, 13}"
graph_size_21_k_0.5,21,214722,314,0.014255285263061523,4,"{9, 10, 3, 7}"
graph_size_22_k_0.5,22,229561,299,0.015083551406860352,6,"{3, 4, 6, 13, 15, 17}"
graph_size_23_k_0.5,23,229541,279,0.015184164047241211,5,"{6, 7, 15, 19, 22}"
graph_size_24_k_0.5,24,254539,360,0.015637636184692383,5,"{3, 7, 10, 11, 15}"
graph_size_25_k_0.5,25,255805,349,0.015751123428344727,5,"{3, 6, 10, 12, 22}"
graph_size_26_k_0.5,26,268783,366,0.017116785049438477,6,"{3, 9, 15, 19, 22, 25}"
