Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_1_k_0.75,1,10516,15,0.0075643062591552734,1,{0}
graph_size_2_k_0.75,2,11801,52,0.009787797927856445,1,{1}
graph_size_3_k_0.75,3,15667,52,0.012167215347290039,1,{1}
graph_size_4_k_0.75,4,19362,125,0.013516664505004883,2,"{1, 3}"
graph_size_5_k_0.75,5,24067,159,0.014489412307739258,3,"{1, 2, 3}"
graph_size_6_k_0.75,6,34051,86,0.018409013748168945,2,"{1, 2}"
graph_size_7_k_0.75,7,40171,145,0.019300460815429688,3,"{1, 3, 4}"
graph_size_8_k_0.75,8,55555,125,0.023284196853637695,2,"{1, 3}"
graph_size_9_k_0.75,9,69395,135,0.025377273559570312,2,"{3, 6}"
graph_size_10_k_0.75,10,88063,140,0.029553890228271484,2,"{6, 7}"
graph_size_11_k_0.75,11,105513,140,0.030914306640625,3,"{0, 9, 6}"
graph_size_12_k_0.75,12,125680,178,0.03241276741027832,2,"{10, 7}"
graph_size_13_k_0.75,13,147188,196,0.0372922420501709,3,"{8, 10, 6}"
graph_size_14_k_0.75,14,161236,203,0.041216373443603516,3,"{9, 10, 12}"
graph_size_15_k_0.75,15,196790,176,0.045563697814941406,3,"{8, 11, 7}"
graph_size_16_k_0.75,16,226417,178,0.04701399803161621,2,"{10, 7}"
graph_size_17_k_0.75,17,267668,185,0.049845218658447266,2,"{10, 13}"
graph_size_18_k_0.75,18,301654,177,0.05546116828918457,3,"{9, 13, 14}"
graph_size_19_k_0.75,19,309203,222,0.05979728698730469,3,"{11, 3, 13}"
graph_size_20_k_0.75,20,329632,193,0.05590677261352539,3,"{19, 10, 3}"
graph_size_21_k_0.75,21,353501,241,0.06014680862426758,3,"{9, 10, 7}"
graph_size_22_k_0.75,22,413378,202,0.06612205505371094,4,"{8, 9, 4, 13}"
graph_size_23_k_0.75,23,454892,197,0.06607246398925781,3,"{7, 22, 15}"
graph_size_24_k_0.75,24,459912,193,0.07278108596801758,4,"{19, 11, 20, 22}"
graph_size_25_k_0.75,25,506886,163,0.0760796070098877,4,"{16, 21, 6, 22}"
graph_size_26_k_0.75,26,539001,261,0.07197785377502441,4,"{9, 3, 12, 13}"
graph_size_27_k_0.75,27,597745,256,0.08620905876159668,4,"{25, 20, 13, 15}"
graph_size_28_k_0.75,28,630118,233,0.08136892318725586,3,"{13, 6, 23}"
graph_size_29_k_0.75,29,682859,220,0.07832622528076172,3,"{3, 13, 6}"
graph_size_30_k_0.75,30,761984,219,0.08728337287902832,3,"{8, 10, 13}"
graph_size_31_k_0.75,31,813441,271,0.08888435363769531,4,"{25, 13, 5, 29}"
graph_size_32_k_0.75,32,839154,271,0.09393763542175293,4,"{16, 10, 13, 29}"
graph_size_33_k_0.75,33,878011,240,0.0882880687713623,3,"{32, 13, 22}"
graph_size_34_k_0.75,34,940038,294,0.10201287269592285,4,"{32, 9, 29, 7}"
graph_size_35_k_0.75,35,1004598,314,0.09463906288146973,5,"{33, 20, 23, 9, 10}"
graph_size_36_k_0.75,36,1118335,234,0.1146538257598877,3,"{10, 35, 23}"
graph_size_37_k_0.75,37,1163143,222,0.1372511386871338,3,"{32, 10, 30}"
graph_size_38_k_0.75,38,1197711,226,0.1188814640045166,3,"{32, 10, 15}"
graph_size_39_k_0.75,39,1286063,258,0.12605547904968262,4,"{33, 25, 22, 9}"
graph_size_40_k_0.75,40,1375544,251,0.12924695014953613,3,"{10, 3, 7}"
graph_size_41_k_0.75,41,1403089,270,0.13014507293701172,4,"{10, 19, 29, 7}"
graph_size_42_k_0.75,42,1446251,302,0.13751721382141113,4,"{25, 35, 13, 7}"
graph_size_43_k_0.75,43,1564828,232,0.13817787170410156,5,"{17, 37, 6, 39, 40}"
graph_size_44_k_0.75,44,1635587,286,0.1337113380432129,4,"{10, 11, 37, 7}"
graph_size_45_k_0.75,45,1727863,264,0.1393754482269287,4,"{34, 3, 22, 31}"
graph_size_46_k_0.75,46,1841073,283,0.1791973114013672,4,"{10, 11, 22, 15}"
graph_size_47_k_0.75,47,1903653,240,0.14365315437316895,4,"{40, 32, 35, 15}"
graph_size_48_k_0.75,48,1917575,256,0.1599717140197754,4,"{41, 3, 25, 22}"
graph_size_49_k_0.75,49,2035117,262,0.14796185493469238,4,"{10, 11, 4, 7}"
graph_size_50_k_0.75,50,2120196,227,0.17587971687316895,3,"{34, 22, 7}"
graph_size_51_k_0.75,51,2156343,226,0.15432214736938477,5,"{18, 3, 20, 21, 13}"
graph_size_52_k_0.75,52,2305844,213,0.16486454010009766,3,"{10, 38, 23}"
graph_size_53_k_0.75,53,2343378,240,0.18264150619506836,3,"{51, 44, 13}"
graph_size_54_k_0.75,54,2509806,269,0.1928558349609375,5,"{22, 9, 44, 12, 47}"
graph_size_55_k_0.75,55,2681680,222,0.16649651527404785,3,"{3, 53, 6}"
graph_size_56_k_0.75,56,2737350,305,0.19826030731201172,4,"{3, 34, 13, 29}"
graph_size_57_k_0.75,57,2781355,249,0.1785726547241211,4,"{9, 34, 19, 25}"
graph_size_58_k_0.75,58,2894740,291,0.18072509765625,4,"{11, 9, 3, 25}"
graph_size_59_k_0.75,59,3107722,265,0.2299048900604248,4,"{32, 13, 30, 55}"
graph_size_60_k_0.75,60,3037124,265,0.26311540603637695,5,"{50, 35, 36, 38, 13}"
graph_size_61_k_0.75,61,3317403,277,0.19801092147827148,4,"{56, 25, 5, 9}"
graph_size_62_k_0.75,62,3241884,358,0.2882242202758789,5,"{32, 55, 25, 10, 47}"
graph_size_63_k_0.75,63,3459466,357,0.20605039596557617,4,"{10, 51, 58, 53}"
graph_size_64_k_0.75,64,3558427,292,0.21203923225402832,6,"{35, 54, 8, 10, 11, 31}"
graph_size_65_k_0.75,65,3612988,325,0.2079637050628662,4,"{51, 10, 35, 23}"
graph_size_66_k_0.75,66,3768691,266,0.289353609085083,5,"{49, 11, 13, 46, 63}"
graph_size_67_k_0.75,67,3926967,295,0.21344351768493652,4,"{10, 11, 15, 23}"
