Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.25,100,689,987,0.00013184547424316406,12,"{70, 39, 10, 44, 77, 13, 80, 50, 83, 51, 53, 56}"
graph_size_200_k_0.25,200,1551,980,0.00012922286987304688,11,"{97, 162, 101, 6, 168, 10, 138, 108, 83, 148, 119}"
graph_size_300_k_0.25,300,2499,1233,0.00020194053649902344,15,"{196, 69, 296, 10, 235, 273, 113, 242, 51, 53, 55, 119, 56, 151, 152}"
graph_size_400_k_0.25,400,3490,1379,0.0003814697265625,16,"{131, 376, 166, 70, 296, 10, 138, 140, 108, 273, 93, 56, 186, 123, 152, 383}"
graph_size_500_k_0.25,500,4519,1583,0.000385284423828125,18,"{161, 323, 420, 422, 198, 10, 138, 459, 205, 381, 371, 23, 119, 152, 281, 59, 93, 63}"
graph_size_600_k_0.25,600,5570,1372,0.0004394054412841797,16,"{257, 162, 323, 516, 296, 10, 300, 46, 208, 529, 369, 371, 433, 119, 56, 152}"
graph_size_700_k_0.25,700,6648,1373,0.0004892349243164062,16,"{257, 386, 422, 10, 555, 172, 493, 140, 141, 273, 564, 53, 119, 56, 538, 283}"
graph_size_800_k_0.25,800,7758,1778,0.0006062984466552734,21,"{642, 10, 138, 270, 532, 152, 538, 283, 667, 296, 56, 71, 588, 77, 83, 601, 731, 97, 361, 234, 249}"
graph_size_900_k_0.25,900,8869,1536,0.0006327629089355469,18,"{608, 610, 392, 10, 811, 459, 237, 880, 529, 145, 309, 406, 119, 56, 538, 187, 286, 127}"
graph_size_1000_k_0.25,1000,10008,1648,0.00074005126953125,21,"{768, 258, 10, 138, 639, 792, 152, 929, 676, 933, 422, 811, 444, 323, 594, 83, 741, 102, 493, 369, 127}"
graph_size_1100_k_0.25,1100,11160,1898,0.0007982254028320312,23,"{10, 653, 923, 288, 932, 554, 428, 689, 50, 56, 963, 580, 334, 731, 604, 475, 106, 879, 369, 499, 630, 376, 124}"
graph_size_1200_k_0.25,1200,12315,1658,0.0008494853973388672,20,"{1155, 10, 273, 152, 283, 160, 801, 676, 811, 431, 56, 1097, 853, 218, 731, 739, 752, 119, 376, 895}"
graph_size_1300_k_0.25,1300,13490,1702,0.0009531974792480469,21,"{255, 1161, 10, 1036, 538, 541, 422, 811, 685, 177, 698, 578, 963, 468, 214, 731, 485, 1135, 119, 377, 511}"
graph_size_1400_k_0.25,1400,14676,1852,0.0009810924530029297,22,"{1284, 10, 140, 401, 1308, 1183, 422, 296, 53, 1080, 1342, 578, 967, 1227, 588, 1104, 723, 731, 1251, 1014, 119, 381}"
graph_size_1500_k_0.25,1500,15871,1811,0.0010581016540527344,22,"{902, 519, 10, 273, 662, 547, 1317, 172, 822, 56, 186, 323, 201, 331, 731, 607, 225, 487, 1013, 501, 373, 127}"
graph_size_1600_k_0.25,1600,17075,1878,0.001142740249633789,22,"{1281, 10, 273, 152, 27, 1308, 422, 428, 431, 1590, 1336, 1340, 317, 63, 1094, 1352, 462, 731, 1383, 1385, 370, 127}"
graph_size_1700_k_0.25,1700,18284,1792,0.0011801719665527344,20,"{10, 784, 152, 541, 1694, 797, 296, 554, 1198, 56, 187, 1600, 963, 1355, 1112, 1382, 879, 1401, 378, 894}"
graph_size_1800_k_0.25,1800,19511,1953,0.0013949871063232422,23,"{1671, 10, 1432, 1689, 25, 923, 1308, 422, 550, 936, 56, 1723, 1352, 201, 1097, 842, 722, 731, 348, 613, 119, 376, 1147}"
graph_size_1900_k_0.25,1900,20737,1758,0.0014011859893798828,21,"{10, 1549, 1175, 665, 1692, 1567, 1569, 422, 1703, 302, 1080, 56, 1251, 355, 1253, 746, 1518, 1775, 1522, 119, 1401}"
graph_size_2000_k_0.25,2000,21978,1763,0.0015411376953125,23,"{1412, 10, 15, 529, 1938, 152, 923, 1691, 1694, 1071, 56, 1600, 192, 840, 1111, 1500, 1251, 493, 1775, 119, 1016, 766, 127}"
