Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution
125,322812,409,1.9649252891540527,"{96, 106, 11, 29, 63}"
126,346418,380,2.10447359085083,"{25, 50, 77, 63}"
127,342195,419,2.1284050941467285,"{81, 84, 37, 22, 7, 106}"
128,355718,387,2.066683530807495,"{34, 83, 23, 71, 58}"
129,368125,427,2.3028604984283447,"{108, 50, 84, 75, 44, 63}"
130,380920,445,2.2954840660095215,"{112, 113, 100, 59, 127}"
131,404200,376,2.4334800243377686,"{50, 100, 84, 13, 62}"
132,417722,451,2.549149751663208,"{32, 35, 121, 106, 44, 63}"
133,418008,396,2.6184446811676025,"{65, 97, 86, 44, 127}"
134,400257,436,2.451202869415283,"{100, 84, 25, 106, 63}"
135,428189,402,2.6297779083251953,"{101, 23, 104, 121, 10}"
136,431920,368,2.695291519165039,"{23, 123, 44, 30, 76}"
137,483543,423,3.0045502185821533,"{1, 97, 113, 25, 77}"
138,468074,422,2.9240243434906006,"{83, 86, 55, 59, 93}"
139,479478,418,2.9896485805511475,"{97, 135, 9, 59, 108}"
140,508994,423,3.155740261077881,"{81, 56, 76, 13, 63}"
141,544159,450,3.4085450172424316,"{112, 97, 81, 119, 137, 12}"
142,497348,423,3.137885570526123,"{93, 102, 57, 123, 109, 63}"
143,549278,443,3.4781391620635986,"{128, 50, 106, 123, 77}"
144,550554,435,3.4094908237457275,"{96, 113, 83, 104, 10}"
145,554545,412,3.5438408851623535,"{109, 138, 56, 90, 77}"
146,555924,468,3.5669689178466797,"{51, 101, 10, 77, 63}"
147,600472,456,3.842271327972412,"{34, 50, 51, 138, 63}"
148,664855,479,4.240345239639282,"{96, 50, 29, 84, 6, 93}"
149,622610,415,3.8986659049987793,"{86, 138, 10, 59, 31}"
150,654533,442,4.152975559234619,"{49, 113, 3, 56, 138, 110}"
151,627655,394,4.144899606704712,"{113, 82, 10, 108, 13}"
152,697773,409,4.346839904785156,"{35, 84, 138, 59, 93}"
153,687165,386,4.492305517196655,"{1, 97, 81, 51, 119}"
154,722106,476,4.955682754516602,"{65, 152, 9, 140, 141, 63}"
155,759245,415,5.253501892089844,"{22, 104, 25, 106, 108}"
156,721727,427,5.006052732467651,"{2, 23, 119, 40, 63, 15}"
157,755588,420,5.179751873016357,"{65, 97, 113, 58, 59}"
158,812870,443,5.398892641067505,"{101, 117, 10, 123, 127}"
159,802031,425,5.28890323638916,"{102, 22, 56, 106, 127}"
160,830271,428,5.5394065380096436,"{56, 106, 60, 13, 127}"
161,849020,476,5.7960779666900635,"{23, 152, 106, 77, 63}"
162,867705,473,5.876718044281006,"{53, 7, 57, 10, 123, 93}"
163,872149,417,5.863153457641602,"{32, 152, 58, 109, 63}"
164,936451,419,6.243513584136963,"{145, 138, 123, 108, 110}"
165,933305,402,6.241664409637451,"{51, 23, 13, 62, 127}"
166,1015849,473,6.830660343170166,"{113, 162, 119, 10, 13}"
167,965852,430,6.599037170410156,"{96, 48, 83, 106, 127}"
168,985504,440,6.7698211669921875,"{113, 148, 119, 25, 44}"
169,1049209,462,7.3579535484313965,"{135, 152, 10, 123, 13}"
170,990141,459,7.133128643035889,"{84, 119, 56, 10, 76}"
171,1113212,500,7.837932348251343,"{97, 113, 100, 166, 168, 109}"
172,1094342,449,7.8467652797698975,"{113, 100, 166, 106, 13}"
173,1109611,460,7.934354066848755,"{80, 97, 133, 7, 56, 10}"
174,1207511,423,8.549553155899048,"{97, 131, 164, 88, 58, 13}"
175,1207486,459,8.465383052825928,"{97, 147, 22, 152, 76, 13}"
176,1277578,435,9.049471378326416,"{52, 53, 119, 25, 108, 28}"
177,1282116,478,8.956176280975342,"{69, 166, 135, 106, 11, 63}"
178,1313369,453,9.318442821502686,"{113, 114, 152, 88, 56, 13}"
179,1358027,440,9.907132863998413,"{113, 83, 59, 11, 172}"
180,1375613,464,9.94787883758545,"{130, 83, 119, 38, 86, 25}"
181,1380569,435,9.98631477355957,"{81, 148, 138, 59, 127}"
182,1466098,455,10.847931623458862,"{53, 56, 137, 106, 13}"
183,1435707,465,10.367766857147217,"{145, 50, 166, 152, 138}"
184,1408491,447,10.218966245651245,"{51, 138, 56, 106, 109}"
185,1456048,459,10.678891897201538,"{3, 166, 119, 56, 59}"
186,1553520,469,11.506749868392944,"{140, 50, 164, 119, 172}"
187,1578798,479,11.803794622421265,"{1, 50, 84, 10, 171, 172}"
188,1645136,469,11.963025331497192,"{83, 119, 135, 185, 171, 60}"
189,1601058,475,12.06456208229065,"{50, 53, 23, 183, 138, 140}"
190,1621575,447,12.490321636199951,"{97, 81, 179, 22, 90, 140}"
191,1682121,504,12.807956218719482,"{80, 83, 101, 117, 138, 187}"
192,1725743,446,13.351349592208862,"{80, 179, 56, 138, 152}"
193,1814114,440,13.808233976364136,"{3, 179, 148, 123, 77, 95}"
194,1787388,498,13.481432676315308,"{130, 115, 119, 106, 127, 29, 15}"
195,1829067,480,13.960149049758911,"{162, 152, 104, 108, 15, 76}"
196,1953330,514,14.800953388214111,"{48, 162, 164, 148, 93, 13}"
197,1950007,449,15.02414584159851,"{113, 70, 152, 106, 31, 143}"
198,1965186,446,15.0452880859375,"{113, 3, 148, 25, 127}"
199,2039340,466,15.753857374191284,"{130, 100, 166, 8, 106, 123}"
200,2120137,484,16.020100355148315,"{138, 137, 58, 43, 108, 59}"
201,2175057,448,16.57519507408142,"{96, 177, 147, 166, 140, 109}"
202,2095500,438,16.42882204055786,"{7, 135, 106, 123, 108}"
203,2207760,470,17.371588706970215,"{50, 100, 152, 106, 77}"
204,2112182,493,16.787823915481567,"{196, 56, 123, 44, 190, 191}"
205,2242529,456,17.758920907974243,"{162, 51, 168, 25, 127}"
206,2502559,480,19.43542456626892,"{34, 169, 106, 11, 187, 191}"
207,2347347,444,18.488587617874146,"{32, 65, 7, 58, 44, 189}"
208,2333946,428,18.29409170150757,"{161, 162, 83, 164, 56}"
209,2624003,465,20.54126286506653,"{23, 205, 139, 108, 77, 174}"
210,2426796,540,19.689858198165894,"{162, 101, 22, 152, 187, 77}"
211,2626675,476,20.94861650466919,"{50, 179, 56, 138, 152}"
212,2745593,474,21.728037118911743,"{32, 164, 101, 88, 172, 63}"
213,2663205,467,21.53043818473816,"{201, 106, 13, 25, 63}"
214,2750576,452,21.971908569335938,"{172, 3, 117, 184, 76, 13}"
215,2734107,464,21.986894845962524,"{113, 7, 201, 172, 93}"
216,2728181,475,22.486650943756104,"{212, 166, 150, 137, 138, 25}"
217,2945726,533,24.26199960708618,"{3, 119, 135, 200, 56, 140}"
218,2971214,454,24.0586941242218,"{56, 25, 106, 187, 189}"
219,2901852,440,23.61680793762207,"{34, 101, 106, 123, 63}"
220,3105745,458,25.193480491638184,"{176, 212, 70, 119, 58, 108}"
221,3150750,463,26.054410934448242,"{178, 179, 218, 10, 172, 205}"
222,3245869,467,27.094116926193237,"{198, 152, 220, 63, 191}"
223,3379812,538,29.575318336486816,"{80, 148, 10, 140, 206, 63}"
224,3237875,465,27.59826898574829,"{162, 82, 138, 10, 91, 140}"
225,3266639,467,27.09671664237976,"{137, 10, 76, 93, 63}"
226,3475293,467,28.711429119110107,"{29, 99, 197, 117, 76, 93}"
227,3520565,474,28.944711685180664,"{177, 178, 53, 201, 58, 59}"
228,3645158,478,30.69850492477417,"{32, 214, 182, 168, 123, 152}"
229,3720419,528,31.067649602890015,"{225, 185, 138, 187, 77, 190}"
230,3734176,487,31.177556037902832,"{56, 123, 139, 140, 141, 190}"
231,3894430,526,32.7299599647522,"{50, 83, 213, 198, 201, 93}"
232,3931608,448,33.326256275177,"{50, 122, 152, 10, 77}"
233,3966116,501,33.101168155670166,"{113, 50, 101, 136, 29, 63}"
234,4129808,490,34.671915769577026,"{172, 168, 217, 10, 187, 12}"
235,4226407,502,36.77973437309265,"{172, 70, 217, 59, 140, 190}"
236,4110880,471,35.666181564331055,"{209, 83, 56, 138, 127}"
237,4546729,504,38.872798681259155,"{208, 100, 70, 200, 56, 152}"
238,4591705,529,39.06766390800476,"{196, 53, 168, 237, 172, 77}"
