Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_45_k_0.25,45,2420388,694,3.685534954071045,10,"{3, 7, 8, 9, 10, 41, 40, 13, 23, 25}"
graph_size_46_k_0.25,46,1771106,687,2.882045269012451,11,"{32, 34, 37, 7, 8, 9, 10, 21, 23, 29, 30}"
graph_size_47_k_0.25,47,2953750,780,4.511525869369507,12,"{32, 1, 33, 3, 7, 40, 9, 44, 23, 25, 28, 29}"
graph_size_48_k_0.25,48,3241023,678,4.909181356430054,11,"{3, 37, 7, 9, 10, 18, 23, 25, 26, 29, 31}"
graph_size_49_k_0.25,49,4044889,652,6.087070941925049,11,"{32, 35, 39, 44, 13, 47, 17, 20, 22, 23, 25}"
graph_size_50_k_0.25,50,7153910,748,10.595222234725952,11,"{32, 1, 34, 6, 7, 15, 48, 22, 23, 25, 30}"
graph_size_51_k_0.25,51,5981484,689,9.422268867492676,10,"{32, 34, 35, 7, 11, 44, 22, 25, 29, 31}"
graph_size_52_k_0.25,52,9339891,731,14.051007747650146,13,"{32, 2, 35, 34, 37, 6, 8, 11, 44, 50, 20, 23, 24}"
graph_size_53_k_0.25,53,7790337,778,11.900007247924805,13,"{2, 39, 40, 10, 11, 44, 13, 14, 15, 48, 23, 28, 29}"
graph_size_54_k_0.25,54,9152888,736,14.222039699554443,12,"{34, 7, 8, 10, 43, 13, 48, 18, 20, 53, 22, 52}"
