Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution
400,3474,670,0.0,"{130, 37, 10, 138, 273, 56, 121, 123}"
401,3484,679,0.0,"{10, 331, 302, 335, 206, 119, 56, 186}"
402,3494,644,0.0,"{166, 38, 201, 10, 106, 119, 280, 283}"
403,3504,708,0.0,"{291, 100, 10, 396, 242, 119, 56, 191}"
404,3512,624,0.0,"{386, 361, 10, 396, 398, 56, 283}"
405,3525,729,0.0,"{130, 296, 201, 10, 138, 205, 369, 218}"
406,3535,641,0.0,"{128, 102, 201, 10, 106, 267, 335, 376}"
407,3547,827,0.0,"{96, 323, 40, 10, 369, 119, 56, 123, 381}"
408,3559,798,0.0,"{128, 257, 10, 237, 113, 152, 221, 155, 317, 383}"
409,3563,636,0.0,"{361, 10, 138, 171, 369, 93, 351}"
410,3575,687,0.0,"{32, 192, 201, 10, 237, 208, 56, 93}"
411,3587,670,0.0,"{68, 10, 300, 315, 56, 221, 283, 152, 191}"
412,3597,772,0.0,"{386, 323, 10, 237, 275, 214, 406, 56, 252}"
413,3609,673,0.0009992122650146484,"{199, 41, 10, 237, 78, 369, 178, 56, 187, 93}"
414,3614,616,0.0,"{97, 201, 10, 12, 56, 314, 127}"
415,3628,776,0.0,"{10, 207, 209, 117, 119, 152, 58, 411, 317}"
416,3640,932,0.0,"{162, 296, 201, 10, 177, 119, 56, 281, 152, 190}"
417,3646,648,0.0,"{10, 141, 335, 273, 371, 152, 26, 381}"
418,3658,673,0.0,"{1, 198, 296, 10, 170, 237, 77, 335, 24}"
419,3666,690,0.0,"{10, 76, 111, 247, 56, 283, 152, 127}"
420,3678,715,0.0,"{225, 354, 98, 361, 10, 237, 338, 119, 152}"
421,3687,740,0.0,"{290, 323, 10, 50, 119, 56, 381, 286}"
422,3697,677,0.0,"{10, 171, 140, 239, 48, 119, 23, 93}"
423,3707,668,0.0,"{101, 422, 10, 106, 171, 237, 114, 53}"
424,3719,659,0.0,"{258, 99, 27, 10, 107, 302, 406, 56, 283}"
425,3731,753,0.0,"{260, 169, 10, 73, 77, 237, 273, 341, 56, 123}"
426,3737,757,0.0009980201721191406,"{96, 166, 422, 201, 10, 371, 152, 187}"
427,3750,794,0.0,"{166, 296, 201, 10, 138, 108, 51, 275, 189}"
428,3760,670,0.0,"{376, 100, 168, 10, 331, 368, 113, 243, 56}"
429,3770,790,0.001001119613647461,"{258, 422, 345, 329, 10, 76, 56, 281, 317}"
430,3780,666,0.0010001659393310547,"{225, 10, 269, 240, 119, 56, 187, 93, 343}"
431,3790,658,0.0,"{321, 376, 201, 10, 265, 42, 430, 56, 317}"
432,3799,678,0.0010001659393310547,"{32, 201, 10, 234, 271, 177, 119, 152}"
433,3807,661,0.0009999275207519531,"{135, 10, 138, 237, 302, 283, 351}"
434,3821,684,0.0009999275207519531,"{193, 7, 201, 10, 273, 214, 119, 414, 127}"
435,3831,691,0.0,"{422, 296, 10, 140, 302, 111, 30, 93, 222}"
436,3843,783,0.0,"{386, 422, 201, 10, 428, 364, 124, 55, 56, 380}"
437,3850,685,0.0009996891021728516,"{34, 227, 296, 10, 152, 311, 56, 317}"
438,3862,737,0.0,"{10, 266, 369, 83, 411, 56, 314, 283, 124}"
439,3870,709,0.001001119613647461,"{162, 296, 10, 395, 330, 237, 152, 58}"
440,3880,727,0.0,"{161, 164, 10, 138, 76, 119, 56, 152}"
441,3891,672,0.0,"{97, 201, 10, 138, 335, 49, 119, 383}"
442,3903,771,0.0,"{329, 10, 170, 396, 50, 148, 56, 314, 152}"
443,3913,707,0.0,"{97, 296, 201, 10, 138, 236, 54, 314, 29}"
444,3923,650,0.0,"{422, 134, 10, 108, 50, 18, 19, 56, 187}"
445,3933,765,0.0,"{289, 196, 10, 428, 50, 117, 119, 56, 127}"
446,3944,642,0.0009999275207519531,"{389, 422, 359, 10, 106, 176, 50, 244, 152}"
447,3952,695,0.0010004043579101562,"{323, 10, 300, 237, 302, 13, 56, 254}"
448,3964,773,0.0,"{224, 258, 165, 422, 201, 10, 273, 119, 152}"
449,3974,772,0.0010001659393310547,"{323, 422, 198, 294, 10, 395, 50, 119, 283}"
450,3985,713,0.0,"{357, 296, 10, 273, 437, 119, 378, 187, 29}"
451,3991,559,0.0,"{386, 99, 10, 402, 119, 56, 283}"
452,4007,837,0.0,"{10, 428, 237, 300, 397, 112, 273, 81, 119, 223}"
453,4015,715,0.0,"{65, 10, 138, 302, 113, 242, 152, 122, 158}"
454,4026,727,0.0,"{354, 164, 199, 296, 201, 10, 200, 398, 56}"
455,4034,711,0.0,"{376, 422, 136, 10, 171, 77, 51, 152}"
456,4044,692,0.0,"{323, 10, 23, 118, 119, 376, 378, 127}"
457,4057,747,0.0,"{97, 422, 392, 10, 397, 335, 212, 56, 378}"
458,4065,742,0.0,"{421, 422, 10, 302, 56, 378, 187, 93}"
459,4075,692,0.0010025501251220703,"{323, 198, 104, 201, 10, 369, 56, 30}"
460,4085,732,0.0,"{422, 10, 138, 273, 369, 52, 56, 25}"
461,4098,693,0.0,"{133, 136, 329, 10, 428, 273, 374, 56, 191}"
462,4106,693,0.0,"{323, 422, 10, 106, 364, 337, 340, 119}"
463,4116,714,0.0,"{323, 296, 10, 266, 428, 342, 56, 123}"
464,4129,686,0.0,"{292, 10, 273, 81, 406, 56, 218, 411, 415}"
465,4139,734,0.0,"{69, 422, 10, 138, 436, 152, 409, 252, 318}"
466,4147,672,0.0009999275207519531,"{3, 422, 10, 172, 52, 119, 56, 253}"
467,4160,819,0.0,"{100, 10, 302, 399, 273, 371, 438, 56, 314}"
468,4172,821,0.0010004043579101562,"{256, 98, 10, 364, 237, 369, 56, 90, 187, 152}"
469,4180,736,0.0,"{201, 10, 300, 205, 177, 83, 180, 182, 56}"
470,4188,634,0.0,"{288, 258, 422, 329, 10, 428, 119, 126}"
471,4199,688,0.0,"{229, 10, 428, 83, 245, 119, 218, 63}"
472,4209,663,0.0,"{421, 10, 106, 237, 302, 109, 119, 249}"
473,4221,755,0.0,"{166, 231, 10, 266, 237, 13, 242, 119, 63}"
474,4232,665,0.0,"{1, 376, 10, 138, 141, 302, 469, 56, 186}"
475,4240,764,0.0009999275207519531,"{225, 258, 10, 273, 369, 152, 123, 317}"
476,4250,718,0.0,"{32, 136, 10, 119, 56, 378, 348, 381}"
477,4261,676,0.0,"{10, 138, 335, 79, 439, 56, 314, 59}"
478,4273,721,0.0010006427764892578,"{449, 258, 10, 13, 333, 335, 56, 283, 152}"
479,4283,802,0.0,"{201, 10, 138, 11, 273, 245, 471, 283, 93}"
480,4294,787,0.0,"{293, 198, 10, 106, 138, 13, 148, 55, 191}"
481,4304,700,0.0,"{325, 447, 10, 138, 461, 302, 152, 317, 319}"
482,4313,702,0.0010001659393310547,"{322, 422, 10, 140, 273, 438, 119, 152}"
483,4325,674,0.0009996891021728516,"{422, 10, 395, 428, 138, 48, 374, 439, 125}"
484,4333,680,0.001001119613647461,"{457, 10, 273, 86, 119, 56, 182, 218}"
485,4346,740,0.001001119613647461,"{32, 457, 10, 138, 173, 119, 56, 60, 93}"
486,4352,655,0.0,"{354, 10, 138, 140, 462, 273, 152}"
487,4368,778,0.0009999275207519531,"{482, 131, 376, 10, 138, 428, 13, 43, 56, 123}"
488,4375,756,0.0,"{225, 10, 106, 428, 463, 406, 56, 283}"
489,4383,641,0.0010001659393310547,"{225, 422, 10, 152, 218, 219, 63}"
490,4397,753,0.0,"{422, 361, 10, 138, 428, 332, 239, 219, 381}"
491,4408,759,0.0,"{197, 10, 459, 140, 29, 82, 56, 93, 63}"
492,4416,633,0.0010004043579101562,"{196, 197, 422, 10, 113, 406, 152, 188}"
493,4425,671,0.0,"{376, 10, 208, 152, 56, 93, 191}"
494,4439,755,0.0,"{135, 201, 10, 119, 56, 151, 220, 93, 380}"
495,4447,693,0.0010001659393310547,"{422, 232, 10, 50, 340, 52, 119, 376}"
496,4460,807,0.0,"{293, 10, 172, 428, 300, 80, 401, 152, 411}"
497,4472,834,0.0,"{3, 422, 201, 10, 362, 187, 23, 152, 59, 318}"
498,4479,685,0.0,"{327, 10, 235, 237, 273, 113, 152, 411}"
499,4491,765,0.0,"{10, 138, 364, 206, 275, 22, 56, 316, 152}"
500,4499,671,0.0009999275207519531,"{416, 422, 10, 283, 442, 119, 218, 59}"
501,4510,719,0.0,"{71, 201, 10, 428, 242, 340, 119, 247}"
502,4520,751,0.0,"{3, 198, 10, 138, 119, 56, 218, 93}"
503,4531,641,0.0010004043579101562,"{344, 292, 10, 428, 369, 119, 56, 152}"
504,4541,704,0.0,"{201, 10, 459, 236, 438, 23, 217, 93}"
505,4549,599,0.0,"{293, 422, 296, 8, 10, 300, 376}"
506,4564,747,0.0,"{449, 98, 201, 10, 77, 335, 273, 56, 348}"
507,4570,628,0.0,"{37, 10, 302, 273, 50, 56, 218}"
508,4585,819,0.0,"{422, 232, 201, 10, 369, 242, 341, 119, 317}"
509,4595,679,0.0,"{34, 323, 167, 10, 140, 77, 49, 371, 56}"
510,4604,697,0.0,"{455, 10, 428, 273, 119, 152, 349, 190}"
511,4618,834,0.0,"{232, 10, 138, 109, 212, 438, 119, 58, 348, 93}"
512,4624,620,0.0,"{390, 296, 10, 138, 12, 490, 335, 220}"
513,4635,739,0.0009996891021728516,"{319, 296, 10, 395, 369, 242, 187, 127}"
514,4647,810,0.0,"{390, 10, 106, 77, 397, 495, 273, 56, 317}"
515,4660,790,0.0010008811950683594,"{386, 359, 201, 10, 138, 172, 493, 204, 87, 119}"
516,4670,799,0.0009999275207519531,"{323, 101, 422, 10, 298, 332, 77, 22, 152, 349}"
517,4681,709,0.0,"{291, 201, 10, 459, 74, 461, 302, 173, 466, 152}"
518,4687,707,0.0,"{440, 10, 462, 499, 148, 307, 152, 317}"
519,4698,727,0.0,"{10, 138, 428, 171, 209, 468, 56, 283}"
520,4710,747,0.0,"{424, 10, 459, 237, 124, 273, 340, 152, 412}"
521,4721,679,0.0009999275207519531,"{323, 163, 453, 422, 10, 76, 216, 122, 93}"
522,4731,709,0.0,"{387, 10, 106, 494, 177, 439, 56, 187, 279}"
523,4742,753,0.0010001659393310547,"{228, 10, 140, 428, 141, 272, 56, 411, 286}"
524,4752,817,0.0009999275207519531,"{440, 296, 104, 10, 76, 77, 434, 152, 93}"
525,4762,805,0.0,"{512, 422, 520, 10, 140, 237, 210, 119, 56}"
526,4771,643,0.0,"{225, 520, 10, 77, 270, 464, 56, 283}"
527,4785,773,0.0,"{354, 67, 10, 77, 462, 143, 56, 505, 187, 152}"
528,4796,820,0.0,"{323, 10, 75, 77, 381, 119, 90, 316, 63, 127}"
529,4802,667,0.0,"{296, 10, 80, 499, 56, 378, 155, 189}"
530,4813,692,0.00099945068359375,"{296, 137, 10, 138, 172, 237, 313, 90}"
531,4823,704,0.0,"{422, 134, 201, 10, 206, 529, 51, 247}"
532,4834,654,0.0,"{422, 10, 426, 237, 77, 270, 51, 119}"
533,4846,769,0.0,"{226, 201, 10, 329, 428, 108, 206, 403, 119}"
534,4859,795,0.0010008811950683594,"{291, 422, 295, 201, 10, 76, 493, 436, 119, 56}"
535,4865,704,0.0,"{483, 10, 395, 239, 119, 56, 412, 63}"
536,4876,719,0.0,"{520, 201, 10, 298, 300, 110, 119, 56}"
537,4888,679,0.0,"{418, 201, 10, 302, 242, 56, 187, 445, 350}"
538,4897,680,0.0010004043579101562,"{258, 10, 428, 77, 238, 119, 220, 191}"
539,4909,670,0.0009999275207519531,"{512, 482, 390, 296, 489, 10, 273, 56, 187}"
540,4916,624,0.0009999275207519531,"{97, 323, 10, 459, 435, 342, 119}"
541,4929,674,0.0,"{422, 10, 459, 396, 427, 119, 253, 127}"
542,4941,708,0.0,"{7, 136, 201, 10, 459, 137, 204, 307, 283}"
543,4952,778,0.0009999275207519531,"{100, 422, 10, 11, 428, 152, 378, 283, 222}"
544,4960,703,0.0,"{201, 10, 459, 138, 237, 137, 28, 93}"
545,4973,703,0.0,"{97, 422, 425, 10, 171, 370, 52, 152, 127}"
546,4985,846,0.0,"{37, 10, 302, 273, 214, 119, 56, 314, 152, 343}"
547,4992,715,0.0010001659393310547,"{544, 10, 237, 461, 369, 182, 119, 541}"
548,5004,676,0.0,"{422, 10, 75, 300, 399, 144, 152, 56, 317}"
549,5015,706,0.0009999275207519531,"{453, 104, 361, 10, 523, 500, 342, 152, 317}"
550,5025,742,0.0,"{323, 10, 394, 428, 77, 172, 56, 25, 223}"
551,5034,746,0.0,"{3, 422, 135, 10, 206, 529, 119, 191}"
552,5044,677,0.0,"{454, 10, 138, 428, 51, 215, 152, 93}"
553,5055,651,0.0,"{96, 487, 361, 10, 138, 115, 500, 56}"
554,5068,740,0.0,"{422, 137, 10, 431, 367, 340, 56, 317, 319}"
555,5076,677,0.0,"{201, 10, 462, 334, 308, 119, 538, 127}"
556,5087,727,0.0,"{544, 10, 459, 554, 335, 369, 119, 222}"
557,5099,774,0.0,"{296, 361, 10, 554, 428, 206, 56, 412, 61}"
558,5106,649,0.0,"{99, 10, 106, 555, 273, 56, 63}"
559,5120,750,0.0,"{408, 201, 10, 428, 300, 495, 152, 382, 127}"
560,5131,743,0.0,"{422, 201, 10, 123, 302, 340, 505, 26, 283}"
561,5139,693,0.0,"{422, 10, 106, 206, 500, 152, 539, 93}"
562,5154,872,0.0,"{96, 448, 162, 323, 201, 10, 138, 395, 177, 50}"
563,5161,675,0.0,"{227, 422, 296, 10, 428, 465, 56, 152}"
564,5173,741,0.0,"{514, 10, 433, 530, 563, 23, 152, 538, 63}"
565,5186,827,0.0009996891021728516,"{185, 101, 422, 201, 10, 273, 370, 409, 314, 30}"
566,5192,770,0.0,"{422, 10, 335, 148, 406, 56, 283, 317}"
567,5205,826,0.0,"{161, 162, 164, 10, 459, 138, 237, 462, 119}"
568,5216,745,0.0009999275207519531,"{323, 260, 10, 108, 273, 531, 55, 152, 191}"
569,5226,681,0.0,"{288, 323, 201, 10, 361, 394, 56, 281, 253}"
570,5235,721,0.0,"{197, 296, 169, 10, 459, 206, 56, 152}"
571,5249,812,0.0,"{162, 323, 422, 10, 459, 330, 363, 273, 151, 187}"
572,5260,870,0.0,"{547, 451, 131, 10, 428, 463, 152, 55, 56, 381}"
573,5271,806,0.0,"{386, 104, 201, 10, 172, 428, 271, 445, 93, 191}"
574,5279,756,0.0009999275207519531,"{387, 135, 10, 459, 300, 527, 273, 119, 317}"
575,5288,712,0.0,"{323, 102, 10, 428, 140, 341, 119, 56}"
576,5302,834,0.0009970664978027344,"{386, 454, 10, 554, 106, 273, 340, 501, 56, 94}"
577,5313,828,0.0010001659393310547,"{65, 485, 136, 201, 10, 459, 461, 239, 371, 119}"
578,5322,718,0.0,"{1, 323, 10, 459, 468, 119, 569, 283, 382}"
579,5332,804,0.0,"{578, 229, 422, 10, 396, 369, 177, 148, 56}"
580,5345,890,0.0,"{577, 578, 10, 459, 138, 300, 371, 119, 412, 349}"
581,5355,858,0.0009999275207519531,"{10, 203, 428, 77, 176, 401, 563, 119, 56, 283}"
582,5366,773,0.0,"{1, 553, 10, 77, 335, 527, 529, 152, 220, 216}"
583,5373,690,0.0,"{67, 422, 296, 10, 369, 56, 409, 152}"
584,5387,861,0.0,"{422, 10, 106, 138, 300, 234, 369, 502, 153, 507}"
585,5398,753,0.0,"{422, 486, 361, 10, 140, 314, 534, 56, 218, 159}"
586,5407,765,0.0,"{323, 520, 10, 177, 50, 373, 152, 281, 283}"
587,5415,752,0.0,"{577, 166, 10, 273, 242, 51, 56, 152}"
588,5428,748,0.0,"{353, 291, 10, 459, 493, 208, 369, 152, 126}"
589,5437,779,0.0009999275207519531,"{578, 10, 138, 462, 273, 498, 56, 127}"
590,5451,698,0.0,"{10, 554, 139, 78, 148, 117, 119, 152, 27, 574}"
591,5460,744,0.0,"{194, 323, 10, 138, 428, 106, 302, 214, 509}"
592,5470,804,0.0,"{520, 10, 554, 50, 339, 119, 152, 538, 62}"
593,5483,811,0.0,"{422, 583, 10, 273, 403, 406, 342, 56, 24, 63}"
594,5492,748,0.0009999275207519531,"{452, 260, 296, 201, 10, 428, 300, 557, 56}"
595,5502,802,0.0009999275207519531,"{322, 218, 10, 138, 77, 563, 119, 56, 378}"
596,5513,747,0.0,"{226, 166, 296, 10, 269, 209, 152, 56, 381}"
597,5524,809,0.0,"{544, 422, 10, 554, 234, 595, 56, 185, 283}"
598,5532,715,0.0009999275207519531,"{422, 424, 10, 428, 77, 436, 438, 56}"
599,5549,934,0.0009996891021728516,"{544, 578, 10, 428, 493, 524, 400, 496, 56, 538, 317}"
600,5554,685,0.0,"{386, 323, 200, 10, 119, 28, 381, 127}"
601,5566,775,0.0,"{323, 201, 10, 329, 588, 371, 405, 56, 317}"
602,5577,800,0.0,"{541, 328, 10, 462, 209, 56, 220, 317, 191}"
603,5588,697,0.0009999275207519531,"{322, 453, 10, 428, 460, 529, 214, 119, 152}"
604,5598,746,0.0,"{344, 383, 10, 138, 563, 309, 119, 440, 127}"
605,5611,698,0.0,"{162, 296, 8, 10, 138, 299, 141, 278, 119, 255}"
606,5620,738,0.0009999275207519531,"{422, 70, 10, 144, 152, 403, 56, 409, 541}"
607,5629,653,0.0,"{386, 10, 170, 273, 56, 473, 378, 93}"
608,5641,792,0.0010001659393310547,"{90, 201, 10, 361, 428, 13, 11, 119, 378}"
609,5650,682,0.0009996891021728516,"{482, 10, 138, 53, 56, 541, 286, 63}"
610,5663,776,0.0009999275207519531,"{323, 164, 536, 10, 273, 566, 56, 152, 318}"
611,5671,773,0.0009999275207519531,"{323, 390, 10, 554, 459, 237, 500, 56}"
612,5686,782,0.0,"{64, 422, 10, 428, 46, 273, 562, 119, 152, 383}"
613,5697,796,0.0,"{290, 323, 504, 10, 300, 332, 563, 501, 56, 541}"
614,5707,735,0.0,"{608, 515, 613, 69, 201, 10, 524, 113, 406, 119}"
615,5716,759,0.0,"{453, 422, 166, 361, 10, 114, 119, 185, 283}"
616,5729,822,0.0010001659393310547,"{385, 515, 10, 459, 588, 378, 119, 538, 189, 606}"
617,5738,722,0.0,"{33, 258, 422, 10, 461, 111, 371, 119, 411}"
618,5746,754,0.0,"{10, 554, 11, 77, 56, 283, 541, 63}"
619,5759,757,0.0,"{10, 138, 492, 77, 273, 433, 212, 119, 63}"
620,5770,774,0.0,"{422, 7, 201, 10, 137, 588, 21, 56, 152}"
621,5778,788,0.0009999275207519531,"{323, 296, 520, 10, 138, 273, 56, 127}"
622,5795,829,0.0010004043579101562,"{481, 323, 201, 10, 459, 361, 265, 590, 498, 56, 479}"
623,5806,797,0.0009999275207519531,"{10, 138, 524, 369, 434, 51, 19, 501, 119, 157, 318}"
624,5815,796,0.0,"{201, 10, 172, 623, 48, 369, 405, 214, 119, 312}"
625,5823,790,0.0,"{386, 10, 554, 300, 204, 433, 119, 56, 218}"
626,5834,804,0.0,"{422, 616, 201, 10, 555, 77, 237, 56, 441}"
627,5845,796,0.00099945068359375,"{599, 201, 10, 138, 554, 588, 273, 119, 476}"
628,5856,777,0.0,"{386, 323, 230, 10, 463, 56, 59, 317, 415}"
629,5866,816,0.0,"{10, 138, 140, 428, 531, 53, 56, 58, 381}"
630,5877,724,0.0009992122650146484,"{296, 10, 48, 273, 593, 245, 119, 444, 93}"
631,5886,668,0.0,"{261, 10, 554, 138, 170, 369, 152, 59}"
632,5898,751,0.0009963512420654297,"{422, 10, 299, 490, 463, 56, 63, 606, 191}"
633,5909,766,0.0010008811950683594,"{128, 297, 10, 138, 396, 77, 494, 369, 56}"
634,5922,870,0.0,"{33, 551, 296, 201, 10, 108, 273, 51, 119, 541}"
635,5933,805,0.0010001659393310547,"{613, 200, 10, 144, 113, 119, 152, 249, 541, 318}"
636,5941,722,0.0,"{580, 422, 168, 265, 10, 498, 375, 56, 63}"
637,5952,803,0.0009999275207519531,"{98, 323, 422, 10, 364, 113, 56, 93, 216}"
638,5965,802,0.0,"{96, 36, 201, 10, 619, 174, 529, 56, 505, 152}"
639,5974,799,0.001003265380859375,"{422, 198, 10, 459, 588, 212, 119, 59, 316}"
640,5985,702,0.0,"{97, 599, 201, 10, 428, 211, 247, 56, 188}"
641,5993,692,0.0,"{1, 10, 44, 13, 56, 283, 93, 191}"
642,6004,721,0.0009999275207519531,"{168, 10, 237, 13, 525, 339, 56, 152}"
643,6015,713,0.0,"{290, 323, 195, 10, 554, 138, 461, 56}"
644,6028,713,0.0010001659393310547,"{66, 613, 10, 459, 266, 342, 119, 286, 63}"
645,6038,815,0.0,"{10, 301, 494, 83, 148, 629, 119, 56, 538}"
646,6047,631,0.0,"{226, 165, 10, 138, 108, 177, 51, 56}"
647,6060,823,0.0,"{161, 201, 10, 273, 401, 629, 119, 411, 127}"
648,6073,866,0.0009999275207519531,"{608, 101, 10, 396, 369, 119, 56, 121, 218, 443}"
649,6082,767,0.0010008811950683594,"{579, 10, 459, 554, 106, 335, 400, 56, 409}"
650,6092,753,0.0,"{32, 387, 201, 10, 554, 237, 557, 629, 119}"
651,6101,653,0.0009999275207519531,"{422, 10, 588, 240, 273, 307, 501, 541}"
652,6114,748,0.0,"{544, 96, 577, 323, 10, 563, 343, 152, 190}"
653,6125,723,0.0010008811950683594,"{550, 201, 10, 369, 152, 56, 441, 93, 94}"
654,6135,694,0.0009996891021728516,"{323, 10, 142, 529, 242, 436, 469, 56, 348}"
655,6146,781,0.0,"{289, 201, 10, 619, 428, 273, 434, 209, 502}"
656,6157,810,0.0,"{544, 615, 10, 77, 273, 119, 56, 411, 574}"
657,6168,748,0.0,"{323, 10, 140, 429, 110, 176, 113, 119, 247}"
658,6177,741,0.0009999275207519531,"{162, 201, 10, 396, 237, 245, 56, 378}"
659,6185,644,0.0,"{3, 10, 364, 119, 152, 381, 191}"
660,6198,739,0.00099945068359375,"{323, 580, 425, 10, 501, 152, 378, 541}"
661,6211,731,0.0010008811950683594,"{69, 6, 10, 459, 493, 494, 15, 56, 127}"
662,6220,733,0.0,"{422, 10, 555, 459, 554, 629, 604, 542}"
663,6235,926,0.0,"{323, 613, 358, 10, 113, 152, 177, 242, 56, 317}"
664,6248,802,0.0,"{162, 323, 294, 10, 619, 267, 654, 111, 369, 119, 152}"
665,6250,629,0.0009999275207519531,"{584, 10, 433, 563, 500, 56, 541}"
666,6263,713,0.0010035037994384766,"{512, 323, 201, 10, 428, 365, 152, 381}"
667,6274,683,0.0009996891021728516,"{547, 344, 296, 137, 10, 300, 468, 56}"
668,6285,652,0.0,"{296, 41, 10, 106, 364, 557, 152, 127}"
669,6296,753,0.0,"{376, 454, 201, 10, 335, 50, 56, 152}"
670,6308,802,0.0,"{323, 613, 361, 10, 554, 563, 439, 538, 31}"
671,6315,609,0.0,"{576, 201, 10, 13, 369, 56, 127}"
672,6332,828,0.0,"{229, 10, 138, 300, 530, 534, 119, 152, 217, 187}"
673,6341,800,0.0010004043579101562,"{323, 485, 455, 10, 369, 119, 56, 409, 283}"
674,6354,799,0.0,"{324, 357, 422, 615, 296, 10, 273, 83, 468, 665}"
675,6365,889,0.0,"{577, 195, 422, 10, 493, 302, 208, 499, 119, 601}"
676,6373,748,0.0,"{323, 70, 296, 10, 177, 660, 501, 127, 191}"
677,6384,727,0.001003265380859375,"{422, 635, 10, 138, 656, 242, 475, 25, 283}"
678,6397,786,0.0,"{512, 257, 541, 201, 10, 83, 147, 469, 119, 317}"
679,6404,719,0.0009999275207519531,"{101, 357, 296, 10, 459, 529, 119, 25}"
680,6417,656,0.0,"{225, 676, 4, 422, 10, 459, 74, 301, 63}"
681,6428,708,0.0010037422180175781,"{323, 579, 199, 201, 10, 139, 273, 563, 671}"
682,6441,792,0.0,"{486, 201, 10, 554, 138, 236, 177, 340, 56, 602}"
683,6449,788,0.0,"{541, 422, 10, 139, 623, 306, 531, 119, 317}"
684,6460,795,0.0010001659393310547,"{258, 376, 10, 459, 209, 152, 249, 59, 604}"
685,6471,838,0.0,"{323, 10, 525, 335, 563, 371, 119, 185, 538}"
686,6478,616,0.0,"{200, 201, 10, 237, 464, 152, 378}"
687,6495,860,0.0,"{451, 164, 613, 199, 296, 10, 213, 56, 409, 283}"
688,6506,830,0.0009999275207519531,"{357, 422, 617, 10, 237, 206, 529, 119, 58, 667}"
689,6515,767,0.0,"{166, 10, 431, 144, 529, 369, 563, 119, 152}"
690,6526,751,0.0009999275207519531,"{166, 135, 327, 10, 273, 113, 563, 274, 152}"
691,6536,787,0.0,"{608, 541, 296, 10, 106, 471, 56, 285, 317}"
692,6547,742,0.0,"{325, 422, 296, 329, 10, 683, 56, 218, 283}"
693,6558,749,0.0010004043579101562,"{676, 422, 10, 459, 106, 565, 567, 56, 541}"
694,6569,697,0.0009999275207519531,"{577, 72, 10, 427, 273, 50, 152, 59, 381}"
695,6578,680,0.0,"{486, 10, 459, 300, 106, 500, 119, 411}"
696,6589,679,0.0007953643798828125,"{10, 459, 428, 174, 529, 50, 56, 377}"
697,6598,626,0.0,"{166, 10, 683, 493, 119, 314, 283}"
698,6615,790,0.0,"{393, 10, 491, 108, 176, 629, 119, 56, 283, 381}"
699,6623,814,0.0,"{323, 422, 135, 10, 237, 557, 176, 273, 59}"
700,6634,700,0.0,"{672, 422, 423, 392, 361, 10, 138, 461, 56}"
701,6645,722,0.0009989738464355469,"{10, 554, 568, 77, 50, 119, 56, 88, 286}"
702,6656,750,0.0,"{451, 329, 10, 77, 335, 400, 592, 119, 541}"
703,6665,685,0.0009999275207519531,"{518, 104, 10, 459, 106, 461, 397, 56}"
704,6680,798,0.0,"{163, 422, 296, 361, 10, 334, 438, 152, 281, 284}"
705,6687,760,0.0010001659393310547,"{613, 10, 335, 623, 499, 56, 187, 541}"
706,6698,704,0.0,"{132, 422, 296, 10, 629, 376, 541, 216}"
707,6711,846,0.0009999275207519531,"{376, 10, 555, 656, 83, 86, 56, 152, 191}"
708,6722,756,0.0009999275207519531,"{323, 580, 582, 135, 10, 308, 56, 25, 541}"
709,6730,773,0.0,"{201, 10, 137, 428, 563, 501, 56, 667}"
710,6741,678,0.0009996891021728516,"{225, 66, 323, 10, 657, 152, 56, 93}"
711,6750,659,0.0,"{323, 10, 140, 588, 56, 601, 671}"
712,6765,755,0.0,"{133, 582, 201, 10, 171, 428, 53, 283, 541}"
713,6778,789,0.0,"{97, 162, 439, 2, 296, 361, 10, 554, 119, 414}"
714,6785,716,0.0,"{578, 10, 653, 273, 661, 119, 601, 63}"
715,6798,814,0.0,"{34, 422, 390, 329, 10, 273, 657, 56, 63}"
716,6811,819,0.0,"{130, 677, 10, 139, 335, 273, 500, 566, 56, 283}"
717,6820,766,0.0010004043579101562,"{707, 7, 9, 10, 138, 462, 273, 665, 222}"
718,6829,745,0.0,"{10, 13, 302, 273, 306, 119, 601, 541}"
719,6842,757,0.0,"{544, 195, 422, 10, 395, 172, 109, 152, 638}"
720,6855,777,0.0,"{225, 261, 423, 10, 428, 140, 119, 56, 88, 63}"
721,6862,722,0.0,"{422, 10, 554, 500, 56, 411, 349, 351}"
722,6873,735,0.0,"{386, 10, 172, 498, 341, 56, 601, 152}"
723,6883,746,0.0009999275207519531,"{376, 10, 459, 428, 237, 171, 214, 56}"
724,6896,811,0.0009999275207519531,"{10, 554, 462, 529, 50, 242, 243, 56, 152}"
725,6905,754,0.0,"{705, 162, 422, 711, 10, 56, 123, 317}"
726,6918,796,0.0010004043579101562,"{676, 422, 296, 10, 273, 84, 469, 152, 59}"
727,6929,769,0.0,"{323, 198, 7, 10, 77, 14, 687, 119, 127}"
728,6940,794,0.0,"{296, 10, 493, 109, 273, 119, 56, 541, 382}"
729,6953,836,0.0,"{547, 676, 422, 10, 172, 719, 113, 119, 347, 286}"
730,6960,637,0.0,"{642, 422, 488, 10, 459, 369, 56, 92}"
