Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_1_k_0.5,1,2,15,2.2411346435546875e-05,1,"(0,)"
graph_size_2_k_0.5,2,9,52,1.621246337890625e-05,1,"(1,)"
graph_size_3_k_0.5,3,32,86,2.193450927734375e-05,2,"(1, 2)"
graph_size_4_k_0.5,4,98,125,3.2901763916015625e-05,2,"(1, 3)"
graph_size_5_k_0.5,5,281,159,5.888938903808594e-05,3,"(1, 2, 3)"
graph_size_6_k_0.5,6,744,125,9.512901306152344e-05,2,"(1, 3)"
graph_size_7_k_0.5,7,1940,187,0.0001735687255859375,3,"(1, 3, 6)"
graph_size_8_k_0.5,8,4878,125,0.0002970695495605469,2,"(1, 3)"
graph_size_9_k_0.5,9,12060,169,0.0005829334259033203,3,"(2, 3, 6)"
graph_size_10_k_0.5,10,29211,155,0.0010616779327392578,3,"(0, 6, 7)"
graph_size_11_k_0.5,11,69679,264,0.0020644664764404297,4,"(1, 7, 8, 10)"
graph_size_12_k_0.5,12,163907,240,0.0041196346282958984,3,"(6, 7, 10)"
graph_size_13_k_0.5,13,381046,236,0.008266210556030273,4,"(6, 8, 10, 12)"
graph_size_14_k_0.5,14,876834,326,0.01638960838317871,4,"(7, 9, 10, 13)"
graph_size_15_k_0.5,15,1999065,303,0.033730506896972656,4,"(6, 7, 9, 10)"
graph_size_16_k_0.5,16,4522214,325,0.0713198184967041,4,"(6, 7, 10, 13)"
graph_size_17_k_0.5,17,10158498,320,0.1405332088470459,4,"(3, 6, 10, 13)"
graph_size_18_k_0.5,18,22676124,304,0.28484368324279785,6,"(5, 9, 11, 12, 13, 14)"
graph_size_19_k_0.5,19,50332181,247,0.539146900177002,5,"(4, 8, 10, 11, 14)"
graph_size_20_k_0.5,20,111149884,312,1.0434763431549072,5,"(3, 4, 8, 10, 13)"
graph_size_21_k_0.5,21,244319235,314,2.1155447959899902,4,"(3, 7, 9, 10)"
graph_size_22_k_0.5,22,534774831,299,4.332829713821411,6,"(3, 4, 6, 13, 15, 17)"
graph_size_23_k_0.5,23,1166017386,279,8.776752710342407,5,"(6, 7, 15, 19, 22)"
graph_size_24_k_0.5,24,2533361208,360,17.197251319885254,5,"(3, 7, 10, 11, 15)"
graph_size_25_k_0.5,25,5486151573,349,34.219019412994385,5,"(3, 6, 10, 12, 22)"
