Graph Name,Node Count,Number of Operations,Total Weight,Execution Time (seconds),Solution Size,Solution
graph_size_100_k_0.25,100,2770114,930,0.2937753200531006,14,"{32, 96, 35, 37, 6, 7, 76, 50, 53, 86, 23, 24, 60, 30}"
graph_size_200_k_0.25,200,11757829,833,0.6311981678009033,16,"{3, 4, 5, 195, 11, 143, 25, 90, 29, 160, 170, 171, 42, 113, 187, 124}"
graph_size_300_k_0.25,300,26740720,1159,1.2062695026397705,19,"{3, 197, 262, 206, 15, 208, 273, 280, 285, 222, 228, 232, 297, 170, 174, 176, 177, 50, 252}"
graph_size_400_k_0.25,400,49613237,1100,1.7284703254699707,19,"{192, 131, 137, 138, 15, 19, 211, 213, 22, 278, 345, 97, 229, 233, 301, 174, 117, 190, 319}"
graph_size_500_k_0.25,500,75980077,999,3.3237082958221436,19,"{1, 386, 327, 328, 398, 399, 338, 22, 151, 409, 346, 25, 421, 487, 360, 490, 434, 377, 253}"
graph_size_600_k_0.25,600,108570250,1296,3.393758535385132,20,"{321, 196, 328, 139, 525, 401, 345, 409, 157, 353, 492, 237, 47, 50, 563, 182, 247, 252, 381, 445}"
graph_size_700_k_0.25,700,151530062,1290,5.125242710113525,20,"{577, 650, 267, 397, 530, 86, 279, 87, 348, 604, 354, 98, 164, 364, 556, 368, 113, 433, 561, 376}"
graph_size_800_k_0.25,800,191881557,1308,6.399012327194214,23,"{642, 194, 386, 456, 200, 10, 590, 601, 729, 283, 89, 347, 97, 675, 356, 620, 371, 755, 244, 438, 503, 634, 511}"
graph_size_900_k_0.25,900,240355820,1386,6.238475799560547,24,"{834, 133, 454, 390, 711, 520, 208, 465, 81, 340, 345, 218, 538, 28, 230, 553, 618, 301, 302, 304, 49, 306, 690, 315}"
graph_size_1000_k_0.25,1000,307203188,1418,9.933635473251343,23,"{512, 65, 769, 771, 264, 910, 273, 977, 529, 791, 729, 417, 676, 549, 40, 296, 108, 429, 622, 687, 435, 501, 954}"
graph_size_1100_k_0.25,1100,366341563,1398,11.407683610916138,25,"{321, 514, 5, 902, 10, 399, 592, 724, 983, 154, 924, 483, 487, 743, 807, 555, 1067, 50, 435, 436, 309, 310, 946, 569, 957}"
graph_size_1200_k_0.25,1200,455068517,1462,14.073091506958008,25,"{768, 899, 772, 453, 6, 1160, 141, 206, 463, 721, 1107, 724, 853, 471, 665, 607, 484, 742, 999, 947, 820, 1141, 950, 120, 634}"
graph_size_1300_k_0.25,1300,517458408,1375,15.294544696807861,22,"{832, 642, 1283, 1221, 709, 325, 1095, 525, 142, 1230, 593, 731, 98, 554, 299, 1260, 689, 50, 566, 56, 1020, 637}"
graph_size_1400_k_0.25,1400,598991168,1284,14.782978773117065,23,"{325, 1286, 1288, 649, 75, 14, 1297, 471, 1112, 1113, 1185, 40, 233, 1132, 495, 496, 1073, 1010, 1397, 119, 184, 253, 1023}"
graph_size_1500_k_0.25,1500,674680935,1308,18.744998931884766,24,"{70, 1415, 521, 138, 588, 525, 335, 976, 981, 921, 477, 288, 674, 1187, 185, 293, 875, 1330, 499, 1398, 631, 569, 251, 828}"
graph_size_1600_k_0.25,1600,810383925,1456,20.508004665374756,26,"{193, 136, 1484, 1047, 1432, 668, 1503, 1215, 1060, 549, 743, 936, 104, 300, 1517, 1391, 691, 756, 1269, 1588, 56, 1081, 1146, 443, 702, 255}"
graph_size_1700_k_0.25,1700,876171143,1471,22.49995470046997,24,"{386, 202, 1291, 1165, 974, 911, 1298, 981, 214, 91, 1246, 1183, 1184, 162, 1314, 1506, 101, 1192, 235, 1131, 309, 1530, 955, 892}"
graph_size_1800_k_0.25,1800,998949343,1447,27.569677352905273,27,"{1090, 1603, 1033, 1227, 1356, 845, 594, 147, 659, 221, 1373, 932, 549, 612, 231, 1316, 1789, 1576, 43, 236, 1071, 434, 628, 502, 503, 826, 701}"
graph_size_1900_k_0.25,1900,1133692521,1427,27.079787492752075,24,"{962, 1096, 589, 206, 272, 1617, 533, 1366, 1112, 409, 921, 27, 353, 609, 1126, 1191, 104, 1582, 878, 242, 883, 759, 1017, 252}"
graph_size_2000_k_0.25,2000,1202727663,1401,28.00842785835266,23,"{3, 196, 584, 9, 456, 1084, 1754, 220, 1889, 97, 417, 1316, 1701, 1573, 1584, 1842, 244, 438, 502, 1336, 1212, 1853, 574}"
graph_size_2100_k_0.25,2100,1374954790,1503,26.498106002807617,27,"{834, 1155, 66, 778, 715, 1612, 269, 14, 653, 1485, 212, 21, 1109, 792, 987, 414, 544, 161, 1060, 1702, 365, 1071, 177, 179, 1015, 569, 1663}"
graph_size_2200_k_0.25,2200,1459044615,1612,37.069504737854004,26,"{1543, 1288, 520, 1675, 1803, 274, 1106, 2069, 601, 1690, 1885, 1950, 799, 1632, 1185, 1890, 991, 2152, 1517, 750, 1456, 563, 51, 1529, 701, 191}"
graph_size_2300_k_0.25,2300,1616399702,1511,40.988487243652344,26,"{1026, 1221, 1610, 1232, 338, 1686, 1499, 2205, 94, 1885, 221, 2209, 2149, 1706, 2283, 557, 621, 1198, 624, 1779, 948, 1075, 1719, 123, 508, 958}"
graph_size_2400_k_0.25,2400,1673135112,1487,38.737762689590454,24,"{1089, 1284, 197, 2245, 70, 520, 2057, 1741, 1041, 1298, 723, 794, 156, 668, 2087, 1256, 364, 2030, 1712, 1265, 436, 186, 190, 1983}"
graph_size_2500_k_0.25,2500,1931862121,1672,39.84119462966919,28,"{897, 449, 775, 10, 140, 1932, 654, 80, 1239, 1112, 537, 1179, 732, 1977, 798, 669, 863, 1828, 421, 550, 101, 1195, 1068, 109, 2100, 2489, 2237, 831}"
graph_size_2600_k_0.25,2600,2112474407,1677,59.475183963775635,26,"{2433, 1666, 520, 1614, 1167, 2384, 1298, 2387, 533, 149, 1367, 1816, 1691, 348, 1310, 1057, 1954, 1511, 1385, 1645, 2545, 629, 630, 506, 2556, 2239}"
graph_size_2700_k_0.25,2700,2260957270,1520,50.60757851600647,26,"{2306, 2180, 582, 1287, 710, 73, 718, 1999, 1618, 2012, 1822, 2526, 608, 1660, 231, 297, 2414, 2160, 1649, 1458, 307, 2419, 2550, 184, 1849, 444}"
graph_size_2800_k_0.25,2800,2353576548,1465,57.48138380050659,26,"{1029, 1480, 203, 12, 524, 974, 1676, 1739, 978, 1429, 1366, 860, 1948, 1630, 1567, 2465, 34, 1250, 1188, 2470, 2475, 1838, 1138, 310, 249, 1211}"
